|dates|Fajardo_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Fajardo_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Fajardo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Fajardo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Fajardo_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Fajardo_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Fajardo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Fajardo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-13|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-11-14|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-11-15|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-11-16|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-11-17|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-11-18|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-11-19|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-11-20|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-11-21|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-11-22|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-11-23|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-11-24|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-11-25|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-11-26|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-11-27|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-11-28|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-11-29|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-11-30|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-12-01|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-12-02|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-12-03|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-12-04|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-12-05|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-12-06|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-12-07|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-12-08|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-12-09|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-12-10|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-12-11|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-12-12|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-12-13|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-12-14|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-12-15|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-12-16|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-12-17|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-12-18|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-12-19|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-12-20|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-12-21|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-12-22|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-12-23|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-12-24|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-12-25|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-12-26|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-12-27|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-12-28|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-12-29|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-12-30|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-12-31|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2022-01-01|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2022-01-02|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2022-01-03|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2022-01-04|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2022-01-05|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2022-01-06|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2022-01-07|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2022-01-08|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2022-01-09|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2022-01-10|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2022-01-11|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2022-01-12|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2022-01-13|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2022-01-14|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2022-01-15|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2022-01-16|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2022-01-17|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
