|dates|SanSebastian_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|SanSebastian_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|SanSebastian_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|SanSebastian_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|SanSebastian_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|SanSebastian_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|SanSebastian_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|SanSebastian_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-10|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-11-11|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-11-12|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-11-13|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-11-14|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-11-15|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-11-16|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-11-17|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-11-18|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-11-19|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-11-20|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-11-21|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-11-22|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-11-23|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-11-24|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-11-25|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-11-26|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-11-27|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-11-28|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-11-29|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-11-30|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-12-01|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-12-02|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-12-03|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-12-04|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-12-05|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-12-06|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-12-07|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-12-08|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-12-09|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-12-10|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-12-11|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-12-12|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-12-13|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-12-14|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-12-15|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-12-16|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-12-17|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-12-18|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-12-19|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-12-20|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-12-21|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-12-22|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-12-23|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-12-24|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-12-25|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-12-26|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-12-27|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-12-28|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-12-29|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-12-30|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2021-12-31|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2022-01-01|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2022-01-02|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2022-01-03|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2022-01-04|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2022-01-05|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2022-01-06|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2022-01-07|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2022-01-08|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2022-01-09|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2022-01-10|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2022-01-11|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2022-01-12|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2022-01-13|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2022-01-14|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2022-01-15|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2022-01-16|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
0|2022-01-17|8802.0|0|1119.0|0|11.279104928938615|0|9921.0|0
