|dates|Culebra_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Culebra_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Culebra_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Culebra_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Culebra_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Culebra_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Culebra_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Culebra_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-28|757.0|0|82.0|0|9.773539928486294|0|839.0|0
0|2020-12-29|757.0|0|82.0|0|9.773539928486294|0|839.0|0
0|2020-12-30|757.0|0|82.0|0|9.773539928486294|0|839.0|0
0|2020-12-31|757.0|0|82.0|0|9.773539928486294|0|839.0|0
0|2021-01-01|770.0|0|69.0|0|8.224076281287246|0|839.0|0
0|2021-01-02|770.0|0|69.0|0|8.224076281287246|0|839.0|0
0|2021-01-03|770.0|0|69.0|0|8.224076281287246|0|839.0|0
0|2021-01-04|770.0|0|69.0|0|8.224076281287246|0|839.0|0
0|2021-01-05|770.0|0|69.0|0|8.224076281287246|0|839.0|0
0|2021-01-06|770.0|0|69.0|0|8.224076281287246|0|839.0|0
0|2021-01-07|770.0|0|69.0|0|8.224076281287246|0|839.0|0
0|2021-01-08|770.0|0|69.0|0|8.224076281287246|0|839.0|0
0|2021-01-09|770.0|0|69.0|0|8.224076281287246|0|839.0|0
0|2021-01-10|770.0|0|69.0|0|8.224076281287246|0|839.0|0
0|2021-01-11|770.0|0|69.0|0|8.224076281287246|0|839.0|0
0|2021-01-12|770.0|0|69.0|0|8.224076281287246|0|839.0|0
0|2021-01-13|770.0|0|69.0|0|8.224076281287246|0|839.0|0
0|2021-01-14|770.0|0|69.0|0|8.224076281287246|0|839.0|0
0|2021-01-15|770.0|0|69.0|0|8.224076281287246|0|839.0|0
0|2021-01-16|770.0|0|69.0|0|8.224076281287246|0|839.0|0
0|2021-01-17|770.0|0|69.0|0|8.224076281287246|0|839.0|0
0|2021-01-18|770.0|0|69.0|0|8.224076281287246|0|839.0|0
0|2021-01-19|770.0|0|69.0|0|8.224076281287246|0|839.0|0
0|2021-01-20|770.0|0|69.0|0|8.224076281287246|0|839.0|0
0|2021-01-21|770.0|0|69.0|0|8.224076281287246|0|839.0|0
0|2021-01-22|770.0|0|69.0|0|8.224076281287246|0|839.0|0
0|2021-01-23|770.0|0|69.0|0|8.224076281287246|0|839.0|0
0|2021-01-24|770.0|0|69.0|0|8.224076281287246|0|839.0|0
0|2021-01-25|770.0|0|69.0|0|8.224076281287246|0|839.0|0
0|2021-01-26|770.0|0|69.0|0|8.224076281287246|0|839.0|0
0|2021-01-27|770.0|0|69.0|0|8.224076281287246|0|839.0|0
0|2021-01-28|770.0|0|69.0|0|8.224076281287246|0|839.0|0
0|2021-01-29|770.0|0|69.0|0|8.224076281287246|0|839.0|0
0|2021-01-30|770.0|0|69.0|0|8.224076281287246|0|839.0|0
0|2021-01-31|770.0|0|69.0|0|8.224076281287246|0|839.0|0
0|2021-02-01|789.0|0|61.0|0|7.176470588235294|0|850.0|0
0|2021-02-02|789.0|0|61.0|0|7.176470588235294|0|850.0|0
0|2021-02-03|789.0|0|61.0|0|7.176470588235294|0|850.0|0
0|2021-02-04|789.0|0|61.0|0|7.176470588235294|0|850.0|0
0|2021-02-05|789.0|0|61.0|0|7.176470588235294|0|850.0|0
0|2021-02-06|789.0|0|61.0|0|7.176470588235294|0|850.0|0
0|2021-02-07|789.0|0|61.0|0|7.176470588235294|0|850.0|0
0|2021-02-08|789.0|0|61.0|0|7.176470588235294|0|850.0|0
0|2021-02-09|789.0|0|61.0|0|7.176470588235294|0|850.0|0
0|2021-02-10|789.0|0|61.0|0|7.176470588235294|0|850.0|0
0|2021-02-11|789.0|0|61.0|0|7.176470588235294|0|850.0|0
0|2021-02-12|789.0|0|61.0|0|7.176470588235294|0|850.0|0
0|2021-02-13|789.0|0|61.0|0|7.176470588235294|0|850.0|0
0|2021-02-14|789.0|0|61.0|0|7.176470588235294|0|850.0|0
0|2021-02-15|789.0|0|61.0|0|7.176470588235294|0|850.0|0
0|2021-02-16|789.0|0|61.0|0|7.176470588235294|0|850.0|0
0|2021-02-17|789.0|0|61.0|0|7.176470588235294|0|850.0|0
0|2021-02-18|789.0|0|61.0|0|7.176470588235294|0|850.0|0
0|2021-02-19|789.0|0|61.0|0|7.176470588235294|0|850.0|0
0|2021-02-20|789.0|0|61.0|0|7.176470588235294|0|850.0|0
0|2021-02-21|789.0|0|61.0|0|7.176470588235294|0|850.0|0
0|2021-02-22|789.0|0|61.0|0|7.176470588235294|0|850.0|0
0|2021-02-23|789.0|0|61.0|0|7.176470588235294|0|850.0|0
0|2021-02-24|789.0|0|61.0|0|7.176470588235294|0|850.0|0
0|2021-02-25|789.0|0|61.0|0|7.176470588235294|0|850.0|0
0|2021-02-26|789.0|0|61.0|0|7.176470588235294|0|850.0|0
0|2021-02-27|789.0|0|61.0|0|7.176470588235294|0|850.0|0
0|2021-02-28|789.0|0|61.0|0|7.176470588235294|0|850.0|0
0|2021-03-01|817.0|0|54.0|0|6.199770378874857|0|871.0|0
0|2021-03-02|817.0|0|54.0|0|6.199770378874857|0|871.0|0
0|2021-03-03|817.0|0|54.0|0|6.199770378874857|0|871.0|0
0|2021-03-04|817.0|0|54.0|0|6.199770378874857|0|871.0|0
0|2021-03-05|817.0|0|54.0|0|6.199770378874857|0|871.0|0
0|2021-03-06|817.0|0|54.0|0|6.199770378874857|0|871.0|0
0|2021-03-07|817.0|0|54.0|0|6.199770378874857|0|871.0|0
0|2021-03-08|817.0|0|54.0|0|6.199770378874857|0|871.0|0
0|2021-03-09|817.0|0|54.0|0|6.199770378874857|0|871.0|0
0|2021-03-10|817.0|0|54.0|0|6.199770378874857|0|871.0|0
0|2021-03-11|817.0|0|54.0|0|6.199770378874857|0|871.0|0
0|2021-03-12|817.0|0|54.0|0|6.199770378874857|0|871.0|0
0|2021-03-13|817.0|0|54.0|0|6.199770378874857|0|871.0|0
0|2021-03-14|817.0|0|54.0|0|6.199770378874857|0|871.0|0
0|2021-03-15|817.0|0|54.0|0|6.199770378874857|0|871.0|0
0|2021-03-16|817.0|0|54.0|0|6.199770378874857|0|871.0|0
0|2021-03-17|817.0|0|54.0|0|6.199770378874857|0|871.0|0
0|2021-03-18|817.0|0|54.0|0|6.199770378874857|0|871.0|0
0|2021-03-19|817.0|0|54.0|0|6.199770378874857|0|871.0|0
0|2021-03-20|817.0|0|54.0|0|6.199770378874857|0|871.0|0
0|2021-03-21|817.0|0|54.0|0|6.199770378874857|0|871.0|0
0|2021-03-22|817.0|0|54.0|0|6.199770378874857|0|871.0|0
0|2021-03-23|817.0|0|54.0|0|6.199770378874857|0|871.0|0
0|2021-03-24|817.0|0|54.0|0|6.199770378874857|0|871.0|0
0|2021-03-25|817.0|0|54.0|0|6.199770378874857|0|871.0|0
0|2021-03-26|817.0|0|54.0|0|6.199770378874857|0|871.0|0
0|2021-03-27|817.0|0|54.0|0|6.199770378874857|0|871.0|0
0|2021-03-28|817.0|0|54.0|0|6.199770378874857|0|871.0|0
0|2021-03-29|817.0|0|54.0|0|6.199770378874857|0|871.0|0
0|2021-03-30|817.0|0|54.0|0|6.199770378874857|0|871.0|0
0|2021-03-31|817.0|0|54.0|0|6.199770378874857|0|871.0|0
0|2021-04-01|772.0|0|50.0|0|6.082725060827251|0|822.0|0
0|2021-04-02|772.0|0|50.0|0|6.082725060827251|0|822.0|0
0|2021-04-03|772.0|0|50.0|0|6.082725060827251|0|822.0|0
0|2021-04-04|772.0|0|50.0|0|6.082725060827251|0|822.0|0
0|2021-04-05|772.0|0|50.0|0|6.082725060827251|0|822.0|0
0|2021-04-06|772.0|0|50.0|0|6.082725060827251|0|822.0|0
0|2021-04-07|772.0|0|50.0|0|6.082725060827251|0|822.0|0
0|2021-04-08|772.0|0|50.0|0|6.082725060827251|0|822.0|0
0|2021-04-09|772.0|0|50.0|0|6.082725060827251|0|822.0|0
0|2021-04-10|772.0|0|50.0|0|6.082725060827251|0|822.0|0
0|2021-04-11|772.0|0|50.0|0|6.082725060827251|0|822.0|0
0|2021-04-12|772.0|0|50.0|0|6.082725060827251|0|822.0|0
0|2021-04-13|772.0|0|50.0|0|6.082725060827251|0|822.0|0
0|2021-04-14|772.0|0|50.0|0|6.082725060827251|0|822.0|0
0|2021-04-15|772.0|0|50.0|0|6.082725060827251|0|822.0|0
0|2021-04-16|772.0|0|50.0|0|6.082725060827251|0|822.0|0
0|2021-04-17|772.0|0|50.0|0|6.082725060827251|0|822.0|0
0|2021-04-18|772.0|0|50.0|0|6.082725060827251|0|822.0|0
0|2021-04-19|772.0|0|50.0|0|6.082725060827251|0|822.0|0
0|2021-04-20|772.0|0|50.0|0|6.082725060827251|0|822.0|0
0|2021-04-21|772.0|0|50.0|0|6.082725060827251|0|822.0|0
0|2021-04-22|772.0|0|50.0|0|6.082725060827251|0|822.0|0
0|2021-04-23|772.0|0|50.0|0|6.082725060827251|0|822.0|0
0|2021-04-24|772.0|0|50.0|0|6.082725060827251|0|822.0|0
0|2021-04-25|772.0|0|50.0|0|6.082725060827251|0|822.0|0
0|2021-04-26|772.0|0|50.0|0|6.082725060827251|0|822.0|0
0|2021-04-27|772.0|0|50.0|0|6.082725060827251|0|822.0|0
0|2021-04-28|772.0|0|50.0|0|6.082725060827251|0|822.0|0
0|2021-04-29|772.0|0|50.0|0|6.082725060827251|0|822.0|0
0|2021-04-30|772.0|0|50.0|0|6.082725060827251|0|822.0|0
0|2021-05-01|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-05-02|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-05-03|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-05-04|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-05-05|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-05-06|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-05-07|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-05-08|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-05-09|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-05-10|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-05-11|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-05-12|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-05-13|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-05-14|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-05-15|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-05-16|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-05-17|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-05-18|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-05-19|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-05-20|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-05-21|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-05-22|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-05-23|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-05-24|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-05-25|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-05-26|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-05-27|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-05-28|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-05-29|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-05-30|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-05-31|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-06-01|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-06-02|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-06-03|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-06-04|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-06-05|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-06-06|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-06-07|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-06-08|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-06-09|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-06-10|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-06-11|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-06-12|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-06-13|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-06-14|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-06-15|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-06-16|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-06-17|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-06-18|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-06-19|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-06-20|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-06-21|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-06-22|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-06-23|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-06-24|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-06-25|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-06-26|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-06-27|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-06-28|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-06-29|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-06-30|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-07-01|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-07-02|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-07-03|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-07-04|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-07-05|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-07-06|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-07-07|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-07-08|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-07-09|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-07-10|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-07-11|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-07-12|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-07-13|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-07-14|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-07-15|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-07-16|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-07-17|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-07-18|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-07-19|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-07-20|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-07-21|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-07-22|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-07-23|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-07-24|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-07-25|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-07-26|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-07-27|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-07-28|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-07-29|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-07-30|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-07-31|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-08-01|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-08-02|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-08-03|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-08-04|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-08-05|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-08-06|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-08-07|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-08-08|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-08-09|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-08-10|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-08-11|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-08-12|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-08-13|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-08-14|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-08-15|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-08-16|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-08-17|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-08-18|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-08-19|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-08-20|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-08-21|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-08-22|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-08-23|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-08-24|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-08-25|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-08-26|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-08-27|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-08-28|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-08-29|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-08-30|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-08-31|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-09-01|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-09-02|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-09-03|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-09-04|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-09-05|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-09-06|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-09-07|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-09-08|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-09-09|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-09-10|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-09-11|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-09-12|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-09-13|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-09-14|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-09-15|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-09-16|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-09-17|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-09-18|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-09-19|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-09-20|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-09-21|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-09-22|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-09-23|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-09-24|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-09-25|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-09-26|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-09-27|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-09-28|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-09-29|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-09-30|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-10-01|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-10-02|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-10-03|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-10-04|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-10-05|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-10-06|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-10-07|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-10-08|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-10-09|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-10-10|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-10-11|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-10-12|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-10-13|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-10-14|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-10-15|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-10-16|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-10-17|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-10-18|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-10-19|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-10-20|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-10-21|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-10-22|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-10-23|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-10-24|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-10-25|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-10-26|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-10-27|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-10-28|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-10-29|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-10-30|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-10-31|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-11-01|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-11-02|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-11-03|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-11-04|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-11-05|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-11-06|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-11-07|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-11-08|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-11-09|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-11-10|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-11-11|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-11-12|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-11-13|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-11-14|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-11-15|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-11-16|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-11-17|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-11-18|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-11-19|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-11-20|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-11-21|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-11-22|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-11-23|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-11-24|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-11-25|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-11-26|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-11-27|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-11-28|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-11-29|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-11-30|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-12-01|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-12-02|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-12-03|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-12-04|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-12-05|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-12-06|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-12-07|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-12-08|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-12-09|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-12-10|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-12-11|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-12-12|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-12-13|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-12-14|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-12-15|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-12-16|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-12-17|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-12-18|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-12-19|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-12-20|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-12-21|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-12-22|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-12-23|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-12-24|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-12-25|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-12-26|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-12-27|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-12-28|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-12-29|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-12-30|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2021-12-31|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2022-01-01|769.0|0|57.0|0|6.900726392251816|0|826.0|0
