|dates|Aibonito_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Aibonito_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Aibonito_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Aibonito_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Aibonito_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Aibonito_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Aibonito_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Aibonito_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-25|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-11-26|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-11-27|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-11-28|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-11-29|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-11-30|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-12-01|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-12-02|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-12-03|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-12-04|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-12-05|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-12-06|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-12-07|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-12-08|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-12-09|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-12-10|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-12-11|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-12-12|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-12-13|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-12-14|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-12-15|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-12-16|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-12-17|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-12-18|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-12-19|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-12-20|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-12-21|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-12-22|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-12-23|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-12-24|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-12-25|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-12-26|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-12-27|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-12-28|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-12-29|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-12-30|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2021-12-31|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2022-01-01|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2022-01-02|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2022-01-03|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2022-01-04|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2022-01-05|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2022-01-06|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2022-01-07|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2022-01-08|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2022-01-09|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2022-01-10|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2022-01-11|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2022-01-12|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2022-01-13|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2022-01-14|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2022-01-15|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2022-01-16|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
0|2022-01-17|5641.0|0|533.0|0|8.632977000323939|0|6174.0|0
