|dates|Guayanilla_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Guayanilla_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Guayanilla_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Guayanilla_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Guayanilla_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Guayanilla_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Guayanilla_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Guayanilla_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-24|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-11-25|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-11-26|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-11-27|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-11-28|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-11-29|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-11-30|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-12-01|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-12-02|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-12-03|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-12-04|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-12-05|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-12-06|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-12-07|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-12-08|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-12-09|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-12-10|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-12-11|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-12-12|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-12-13|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-12-14|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-12-15|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-12-16|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-12-17|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-12-18|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-12-19|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-12-20|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-12-21|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-12-22|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-12-23|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-12-24|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-12-25|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-12-26|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-12-27|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-12-28|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-12-29|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-12-30|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2021-12-31|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2022-01-01|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2022-01-02|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2022-01-03|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2022-01-04|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2022-01-05|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2022-01-06|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2022-01-07|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2022-01-08|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2022-01-09|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2022-01-10|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2022-01-11|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2022-01-12|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2022-01-13|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2022-01-14|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2022-01-15|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2022-01-16|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
0|2022-01-17|4493.0|0|520.0|0|10.373030121683623|0|5013.0|0
