|dates|Adjuntas_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Adjuntas_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Adjuntas_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Adjuntas_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Adjuntas_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Adjuntas_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Adjuntas_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Adjuntas_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-25|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-11-26|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-11-27|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-11-28|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-11-29|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-11-30|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-12-01|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-12-02|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-12-03|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-12-04|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-12-05|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-12-06|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-12-07|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-12-08|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-12-09|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-12-10|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-12-11|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-12-12|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-12-13|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-12-14|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-12-15|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-12-16|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-12-17|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-12-18|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-12-19|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-12-20|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-12-21|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-12-22|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-12-23|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-12-24|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-12-25|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-12-26|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-12-27|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-12-28|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-12-29|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-12-30|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2021-12-31|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2022-01-01|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2022-01-02|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2022-01-03|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2022-01-04|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2022-01-05|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2022-01-06|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2022-01-07|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2022-01-08|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2022-01-09|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2022-01-10|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2022-01-11|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2022-01-12|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2022-01-13|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2022-01-14|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2022-01-15|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2022-01-16|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
0|2022-01-17|3502.0|0|489.0|0|12.25256827862691|0|3991.0|0
