|dates|Catano_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Catano_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Catano_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Catano_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Catano_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Catano_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Catano_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Catano_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-10|6659.0|0|862.0|0|11.461241856136152|0|7521.0|0
0|2020-12-11|6659.0|0|862.0|0|11.461241856136152|0|7521.0|0
0|2020-12-12|6659.0|0|862.0|0|11.461241856136152|0|7521.0|0
0|2020-12-13|6659.0|0|862.0|0|11.461241856136152|0|7521.0|0
0|2020-12-14|6659.0|0|862.0|0|11.461241856136152|0|7521.0|0
0|2020-12-15|6659.0|0|862.0|0|11.461241856136152|0|7521.0|0
0|2020-12-16|6659.0|0|862.0|0|11.461241856136152|0|7521.0|0
0|2020-12-17|6659.0|0|862.0|0|11.461241856136152|0|7521.0|0
0|2020-12-18|6659.0|0|862.0|0|11.461241856136152|0|7521.0|0
0|2020-12-19|6659.0|0|862.0|0|11.461241856136152|0|7521.0|0
0|2020-12-20|6659.0|0|862.0|0|11.461241856136152|0|7521.0|0
0|2020-12-21|6659.0|0|862.0|0|11.461241856136152|0|7521.0|0
0|2020-12-22|6659.0|0|862.0|0|11.461241856136152|0|7521.0|0
0|2020-12-23|6659.0|0|862.0|0|11.461241856136152|0|7521.0|0
0|2020-12-24|6659.0|0|862.0|0|11.461241856136152|0|7521.0|0
0|2020-12-25|6659.0|0|862.0|0|11.461241856136152|0|7521.0|0
0|2020-12-26|6659.0|0|862.0|0|11.461241856136152|0|7521.0|0
0|2020-12-27|6659.0|0|862.0|0|11.461241856136152|0|7521.0|0
0|2020-12-28|6659.0|0|862.0|0|11.461241856136152|0|7521.0|0
0|2020-12-29|6659.0|0|862.0|0|11.461241856136152|0|7521.0|0
0|2020-12-30|6659.0|0|862.0|0|11.461241856136152|0|7521.0|0
0|2020-12-31|6659.0|0|862.0|0|11.461241856136152|0|7521.0|0
0|2021-01-01|6744.0|0|705.0|0|9.464357631896899|0|7449.0|0
0|2021-01-02|6744.0|0|705.0|0|9.464357631896899|0|7449.0|0
0|2021-01-03|6744.0|0|705.0|0|9.464357631896899|0|7449.0|0
0|2021-01-04|6744.0|0|705.0|0|9.464357631896899|0|7449.0|0
0|2021-01-05|6744.0|0|705.0|0|9.464357631896899|0|7449.0|0
0|2021-01-06|6744.0|0|705.0|0|9.464357631896899|0|7449.0|0
0|2021-01-07|6744.0|0|705.0|0|9.464357631896899|0|7449.0|0
0|2021-01-08|6744.0|0|705.0|0|9.464357631896899|0|7449.0|0
0|2021-01-09|6744.0|0|705.0|0|9.464357631896899|0|7449.0|0
0|2021-01-10|6744.0|0|705.0|0|9.464357631896899|0|7449.0|0
0|2021-01-11|6744.0|0|705.0|0|9.464357631896899|0|7449.0|0
0|2021-01-12|6744.0|0|705.0|0|9.464357631896899|0|7449.0|0
0|2021-01-13|6744.0|0|705.0|0|9.464357631896899|0|7449.0|0
0|2021-01-14|6744.0|0|705.0|0|9.464357631896899|0|7449.0|0
0|2021-01-15|6744.0|0|705.0|0|9.464357631896899|0|7449.0|0
0|2021-01-16|6744.0|0|705.0|0|9.464357631896899|0|7449.0|0
0|2021-01-17|6744.0|0|705.0|0|9.464357631896899|0|7449.0|0
0|2021-01-18|6744.0|0|705.0|0|9.464357631896899|0|7449.0|0
0|2021-01-19|6744.0|0|705.0|0|9.464357631896899|0|7449.0|0
0|2021-01-20|6744.0|0|705.0|0|9.464357631896899|0|7449.0|0
0|2021-01-21|6744.0|0|705.0|0|9.464357631896899|0|7449.0|0
0|2021-01-22|6744.0|0|705.0|0|9.464357631896899|0|7449.0|0
0|2021-01-23|6744.0|0|705.0|0|9.464357631896899|0|7449.0|0
0|2021-01-24|6744.0|0|705.0|0|9.464357631896899|0|7449.0|0
0|2021-01-25|6744.0|0|705.0|0|9.464357631896899|0|7449.0|0
0|2021-01-26|6744.0|0|705.0|0|9.464357631896899|0|7449.0|0
0|2021-01-27|6744.0|0|705.0|0|9.464357631896899|0|7449.0|0
0|2021-01-28|6744.0|0|705.0|0|9.464357631896899|0|7449.0|0
0|2021-01-29|6744.0|0|705.0|0|9.464357631896899|0|7449.0|0
0|2021-01-30|6744.0|0|705.0|0|9.464357631896899|0|7449.0|0
0|2021-01-31|6744.0|0|705.0|0|9.464357631896899|0|7449.0|0
0|2021-02-01|6923.0|0|604.0|0|8.024445330144813|0|7527.0|0
0|2021-02-02|6923.0|0|604.0|0|8.024445330144813|0|7527.0|0
0|2021-02-03|6923.0|0|604.0|0|8.024445330144813|0|7527.0|0
0|2021-02-04|6923.0|0|604.0|0|8.024445330144813|0|7527.0|0
0|2021-02-05|6923.0|0|604.0|0|8.024445330144813|0|7527.0|0
0|2021-02-06|6923.0|0|604.0|0|8.024445330144813|0|7527.0|0
0|2021-02-07|6923.0|0|604.0|0|8.024445330144813|0|7527.0|0
0|2021-02-08|6923.0|0|604.0|0|8.024445330144813|0|7527.0|0
0|2021-02-09|6923.0|0|604.0|0|8.024445330144813|0|7527.0|0
0|2021-02-10|6923.0|0|604.0|0|8.024445330144813|0|7527.0|0
0|2021-02-11|6923.0|0|604.0|0|8.024445330144813|0|7527.0|0
0|2021-02-12|6923.0|0|604.0|0|8.024445330144813|0|7527.0|0
0|2021-02-13|6923.0|0|604.0|0|8.024445330144813|0|7527.0|0
0|2021-02-14|6923.0|0|604.0|0|8.024445330144813|0|7527.0|0
0|2021-02-15|6923.0|0|604.0|0|8.024445330144813|0|7527.0|0
0|2021-02-16|6923.0|0|604.0|0|8.024445330144813|0|7527.0|0
0|2021-02-17|6923.0|0|604.0|0|8.024445330144813|0|7527.0|0
0|2021-02-18|6923.0|0|604.0|0|8.024445330144813|0|7527.0|0
0|2021-02-19|6923.0|0|604.0|0|8.024445330144813|0|7527.0|0
0|2021-02-20|6923.0|0|604.0|0|8.024445330144813|0|7527.0|0
0|2021-02-21|6923.0|0|604.0|0|8.024445330144813|0|7527.0|0
0|2021-02-22|6923.0|0|604.0|0|8.024445330144813|0|7527.0|0
0|2021-02-23|6923.0|0|604.0|0|8.024445330144813|0|7527.0|0
0|2021-02-24|6923.0|0|604.0|0|8.024445330144813|0|7527.0|0
0|2021-02-25|6923.0|0|604.0|0|8.024445330144813|0|7527.0|0
0|2021-02-26|6923.0|0|604.0|0|8.024445330144813|0|7527.0|0
0|2021-02-27|6923.0|0|604.0|0|8.024445330144813|0|7527.0|0
0|2021-02-28|6923.0|0|604.0|0|8.024445330144813|0|7527.0|0
0|2021-03-01|7113.0|0|590.0|0|7.659353498636895|0|7703.0|0
0|2021-03-02|7113.0|0|590.0|0|7.659353498636895|0|7703.0|0
0|2021-03-03|7113.0|0|590.0|0|7.659353498636895|0|7703.0|0
0|2021-03-04|7113.0|0|590.0|0|7.659353498636895|0|7703.0|0
0|2021-03-05|7113.0|0|590.0|0|7.659353498636895|0|7703.0|0
0|2021-03-06|7113.0|0|590.0|0|7.659353498636895|0|7703.0|0
0|2021-03-07|7113.0|0|590.0|0|7.659353498636895|0|7703.0|0
0|2021-03-08|7113.0|0|590.0|0|7.659353498636895|0|7703.0|0
0|2021-03-09|7113.0|0|590.0|0|7.659353498636895|0|7703.0|0
0|2021-03-10|7113.0|0|590.0|0|7.659353498636895|0|7703.0|0
0|2021-03-11|7113.0|0|590.0|0|7.659353498636895|0|7703.0|0
0|2021-03-12|7113.0|0|590.0|0|7.659353498636895|0|7703.0|0
0|2021-03-13|7113.0|0|590.0|0|7.659353498636895|0|7703.0|0
0|2021-03-14|7113.0|0|590.0|0|7.659353498636895|0|7703.0|0
0|2021-03-15|7113.0|0|590.0|0|7.659353498636895|0|7703.0|0
0|2021-03-16|7113.0|0|590.0|0|7.659353498636895|0|7703.0|0
0|2021-03-17|7113.0|0|590.0|0|7.659353498636895|0|7703.0|0
0|2021-03-18|7113.0|0|590.0|0|7.659353498636895|0|7703.0|0
0|2021-03-19|7113.0|0|590.0|0|7.659353498636895|0|7703.0|0
0|2021-03-20|7113.0|0|590.0|0|7.659353498636895|0|7703.0|0
0|2021-03-21|7113.0|0|590.0|0|7.659353498636895|0|7703.0|0
0|2021-03-22|7113.0|0|590.0|0|7.659353498636895|0|7703.0|0
0|2021-03-23|7113.0|0|590.0|0|7.659353498636895|0|7703.0|0
0|2021-03-24|7113.0|0|590.0|0|7.659353498636895|0|7703.0|0
0|2021-03-25|7113.0|0|590.0|0|7.659353498636895|0|7703.0|0
0|2021-03-26|7113.0|0|590.0|0|7.659353498636895|0|7703.0|0
0|2021-03-27|7113.0|0|590.0|0|7.659353498636895|0|7703.0|0
0|2021-03-28|7113.0|0|590.0|0|7.659353498636895|0|7703.0|0
0|2021-03-29|7113.0|0|590.0|0|7.659353498636895|0|7703.0|0
0|2021-03-30|7113.0|0|590.0|0|7.659353498636895|0|7703.0|0
0|2021-03-31|7113.0|0|590.0|0|7.659353498636895|0|7703.0|0
0|2021-04-01|7251.0|0|568.0|0|7.264356055761606|0|7819.0|0
0|2021-04-02|7251.0|0|568.0|0|7.264356055761606|0|7819.0|0
0|2021-04-03|7251.0|0|568.0|0|7.264356055761606|0|7819.0|0
0|2021-04-04|7251.0|0|568.0|0|7.264356055761606|0|7819.0|0
0|2021-04-05|7251.0|0|568.0|0|7.264356055761606|0|7819.0|0
0|2021-04-06|7251.0|0|568.0|0|7.264356055761606|0|7819.0|0
0|2021-04-07|7251.0|0|568.0|0|7.264356055761606|0|7819.0|0
0|2021-04-08|7251.0|0|568.0|0|7.264356055761606|0|7819.0|0
0|2021-04-09|7251.0|0|568.0|0|7.264356055761606|0|7819.0|0
0|2021-04-10|7251.0|0|568.0|0|7.264356055761606|0|7819.0|0
0|2021-04-11|7251.0|0|568.0|0|7.264356055761606|0|7819.0|0
0|2021-04-12|7251.0|0|568.0|0|7.264356055761606|0|7819.0|0
0|2021-04-13|7251.0|0|568.0|0|7.264356055761606|0|7819.0|0
0|2021-04-14|7251.0|0|568.0|0|7.264356055761606|0|7819.0|0
0|2021-04-15|7251.0|0|568.0|0|7.264356055761606|0|7819.0|0
0|2021-04-16|7251.0|0|568.0|0|7.264356055761606|0|7819.0|0
0|2021-04-17|7251.0|0|568.0|0|7.264356055761606|0|7819.0|0
0|2021-04-18|7251.0|0|568.0|0|7.264356055761606|0|7819.0|0
0|2021-04-19|7251.0|0|568.0|0|7.264356055761606|0|7819.0|0
0|2021-04-20|7251.0|0|568.0|0|7.264356055761606|0|7819.0|0
0|2021-04-21|7251.0|0|568.0|0|7.264356055761606|0|7819.0|0
0|2021-04-22|7251.0|0|568.0|0|7.264356055761606|0|7819.0|0
0|2021-04-23|7251.0|0|568.0|0|7.264356055761606|0|7819.0|0
0|2021-04-24|7251.0|0|568.0|0|7.264356055761606|0|7819.0|0
0|2021-04-25|7251.0|0|568.0|0|7.264356055761606|0|7819.0|0
0|2021-04-26|7251.0|0|568.0|0|7.264356055761606|0|7819.0|0
0|2021-04-27|7251.0|0|568.0|0|7.264356055761606|0|7819.0|0
0|2021-04-28|7251.0|0|568.0|0|7.264356055761606|0|7819.0|0
0|2021-04-29|7251.0|0|568.0|0|7.264356055761606|0|7819.0|0
0|2021-04-30|7251.0|0|568.0|0|7.264356055761606|0|7819.0|0
0|2021-05-01|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-05-02|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-05-03|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-05-04|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-05-05|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-05-06|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-05-07|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-05-08|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-05-09|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-05-10|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-05-11|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-05-12|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-05-13|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-05-14|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-05-15|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-05-16|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-05-17|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-05-18|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-05-19|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-05-20|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-05-21|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-05-22|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-05-23|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-05-24|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-05-25|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-05-26|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-05-27|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-05-28|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-05-29|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-05-30|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-05-31|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-06-01|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-06-02|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-06-03|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-06-04|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-06-05|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-06-06|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-06-07|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-06-08|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-06-09|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-06-10|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-06-11|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-06-12|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-06-13|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-06-14|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-06-15|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-06-16|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-06-17|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-06-18|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-06-19|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-06-20|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-06-21|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-06-22|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-06-23|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-06-24|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-06-25|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-06-26|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-06-27|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-06-28|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-06-29|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-06-30|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-07-01|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-07-02|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-07-03|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-07-04|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-07-05|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-07-06|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-07-07|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-07-08|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-07-09|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-07-10|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-07-11|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-07-12|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-07-13|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-07-14|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-07-15|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-07-16|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-07-17|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-07-18|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-07-19|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-07-20|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-07-21|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-07-22|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-07-23|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-07-24|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-07-25|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-07-26|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-07-27|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-07-28|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-07-29|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-07-30|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-07-31|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-08-01|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-08-02|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-08-03|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-08-04|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-08-05|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-08-06|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-08-07|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-08-08|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-08-09|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-08-10|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-08-11|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-08-12|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-08-13|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-08-14|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-08-15|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-08-16|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-08-17|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-08-18|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-08-19|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-08-20|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-08-21|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-08-22|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-08-23|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-08-24|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-08-25|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-08-26|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-08-27|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-08-28|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-08-29|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-08-30|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-08-31|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-09-01|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-09-02|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-09-03|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-09-04|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-09-05|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-09-06|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-09-07|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-09-08|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-09-09|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-09-10|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-09-11|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-09-12|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-09-13|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-09-14|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-09-15|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-09-16|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-09-17|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-09-18|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-09-19|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-09-20|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-09-21|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-09-22|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-09-23|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-09-24|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-09-25|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-09-26|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-09-27|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-09-28|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-09-29|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-09-30|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-10-01|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-10-02|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-10-03|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-10-04|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-10-05|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-10-06|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-10-07|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-10-08|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-10-09|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-10-10|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-10-11|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-10-12|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-10-13|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-10-14|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-10-15|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-10-16|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-10-17|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-10-18|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-10-19|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-10-20|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-10-21|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-10-22|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-10-23|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-10-24|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-10-25|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-10-26|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-10-27|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-10-28|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-10-29|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-10-30|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-10-31|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-11-01|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-11-02|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-11-03|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-11-04|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-11-05|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-11-06|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-11-07|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-11-08|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-11-09|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-11-10|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-11-11|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-11-12|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-11-13|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-11-14|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-11-15|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-11-16|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-11-17|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-11-18|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-11-19|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-11-20|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-11-21|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-11-22|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-11-23|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-11-24|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-11-25|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
