|dates|Ponce_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Ponce_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Ponce_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Ponce_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Ponce_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Ponce_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Ponce_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Ponce_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-01|38316.0|0|4482.0|0|10.472451983737558|0|42798.0|0
0|2020-12-02|38316.0|0|4482.0|0|10.472451983737558|0|42798.0|0
0|2020-12-03|38316.0|0|4482.0|0|10.472451983737558|0|42798.0|0
0|2020-12-04|38316.0|0|4482.0|0|10.472451983737558|0|42798.0|0
0|2020-12-05|38316.0|0|4482.0|0|10.472451983737558|0|42798.0|0
0|2020-12-06|38316.0|0|4482.0|0|10.472451983737558|0|42798.0|0
0|2020-12-07|38316.0|0|4482.0|0|10.472451983737558|0|42798.0|0
0|2020-12-08|38316.0|0|4482.0|0|10.472451983737558|0|42798.0|0
0|2020-12-09|38316.0|0|4482.0|0|10.472451983737558|0|42798.0|0
0|2020-12-10|38316.0|0|4482.0|0|10.472451983737558|0|42798.0|0
0|2020-12-11|38316.0|0|4482.0|0|10.472451983737558|0|42798.0|0
0|2020-12-12|38316.0|0|4482.0|0|10.472451983737558|0|42798.0|0
0|2020-12-13|38316.0|0|4482.0|0|10.472451983737558|0|42798.0|0
0|2020-12-14|38316.0|0|4482.0|0|10.472451983737558|0|42798.0|0
0|2020-12-15|38316.0|0|4482.0|0|10.472451983737558|0|42798.0|0
0|2020-12-16|38316.0|0|4482.0|0|10.472451983737558|0|42798.0|0
0|2020-12-17|38316.0|0|4482.0|0|10.472451983737558|0|42798.0|0
0|2020-12-18|38316.0|0|4482.0|0|10.472451983737558|0|42798.0|0
0|2020-12-19|38316.0|0|4482.0|0|10.472451983737558|0|42798.0|0
0|2020-12-20|38316.0|0|4482.0|0|10.472451983737558|0|42798.0|0
0|2020-12-21|38316.0|0|4482.0|0|10.472451983737558|0|42798.0|0
0|2020-12-22|38316.0|0|4482.0|0|10.472451983737558|0|42798.0|0
0|2020-12-23|38316.0|0|4482.0|0|10.472451983737558|0|42798.0|0
0|2020-12-24|38316.0|0|4482.0|0|10.472451983737558|0|42798.0|0
0|2020-12-25|38316.0|0|4482.0|0|10.472451983737558|0|42798.0|0
0|2020-12-26|38316.0|0|4482.0|0|10.472451983737558|0|42798.0|0
0|2020-12-27|38316.0|0|4482.0|0|10.472451983737558|0|42798.0|0
0|2020-12-28|38316.0|0|4482.0|0|10.472451983737558|0|42798.0|0
0|2020-12-29|38316.0|0|4482.0|0|10.472451983737558|0|42798.0|0
0|2020-12-30|38316.0|0|4482.0|0|10.472451983737558|0|42798.0|0
0|2020-12-31|38316.0|0|4482.0|0|10.472451983737558|0|42798.0|0
0|2021-01-01|38436.0|0|3996.0|0|9.417420814479637|0|42432.0|0
0|2021-01-02|38436.0|0|3996.0|0|9.417420814479637|0|42432.0|0
0|2021-01-03|38436.0|0|3996.0|0|9.417420814479637|0|42432.0|0
0|2021-01-04|38436.0|0|3996.0|0|9.417420814479637|0|42432.0|0
0|2021-01-05|38436.0|0|3996.0|0|9.417420814479637|0|42432.0|0
0|2021-01-06|38436.0|0|3996.0|0|9.417420814479637|0|42432.0|0
0|2021-01-07|38436.0|0|3996.0|0|9.417420814479637|0|42432.0|0
0|2021-01-08|38436.0|0|3996.0|0|9.417420814479637|0|42432.0|0
0|2021-01-09|38436.0|0|3996.0|0|9.417420814479637|0|42432.0|0
0|2021-01-10|38436.0|0|3996.0|0|9.417420814479637|0|42432.0|0
0|2021-01-11|38436.0|0|3996.0|0|9.417420814479637|0|42432.0|0
0|2021-01-12|38436.0|0|3996.0|0|9.417420814479637|0|42432.0|0
0|2021-01-13|38436.0|0|3996.0|0|9.417420814479637|0|42432.0|0
0|2021-01-14|38436.0|0|3996.0|0|9.417420814479637|0|42432.0|0
0|2021-01-15|38436.0|0|3996.0|0|9.417420814479637|0|42432.0|0
0|2021-01-16|38436.0|0|3996.0|0|9.417420814479637|0|42432.0|0
0|2021-01-17|38436.0|0|3996.0|0|9.417420814479637|0|42432.0|0
0|2021-01-18|38436.0|0|3996.0|0|9.417420814479637|0|42432.0|0
0|2021-01-19|38436.0|0|3996.0|0|9.417420814479637|0|42432.0|0
0|2021-01-20|38436.0|0|3996.0|0|9.417420814479637|0|42432.0|0
0|2021-01-21|38436.0|0|3996.0|0|9.417420814479637|0|42432.0|0
0|2021-01-22|38436.0|0|3996.0|0|9.417420814479637|0|42432.0|0
0|2021-01-23|38436.0|0|3996.0|0|9.417420814479637|0|42432.0|0
0|2021-01-24|38436.0|0|3996.0|0|9.417420814479637|0|42432.0|0
0|2021-01-25|38436.0|0|3996.0|0|9.417420814479637|0|42432.0|0
0|2021-01-26|38436.0|0|3996.0|0|9.417420814479637|0|42432.0|0
0|2021-01-27|38436.0|0|3996.0|0|9.417420814479637|0|42432.0|0
0|2021-01-28|38436.0|0|3996.0|0|9.417420814479637|0|42432.0|0
0|2021-01-29|38436.0|0|3996.0|0|9.417420814479637|0|42432.0|0
0|2021-01-30|38436.0|0|3996.0|0|9.417420814479637|0|42432.0|0
0|2021-01-31|38436.0|0|3996.0|0|9.417420814479637|0|42432.0|0
0|2021-02-01|39407.0|0|3697.0|0|8.576930215293244|0|43104.0|0
0|2021-02-02|39407.0|0|3697.0|0|8.576930215293244|0|43104.0|0
0|2021-02-03|39407.0|0|3697.0|0|8.576930215293244|0|43104.0|0
0|2021-02-04|39407.0|0|3697.0|0|8.576930215293244|0|43104.0|0
0|2021-02-05|39407.0|0|3697.0|0|8.576930215293244|0|43104.0|0
0|2021-02-06|39407.0|0|3697.0|0|8.576930215293244|0|43104.0|0
0|2021-02-07|39407.0|0|3697.0|0|8.576930215293244|0|43104.0|0
0|2021-02-08|39407.0|0|3697.0|0|8.576930215293244|0|43104.0|0
0|2021-02-09|39407.0|0|3697.0|0|8.576930215293244|0|43104.0|0
0|2021-02-10|39407.0|0|3697.0|0|8.576930215293244|0|43104.0|0
0|2021-02-11|39407.0|0|3697.0|0|8.576930215293244|0|43104.0|0
0|2021-02-12|39407.0|0|3697.0|0|8.576930215293244|0|43104.0|0
0|2021-02-13|39407.0|0|3697.0|0|8.576930215293244|0|43104.0|0
0|2021-02-14|39407.0|0|3697.0|0|8.576930215293244|0|43104.0|0
0|2021-02-15|39407.0|0|3697.0|0|8.576930215293244|0|43104.0|0
0|2021-02-16|39407.0|0|3697.0|0|8.576930215293244|0|43104.0|0
0|2021-02-17|39407.0|0|3697.0|0|8.576930215293244|0|43104.0|0
0|2021-02-18|39407.0|0|3697.0|0|8.576930215293244|0|43104.0|0
0|2021-02-19|39407.0|0|3697.0|0|8.576930215293244|0|43104.0|0
0|2021-02-20|39407.0|0|3697.0|0|8.576930215293244|0|43104.0|0
0|2021-02-21|39407.0|0|3697.0|0|8.576930215293244|0|43104.0|0
0|2021-02-22|39407.0|0|3697.0|0|8.576930215293244|0|43104.0|0
0|2021-02-23|39407.0|0|3697.0|0|8.576930215293244|0|43104.0|0
0|2021-02-24|39407.0|0|3697.0|0|8.576930215293244|0|43104.0|0
0|2021-02-25|39407.0|0|3697.0|0|8.576930215293244|0|43104.0|0
0|2021-02-26|39407.0|0|3697.0|0|8.576930215293244|0|43104.0|0
0|2021-02-27|39407.0|0|3697.0|0|8.576930215293244|0|43104.0|0
0|2021-02-28|39407.0|0|3697.0|0|8.576930215293244|0|43104.0|0
0|2021-03-01|40675.0|0|3480.0|0|7.88132714301891|0|44155.0|0
0|2021-03-02|40675.0|0|3480.0|0|7.88132714301891|0|44155.0|0
0|2021-03-03|40675.0|0|3480.0|0|7.88132714301891|0|44155.0|0
0|2021-03-04|40675.0|0|3480.0|0|7.88132714301891|0|44155.0|0
0|2021-03-05|40675.0|0|3480.0|0|7.88132714301891|0|44155.0|0
0|2021-03-06|40675.0|0|3480.0|0|7.88132714301891|0|44155.0|0
0|2021-03-07|40675.0|0|3480.0|0|7.88132714301891|0|44155.0|0
0|2021-03-08|40675.0|0|3480.0|0|7.88132714301891|0|44155.0|0
0|2021-03-09|40675.0|0|3480.0|0|7.88132714301891|0|44155.0|0
0|2021-03-10|40675.0|0|3480.0|0|7.88132714301891|0|44155.0|0
0|2021-03-11|40675.0|0|3480.0|0|7.88132714301891|0|44155.0|0
0|2021-03-12|40675.0|0|3480.0|0|7.88132714301891|0|44155.0|0
0|2021-03-13|40675.0|0|3480.0|0|7.88132714301891|0|44155.0|0
0|2021-03-14|40675.0|0|3480.0|0|7.88132714301891|0|44155.0|0
0|2021-03-15|40675.0|0|3480.0|0|7.88132714301891|0|44155.0|0
0|2021-03-16|40675.0|0|3480.0|0|7.88132714301891|0|44155.0|0
0|2021-03-17|40675.0|0|3480.0|0|7.88132714301891|0|44155.0|0
0|2021-03-18|40675.0|0|3480.0|0|7.88132714301891|0|44155.0|0
0|2021-03-19|40675.0|0|3480.0|0|7.88132714301891|0|44155.0|0
0|2021-03-20|40675.0|0|3480.0|0|7.88132714301891|0|44155.0|0
0|2021-03-21|40675.0|0|3480.0|0|7.88132714301891|0|44155.0|0
0|2021-03-22|40675.0|0|3480.0|0|7.88132714301891|0|44155.0|0
0|2021-03-23|40675.0|0|3480.0|0|7.88132714301891|0|44155.0|0
0|2021-03-24|40675.0|0|3480.0|0|7.88132714301891|0|44155.0|0
0|2021-03-25|40675.0|0|3480.0|0|7.88132714301891|0|44155.0|0
0|2021-03-26|40675.0|0|3480.0|0|7.88132714301891|0|44155.0|0
0|2021-03-27|40675.0|0|3480.0|0|7.88132714301891|0|44155.0|0
0|2021-03-28|40675.0|0|3480.0|0|7.88132714301891|0|44155.0|0
0|2021-03-29|40675.0|0|3480.0|0|7.88132714301891|0|44155.0|0
0|2021-03-30|40675.0|0|3480.0|0|7.88132714301891|0|44155.0|0
0|2021-03-31|40675.0|0|3480.0|0|7.88132714301891|0|44155.0|0
0|2021-04-01|41207.0|0|3371.0|0|7.562026111534838|0|44578.0|0
0|2021-04-02|41207.0|0|3371.0|0|7.562026111534838|0|44578.0|0
0|2021-04-03|41207.0|0|3371.0|0|7.562026111534838|0|44578.0|0
0|2021-04-04|41207.0|0|3371.0|0|7.562026111534838|0|44578.0|0
0|2021-04-05|41207.0|0|3371.0|0|7.562026111534838|0|44578.0|0
0|2021-04-06|41207.0|0|3371.0|0|7.562026111534838|0|44578.0|0
0|2021-04-07|41207.0|0|3371.0|0|7.562026111534838|0|44578.0|0
0|2021-04-08|41207.0|0|3371.0|0|7.562026111534838|0|44578.0|0
0|2021-04-09|41207.0|0|3371.0|0|7.562026111534838|0|44578.0|0
0|2021-04-10|41207.0|0|3371.0|0|7.562026111534838|0|44578.0|0
0|2021-04-11|41207.0|0|3371.0|0|7.562026111534838|0|44578.0|0
0|2021-04-12|41207.0|0|3371.0|0|7.562026111534838|0|44578.0|0
0|2021-04-13|41207.0|0|3371.0|0|7.562026111534838|0|44578.0|0
0|2021-04-14|41207.0|0|3371.0|0|7.562026111534838|0|44578.0|0
0|2021-04-15|41207.0|0|3371.0|0|7.562026111534838|0|44578.0|0
0|2021-04-16|41207.0|0|3371.0|0|7.562026111534838|0|44578.0|0
0|2021-04-17|41207.0|0|3371.0|0|7.562026111534838|0|44578.0|0
0|2021-04-18|41207.0|0|3371.0|0|7.562026111534838|0|44578.0|0
0|2021-04-19|41207.0|0|3371.0|0|7.562026111534838|0|44578.0|0
0|2021-04-20|41207.0|0|3371.0|0|7.562026111534838|0|44578.0|0
0|2021-04-21|41207.0|0|3371.0|0|7.562026111534838|0|44578.0|0
0|2021-04-22|41207.0|0|3371.0|0|7.562026111534838|0|44578.0|0
0|2021-04-23|41207.0|0|3371.0|0|7.562026111534838|0|44578.0|0
0|2021-04-24|41207.0|0|3371.0|0|7.562026111534838|0|44578.0|0
0|2021-04-25|41207.0|0|3371.0|0|7.562026111534838|0|44578.0|0
0|2021-04-26|41207.0|0|3371.0|0|7.562026111534838|0|44578.0|0
0|2021-04-27|41207.0|0|3371.0|0|7.562026111534838|0|44578.0|0
0|2021-04-28|41207.0|0|3371.0|0|7.562026111534838|0|44578.0|0
0|2021-04-29|41207.0|0|3371.0|0|7.562026111534838|0|44578.0|0
0|2021-04-30|41207.0|0|3371.0|0|7.562026111534838|0|44578.0|0
0|2021-05-01|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-05-02|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-05-03|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-05-04|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-05-05|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-05-06|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-05-07|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-05-08|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-05-09|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-05-10|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-05-11|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-05-12|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-05-13|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-05-14|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-05-15|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-05-16|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-05-17|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-05-18|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-05-19|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-05-20|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-05-21|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-05-22|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-05-23|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-05-24|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-05-25|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-05-26|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-05-27|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-05-28|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-05-29|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-05-30|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-05-31|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-06-01|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-06-02|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-06-03|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-06-04|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-06-05|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-06-06|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-06-07|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-06-08|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-06-09|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-06-10|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-06-11|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-06-12|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-06-13|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-06-14|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-06-15|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-06-16|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-06-17|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-06-18|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-06-19|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-06-20|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-06-21|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-06-22|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-06-23|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-06-24|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-06-25|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-06-26|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-06-27|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-06-28|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-06-29|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-06-30|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-07-01|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-07-02|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-07-03|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-07-04|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-07-05|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-07-06|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-07-07|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-07-08|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-07-09|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-07-10|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-07-11|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-07-12|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-07-13|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-07-14|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-07-15|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-07-16|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-07-17|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-07-18|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-07-19|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-07-20|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-07-21|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-07-22|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-07-23|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-07-24|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-07-25|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-07-26|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-07-27|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-07-28|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-07-29|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-07-30|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-07-31|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-08-01|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-08-02|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-08-03|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-08-04|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-08-05|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-08-06|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-08-07|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-08-08|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-08-09|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-08-10|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-08-11|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-08-12|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-08-13|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-08-14|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-08-15|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-08-16|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-08-17|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-08-18|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-08-19|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-08-20|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-08-21|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-08-22|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-08-23|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-08-24|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-08-25|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-08-26|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-08-27|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-08-28|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-08-29|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-08-30|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-08-31|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-09-01|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-09-02|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-09-03|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-09-04|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-09-05|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-09-06|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-09-07|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-09-08|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-09-09|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-09-10|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-09-11|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-09-12|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-09-13|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-09-14|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-09-15|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-09-16|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-09-17|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-09-18|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-09-19|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-09-20|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-09-21|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-09-22|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-09-23|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-09-24|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-09-25|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-09-26|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-09-27|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-09-28|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-09-29|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-09-30|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-10-01|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-10-02|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-10-03|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-10-04|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-10-05|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-10-06|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-10-07|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-10-08|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-10-09|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-10-10|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-10-11|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-10-12|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-10-13|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-10-14|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-10-15|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-10-16|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-10-17|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-10-18|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-10-19|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-10-20|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-10-21|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-10-22|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-10-23|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-10-24|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-10-25|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-10-26|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-10-27|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-10-28|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-10-29|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-10-30|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-10-31|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-11-01|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-11-02|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-11-03|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-11-04|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-11-05|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-11-06|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-11-07|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
