|dates|JuanaDiaz_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|JuanaDiaz_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|JuanaDiaz_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|JuanaDiaz_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|JuanaDiaz_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|JuanaDiaz_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|JuanaDiaz_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|JuanaDiaz_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-07|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-11-08|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-11-09|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-11-10|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-11-11|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-11-12|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-11-13|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-11-14|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-11-15|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-11-16|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-11-17|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-11-18|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-11-19|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-11-20|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-11-21|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-11-22|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-11-23|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-11-24|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-11-25|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-11-26|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-11-27|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-11-28|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-11-29|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-11-30|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-12-01|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-12-02|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-12-03|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-12-04|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-12-05|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-12-06|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-12-07|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-12-08|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-12-09|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-12-10|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-12-11|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-12-12|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-12-13|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-12-14|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-12-15|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-12-16|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-12-17|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-12-18|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-12-19|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-12-20|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-12-21|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-12-22|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-12-23|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-12-24|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-12-25|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-12-26|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-12-27|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-12-28|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-12-29|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-12-30|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-12-31|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2022-01-01|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2022-01-02|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2022-01-03|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2022-01-04|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2022-01-05|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2022-01-06|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2022-01-07|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2022-01-08|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2022-01-09|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2022-01-10|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2022-01-11|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2022-01-12|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2022-01-13|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2022-01-14|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2022-01-15|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2022-01-16|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2022-01-17|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
