|dates|VegaAlta_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|VegaAlta_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|VegaAlta_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|VegaAlta_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|VegaAlta_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|VegaAlta_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|VegaAlta_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|VegaAlta_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-21|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-11-22|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-11-23|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-11-24|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-11-25|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-11-26|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-11-27|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-11-28|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-11-29|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-11-30|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-12-01|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-12-02|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-12-03|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-12-04|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-12-05|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-12-06|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-12-07|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-12-08|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-12-09|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-12-10|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-12-11|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-12-12|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-12-13|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-12-14|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-12-15|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-12-16|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-12-17|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-12-18|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-12-19|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-12-20|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-12-21|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-12-22|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-12-23|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-12-24|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-12-25|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-12-26|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-12-27|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-12-28|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-12-29|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-12-30|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2021-12-31|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2022-01-01|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2022-01-02|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2022-01-03|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2022-01-04|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2022-01-05|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2022-01-06|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2022-01-07|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2022-01-08|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2022-01-09|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2022-01-10|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2022-01-11|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2022-01-12|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2022-01-13|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2022-01-14|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2022-01-15|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2022-01-16|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
0|2022-01-17|8872.0|0|958.0|0|9.745676500508647|0|9830.0|0
