|dates|VegaBaja_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|VegaBaja_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|VegaBaja_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|VegaBaja_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|VegaBaja_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|VegaBaja_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|VegaBaja_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|VegaBaja_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-08|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-11-09|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-11-10|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-11-11|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-11-12|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-11-13|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-11-14|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-11-15|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-11-16|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-11-17|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-11-18|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-11-19|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-11-20|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-11-21|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-11-22|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-11-23|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-11-24|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-11-25|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-11-26|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-11-27|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-11-28|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-11-29|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-11-30|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-12-01|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-12-02|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-12-03|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-12-04|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-12-05|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-12-06|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-12-07|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-12-08|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-12-09|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-12-10|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-12-11|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-12-12|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-12-13|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-12-14|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-12-15|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-12-16|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-12-17|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-12-18|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-12-19|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-12-20|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-12-21|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-12-22|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-12-23|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-12-24|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-12-25|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-12-26|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-12-27|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-12-28|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-12-29|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-12-30|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-12-31|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2022-01-01|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2022-01-02|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2022-01-03|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2022-01-04|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2022-01-05|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2022-01-06|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2022-01-07|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2022-01-08|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2022-01-09|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2022-01-10|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2022-01-11|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2022-01-12|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2022-01-13|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2022-01-14|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2022-01-15|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2022-01-16|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2022-01-17|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
