|dates|Barranquitas_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Barranquitas_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Barranquitas_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Barranquitas_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Barranquitas_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Barranquitas_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Barranquitas_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Barranquitas_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-09|6107.0|0|796.0|0|11.531218310879328|0|6903.0|0
0|2020-12-10|6107.0|0|796.0|0|11.531218310879328|0|6903.0|0
0|2020-12-11|6107.0|0|796.0|0|11.531218310879328|0|6903.0|0
0|2020-12-12|6107.0|0|796.0|0|11.531218310879328|0|6903.0|0
0|2020-12-13|6107.0|0|796.0|0|11.531218310879328|0|6903.0|0
0|2020-12-14|6107.0|0|796.0|0|11.531218310879328|0|6903.0|0
0|2020-12-15|6107.0|0|796.0|0|11.531218310879328|0|6903.0|0
0|2020-12-16|6107.0|0|796.0|0|11.531218310879328|0|6903.0|0
0|2020-12-17|6107.0|0|796.0|0|11.531218310879328|0|6903.0|0
0|2020-12-18|6107.0|0|796.0|0|11.531218310879328|0|6903.0|0
0|2020-12-19|6107.0|0|796.0|0|11.531218310879328|0|6903.0|0
0|2020-12-20|6107.0|0|796.0|0|11.531218310879328|0|6903.0|0
0|2020-12-21|6107.0|0|796.0|0|11.531218310879328|0|6903.0|0
0|2020-12-22|6107.0|0|796.0|0|11.531218310879328|0|6903.0|0
0|2020-12-23|6107.0|0|796.0|0|11.531218310879328|0|6903.0|0
0|2020-12-24|6107.0|0|796.0|0|11.531218310879328|0|6903.0|0
0|2020-12-25|6107.0|0|796.0|0|11.531218310879328|0|6903.0|0
0|2020-12-26|6107.0|0|796.0|0|11.531218310879328|0|6903.0|0
0|2020-12-27|6107.0|0|796.0|0|11.531218310879328|0|6903.0|0
0|2020-12-28|6107.0|0|796.0|0|11.531218310879328|0|6903.0|0
0|2020-12-29|6107.0|0|796.0|0|11.531218310879328|0|6903.0|0
0|2020-12-30|6107.0|0|796.0|0|11.531218310879328|0|6903.0|0
0|2020-12-31|6107.0|0|796.0|0|11.531218310879328|0|6903.0|0
0|2021-01-01|6189.0|0|671.0|0|9.78134110787172|0|6860.0|0
0|2021-01-02|6189.0|0|671.0|0|9.78134110787172|0|6860.0|0
0|2021-01-03|6189.0|0|671.0|0|9.78134110787172|0|6860.0|0
0|2021-01-04|6189.0|0|671.0|0|9.78134110787172|0|6860.0|0
0|2021-01-05|6189.0|0|671.0|0|9.78134110787172|0|6860.0|0
0|2021-01-06|6189.0|0|671.0|0|9.78134110787172|0|6860.0|0
0|2021-01-07|6189.0|0|671.0|0|9.78134110787172|0|6860.0|0
0|2021-01-08|6189.0|0|671.0|0|9.78134110787172|0|6860.0|0
0|2021-01-09|6189.0|0|671.0|0|9.78134110787172|0|6860.0|0
0|2021-01-10|6189.0|0|671.0|0|9.78134110787172|0|6860.0|0
0|2021-01-11|6189.0|0|671.0|0|9.78134110787172|0|6860.0|0
0|2021-01-12|6189.0|0|671.0|0|9.78134110787172|0|6860.0|0
0|2021-01-13|6189.0|0|671.0|0|9.78134110787172|0|6860.0|0
0|2021-01-14|6189.0|0|671.0|0|9.78134110787172|0|6860.0|0
0|2021-01-15|6189.0|0|671.0|0|9.78134110787172|0|6860.0|0
0|2021-01-16|6189.0|0|671.0|0|9.78134110787172|0|6860.0|0
0|2021-01-17|6189.0|0|671.0|0|9.78134110787172|0|6860.0|0
0|2021-01-18|6189.0|0|671.0|0|9.78134110787172|0|6860.0|0
0|2021-01-19|6189.0|0|671.0|0|9.78134110787172|0|6860.0|0
0|2021-01-20|6189.0|0|671.0|0|9.78134110787172|0|6860.0|0
0|2021-01-21|6189.0|0|671.0|0|9.78134110787172|0|6860.0|0
0|2021-01-22|6189.0|0|671.0|0|9.78134110787172|0|6860.0|0
0|2021-01-23|6189.0|0|671.0|0|9.78134110787172|0|6860.0|0
0|2021-01-24|6189.0|0|671.0|0|9.78134110787172|0|6860.0|0
0|2021-01-25|6189.0|0|671.0|0|9.78134110787172|0|6860.0|0
0|2021-01-26|6189.0|0|671.0|0|9.78134110787172|0|6860.0|0
0|2021-01-27|6189.0|0|671.0|0|9.78134110787172|0|6860.0|0
0|2021-01-28|6189.0|0|671.0|0|9.78134110787172|0|6860.0|0
0|2021-01-29|6189.0|0|671.0|0|9.78134110787172|0|6860.0|0
0|2021-01-30|6189.0|0|671.0|0|9.78134110787172|0|6860.0|0
0|2021-01-31|6189.0|0|671.0|0|9.78134110787172|0|6860.0|0
0|2021-02-01|6294.0|0|579.0|0|8.424268878219118|0|6873.0|0
0|2021-02-02|6294.0|0|579.0|0|8.424268878219118|0|6873.0|0
0|2021-02-03|6294.0|0|579.0|0|8.424268878219118|0|6873.0|0
0|2021-02-04|6294.0|0|579.0|0|8.424268878219118|0|6873.0|0
0|2021-02-05|6294.0|0|579.0|0|8.424268878219118|0|6873.0|0
0|2021-02-06|6294.0|0|579.0|0|8.424268878219118|0|6873.0|0
0|2021-02-07|6294.0|0|579.0|0|8.424268878219118|0|6873.0|0
0|2021-02-08|6294.0|0|579.0|0|8.424268878219118|0|6873.0|0
0|2021-02-09|6294.0|0|579.0|0|8.424268878219118|0|6873.0|0
0|2021-02-10|6294.0|0|579.0|0|8.424268878219118|0|6873.0|0
0|2021-02-11|6294.0|0|579.0|0|8.424268878219118|0|6873.0|0
0|2021-02-12|6294.0|0|579.0|0|8.424268878219118|0|6873.0|0
0|2021-02-13|6294.0|0|579.0|0|8.424268878219118|0|6873.0|0
0|2021-02-14|6294.0|0|579.0|0|8.424268878219118|0|6873.0|0
0|2021-02-15|6294.0|0|579.0|0|8.424268878219118|0|6873.0|0
0|2021-02-16|6294.0|0|579.0|0|8.424268878219118|0|6873.0|0
0|2021-02-17|6294.0|0|579.0|0|8.424268878219118|0|6873.0|0
0|2021-02-18|6294.0|0|579.0|0|8.424268878219118|0|6873.0|0
0|2021-02-19|6294.0|0|579.0|0|8.424268878219118|0|6873.0|0
0|2021-02-20|6294.0|0|579.0|0|8.424268878219118|0|6873.0|0
0|2021-02-21|6294.0|0|579.0|0|8.424268878219118|0|6873.0|0
0|2021-02-22|6294.0|0|579.0|0|8.424268878219118|0|6873.0|0
0|2021-02-23|6294.0|0|579.0|0|8.424268878219118|0|6873.0|0
0|2021-02-24|6294.0|0|579.0|0|8.424268878219118|0|6873.0|0
0|2021-02-25|6294.0|0|579.0|0|8.424268878219118|0|6873.0|0
0|2021-02-26|6294.0|0|579.0|0|8.424268878219118|0|6873.0|0
0|2021-02-27|6294.0|0|579.0|0|8.424268878219118|0|6873.0|0
0|2021-02-28|6294.0|0|579.0|0|8.424268878219118|0|6873.0|0
0|2021-03-01|6434.0|0|566.0|0|8.085714285714285|0|7000.0|0
0|2021-03-02|6434.0|0|566.0|0|8.085714285714285|0|7000.0|0
0|2021-03-03|6434.0|0|566.0|0|8.085714285714285|0|7000.0|0
0|2021-03-04|6434.0|0|566.0|0|8.085714285714285|0|7000.0|0
0|2021-03-05|6434.0|0|566.0|0|8.085714285714285|0|7000.0|0
0|2021-03-06|6434.0|0|566.0|0|8.085714285714285|0|7000.0|0
0|2021-03-07|6434.0|0|566.0|0|8.085714285714285|0|7000.0|0
0|2021-03-08|6434.0|0|566.0|0|8.085714285714285|0|7000.0|0
0|2021-03-09|6434.0|0|566.0|0|8.085714285714285|0|7000.0|0
0|2021-03-10|6434.0|0|566.0|0|8.085714285714285|0|7000.0|0
0|2021-03-11|6434.0|0|566.0|0|8.085714285714285|0|7000.0|0
0|2021-03-12|6434.0|0|566.0|0|8.085714285714285|0|7000.0|0
0|2021-03-13|6434.0|0|566.0|0|8.085714285714285|0|7000.0|0
0|2021-03-14|6434.0|0|566.0|0|8.085714285714285|0|7000.0|0
0|2021-03-15|6434.0|0|566.0|0|8.085714285714285|0|7000.0|0
0|2021-03-16|6434.0|0|566.0|0|8.085714285714285|0|7000.0|0
0|2021-03-17|6434.0|0|566.0|0|8.085714285714285|0|7000.0|0
0|2021-03-18|6434.0|0|566.0|0|8.085714285714285|0|7000.0|0
0|2021-03-19|6434.0|0|566.0|0|8.085714285714285|0|7000.0|0
0|2021-03-20|6434.0|0|566.0|0|8.085714285714285|0|7000.0|0
0|2021-03-21|6434.0|0|566.0|0|8.085714285714285|0|7000.0|0
0|2021-03-22|6434.0|0|566.0|0|8.085714285714285|0|7000.0|0
0|2021-03-23|6434.0|0|566.0|0|8.085714285714285|0|7000.0|0
0|2021-03-24|6434.0|0|566.0|0|8.085714285714285|0|7000.0|0
0|2021-03-25|6434.0|0|566.0|0|8.085714285714285|0|7000.0|0
0|2021-03-26|6434.0|0|566.0|0|8.085714285714285|0|7000.0|0
0|2021-03-27|6434.0|0|566.0|0|8.085714285714285|0|7000.0|0
0|2021-03-28|6434.0|0|566.0|0|8.085714285714285|0|7000.0|0
0|2021-03-29|6434.0|0|566.0|0|8.085714285714285|0|7000.0|0
0|2021-03-30|6434.0|0|566.0|0|8.085714285714285|0|7000.0|0
0|2021-03-31|6434.0|0|566.0|0|8.085714285714285|0|7000.0|0
0|2021-04-01|6511.0|0|552.0|0|7.815375902590967|0|7063.0|0
0|2021-04-02|6511.0|0|552.0|0|7.815375902590967|0|7063.0|0
0|2021-04-03|6511.0|0|552.0|0|7.815375902590967|0|7063.0|0
0|2021-04-04|6511.0|0|552.0|0|7.815375902590967|0|7063.0|0
0|2021-04-05|6511.0|0|552.0|0|7.815375902590967|0|7063.0|0
0|2021-04-06|6511.0|0|552.0|0|7.815375902590967|0|7063.0|0
0|2021-04-07|6511.0|0|552.0|0|7.815375902590967|0|7063.0|0
0|2021-04-08|6511.0|0|552.0|0|7.815375902590967|0|7063.0|0
0|2021-04-09|6511.0|0|552.0|0|7.815375902590967|0|7063.0|0
0|2021-04-10|6511.0|0|552.0|0|7.815375902590967|0|7063.0|0
0|2021-04-11|6511.0|0|552.0|0|7.815375902590967|0|7063.0|0
0|2021-04-12|6511.0|0|552.0|0|7.815375902590967|0|7063.0|0
0|2021-04-13|6511.0|0|552.0|0|7.815375902590967|0|7063.0|0
0|2021-04-14|6511.0|0|552.0|0|7.815375902590967|0|7063.0|0
0|2021-04-15|6511.0|0|552.0|0|7.815375902590967|0|7063.0|0
0|2021-04-16|6511.0|0|552.0|0|7.815375902590967|0|7063.0|0
0|2021-04-17|6511.0|0|552.0|0|7.815375902590967|0|7063.0|0
0|2021-04-18|6511.0|0|552.0|0|7.815375902590967|0|7063.0|0
0|2021-04-19|6511.0|0|552.0|0|7.815375902590967|0|7063.0|0
0|2021-04-20|6511.0|0|552.0|0|7.815375902590967|0|7063.0|0
0|2021-04-21|6511.0|0|552.0|0|7.815375902590967|0|7063.0|0
0|2021-04-22|6511.0|0|552.0|0|7.815375902590967|0|7063.0|0
0|2021-04-23|6511.0|0|552.0|0|7.815375902590967|0|7063.0|0
0|2021-04-24|6511.0|0|552.0|0|7.815375902590967|0|7063.0|0
0|2021-04-25|6511.0|0|552.0|0|7.815375902590967|0|7063.0|0
0|2021-04-26|6511.0|0|552.0|0|7.815375902590967|0|7063.0|0
0|2021-04-27|6511.0|0|552.0|0|7.815375902590967|0|7063.0|0
0|2021-04-28|6511.0|0|552.0|0|7.815375902590967|0|7063.0|0
0|2021-04-29|6511.0|0|552.0|0|7.815375902590967|0|7063.0|0
0|2021-04-30|6511.0|0|552.0|0|7.815375902590967|0|7063.0|0
0|2021-05-01|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-05-02|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-05-03|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-05-04|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-05-05|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-05-06|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-05-07|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-05-08|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-05-09|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-05-10|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-05-11|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-05-12|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-05-13|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-05-14|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-05-15|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-05-16|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-05-17|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-05-18|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-05-19|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-05-20|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-05-21|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-05-22|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-05-23|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-05-24|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-05-25|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-05-26|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-05-27|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-05-28|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-05-29|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-05-30|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-05-31|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-06-01|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-06-02|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-06-03|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-06-04|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-06-05|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-06-06|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-06-07|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-06-08|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-06-09|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-06-10|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-06-11|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-06-12|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-06-13|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-06-14|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-06-15|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-06-16|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-06-17|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-06-18|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-06-19|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-06-20|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-06-21|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-06-22|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-06-23|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-06-24|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-06-25|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-06-26|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-06-27|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-06-28|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-06-29|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-06-30|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-07-01|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-07-02|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-07-03|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-07-04|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-07-05|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-07-06|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-07-07|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-07-08|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-07-09|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-07-10|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-07-11|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-07-12|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-07-13|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-07-14|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-07-15|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-07-16|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-07-17|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-07-18|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-07-19|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-07-20|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-07-21|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-07-22|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-07-23|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-07-24|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-07-25|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-07-26|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-07-27|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-07-28|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-07-29|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-07-30|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-07-31|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-08-01|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-08-02|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-08-03|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-08-04|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-08-05|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-08-06|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-08-07|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-08-08|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-08-09|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-08-10|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-08-11|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-08-12|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-08-13|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-08-14|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-08-15|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-08-16|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-08-17|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-08-18|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-08-19|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-08-20|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-08-21|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-08-22|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-08-23|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-08-24|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-08-25|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-08-26|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-08-27|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-08-28|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-08-29|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-08-30|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-08-31|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-09-01|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-09-02|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-09-03|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-09-04|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-09-05|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-09-06|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-09-07|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-09-08|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-09-09|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-09-10|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-09-11|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-09-12|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-09-13|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-09-14|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-09-15|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-09-16|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-09-17|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-09-18|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-09-19|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-09-20|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-09-21|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-09-22|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-09-23|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-09-24|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-09-25|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-09-26|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-09-27|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-09-28|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-09-29|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-09-30|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-10-01|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-10-02|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-10-03|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-10-04|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-10-05|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-10-06|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-10-07|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-10-08|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-10-09|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-10-10|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-10-11|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-10-12|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-10-13|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-10-14|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-10-15|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-10-16|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-10-17|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-10-18|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-10-19|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-10-20|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-10-21|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-10-22|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-10-23|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-10-24|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-10-25|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-10-26|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-10-27|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-10-28|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-10-29|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-10-30|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-10-31|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-11-01|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-11-02|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-11-03|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-11-04|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-11-05|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-11-06|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-11-07|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-11-08|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-11-09|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-11-10|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-11-11|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-11-12|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-11-13|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-11-14|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-11-15|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-11-16|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-11-17|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-11-18|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-11-19|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-11-20|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-11-21|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-11-22|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-11-23|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-11-24|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
