|dates|Gurabo_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Gurabo_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Gurabo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Gurabo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Gurabo_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Gurabo_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Gurabo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Gurabo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-07-28|16994.0|0|884.0|0|4.944624678375657|0|17878.0|0
0|2020-07-29|16994.0|0|884.0|0|4.944624678375657|0|17878.0|0
0|2020-07-30|16994.0|0|884.0|0|4.944624678375657|0|17878.0|0
0|2020-07-31|16994.0|0|884.0|0|4.944624678375657|0|17878.0|0
0|2020-08-01|16842.0|0|1026.0|0|5.742108797850906|0|17868.0|0
0|2020-08-02|16842.0|0|1026.0|0|5.742108797850906|0|17868.0|0
0|2020-08-03|16842.0|0|1026.0|0|5.742108797850906|0|17868.0|0
0|2020-08-04|16842.0|0|1026.0|0|5.742108797850906|0|17868.0|0
0|2020-08-05|16842.0|0|1026.0|0|5.742108797850906|0|17868.0|0
0|2020-08-06|16842.0|0|1026.0|0|5.742108797850906|0|17868.0|0
0|2020-08-07|16842.0|0|1026.0|0|5.742108797850906|0|17868.0|0
0|2020-08-08|16842.0|0|1026.0|0|5.742108797850906|0|17868.0|0
0|2020-08-09|16842.0|0|1026.0|0|5.742108797850906|0|17868.0|0
0|2020-08-10|16842.0|0|1026.0|0|5.742108797850906|0|17868.0|0
0|2020-08-11|16842.0|0|1026.0|0|5.742108797850906|0|17868.0|0
0|2020-08-12|16842.0|0|1026.0|0|5.742108797850906|0|17868.0|0
0|2020-08-13|16842.0|0|1026.0|0|5.742108797850906|0|17868.0|0
0|2020-08-14|16842.0|0|1026.0|0|5.742108797850906|0|17868.0|0
0|2020-08-15|16842.0|0|1026.0|0|5.742108797850906|0|17868.0|0
0|2020-08-16|16842.0|0|1026.0|0|5.742108797850906|0|17868.0|0
0|2020-08-17|16842.0|0|1026.0|0|5.742108797850906|0|17868.0|0
0|2020-08-18|16842.0|0|1026.0|0|5.742108797850906|0|17868.0|0
0|2020-08-19|16842.0|0|1026.0|0|5.742108797850906|0|17868.0|0
0|2020-08-20|16842.0|0|1026.0|0|5.742108797850906|0|17868.0|0
0|2020-08-21|16842.0|0|1026.0|0|5.742108797850906|0|17868.0|0
0|2020-08-22|16842.0|0|1026.0|0|5.742108797850906|0|17868.0|0
0|2020-08-23|16842.0|0|1026.0|0|5.742108797850906|0|17868.0|0
0|2020-08-24|16842.0|0|1026.0|0|5.742108797850906|0|17868.0|0
0|2020-08-25|16842.0|0|1026.0|0|5.742108797850906|0|17868.0|0
0|2020-08-26|16842.0|0|1026.0|0|5.742108797850906|0|17868.0|0
0|2020-08-27|16842.0|0|1026.0|0|5.742108797850906|0|17868.0|0
0|2020-08-28|16842.0|0|1026.0|0|5.742108797850906|0|17868.0|0
0|2020-08-29|16842.0|0|1026.0|0|5.742108797850906|0|17868.0|0
0|2020-08-30|16842.0|0|1026.0|0|5.742108797850906|0|17868.0|0
0|2020-08-31|16842.0|0|1026.0|0|5.742108797850906|0|17868.0|0
0|2020-09-01|16641.0|0|1140.0|0|6.411337944997469|0|17781.0|0
0|2020-09-02|16641.0|0|1140.0|0|6.411337944997469|0|17781.0|0
0|2020-09-03|16641.0|0|1140.0|0|6.411337944997469|0|17781.0|0
0|2020-09-04|16641.0|0|1140.0|0|6.411337944997469|0|17781.0|0
0|2020-09-05|16641.0|0|1140.0|0|6.411337944997469|0|17781.0|0
0|2020-09-06|16641.0|0|1140.0|0|6.411337944997469|0|17781.0|0
0|2020-09-07|16641.0|0|1140.0|0|6.411337944997469|0|17781.0|0
0|2020-09-08|16641.0|0|1140.0|0|6.411337944997469|0|17781.0|0
0|2020-09-09|16641.0|0|1140.0|0|6.411337944997469|0|17781.0|0
0|2020-09-10|16641.0|0|1140.0|0|6.411337944997469|0|17781.0|0
0|2020-09-11|16641.0|0|1140.0|0|6.411337944997469|0|17781.0|0
0|2020-09-12|16641.0|0|1140.0|0|6.411337944997469|0|17781.0|0
0|2020-09-13|16641.0|0|1140.0|0|6.411337944997469|0|17781.0|0
0|2020-09-14|16641.0|0|1140.0|0|6.411337944997469|0|17781.0|0
0|2020-09-15|16641.0|0|1140.0|0|6.411337944997469|0|17781.0|0
0|2020-09-16|16641.0|0|1140.0|0|6.411337944997469|0|17781.0|0
0|2020-09-17|16641.0|0|1140.0|0|6.411337944997469|0|17781.0|0
0|2020-09-18|16641.0|0|1140.0|0|6.411337944997469|0|17781.0|0
0|2020-09-19|16641.0|0|1140.0|0|6.411337944997469|0|17781.0|0
0|2020-09-20|16641.0|0|1140.0|0|6.411337944997469|0|17781.0|0
0|2020-09-21|16641.0|0|1140.0|0|6.411337944997469|0|17781.0|0
0|2020-09-22|16641.0|0|1140.0|0|6.411337944997469|0|17781.0|0
0|2020-09-23|16641.0|0|1140.0|0|6.411337944997469|0|17781.0|0
0|2020-09-24|16641.0|0|1140.0|0|6.411337944997469|0|17781.0|0
0|2020-09-25|16641.0|0|1140.0|0|6.411337944997469|0|17781.0|0
0|2020-09-26|16641.0|0|1140.0|0|6.411337944997469|0|17781.0|0
0|2020-09-27|16641.0|0|1140.0|0|6.411337944997469|0|17781.0|0
0|2020-09-28|16641.0|0|1140.0|0|6.411337944997469|0|17781.0|0
0|2020-09-29|16641.0|0|1140.0|0|6.411337944997469|0|17781.0|0
0|2020-09-30|16641.0|0|1140.0|0|6.411337944997469|0|17781.0|0
0|2020-10-01|16542.0|0|1007.0|0|5.738218701920338|0|17549.0|0
0|2020-10-02|16542.0|0|1007.0|0|5.738218701920338|0|17549.0|0
0|2020-10-03|16542.0|0|1007.0|0|5.738218701920338|0|17549.0|0
0|2020-10-04|16542.0|0|1007.0|0|5.738218701920338|0|17549.0|0
0|2020-10-05|16542.0|0|1007.0|0|5.738218701920338|0|17549.0|0
0|2020-10-06|16542.0|0|1007.0|0|5.738218701920338|0|17549.0|0
0|2020-10-07|16542.0|0|1007.0|0|5.738218701920338|0|17549.0|0
0|2020-10-08|16542.0|0|1007.0|0|5.738218701920338|0|17549.0|0
0|2020-10-09|16542.0|0|1007.0|0|5.738218701920338|0|17549.0|0
0|2020-10-10|16542.0|0|1007.0|0|5.738218701920338|0|17549.0|0
0|2020-10-11|16542.0|0|1007.0|0|5.738218701920338|0|17549.0|0
0|2020-10-12|16542.0|0|1007.0|0|5.738218701920338|0|17549.0|0
0|2020-10-13|16542.0|0|1007.0|0|5.738218701920338|0|17549.0|0
0|2020-10-14|16542.0|0|1007.0|0|5.738218701920338|0|17549.0|0
0|2020-10-15|16542.0|0|1007.0|0|5.738218701920338|0|17549.0|0
0|2020-10-16|16542.0|0|1007.0|0|5.738218701920338|0|17549.0|0
0|2020-10-17|16542.0|0|1007.0|0|5.738218701920338|0|17549.0|0
0|2020-10-18|16542.0|0|1007.0|0|5.738218701920338|0|17549.0|0
0|2020-10-19|16542.0|0|1007.0|0|5.738218701920338|0|17549.0|0
0|2020-10-20|16542.0|0|1007.0|0|5.738218701920338|0|17549.0|0
0|2020-10-21|16542.0|0|1007.0|0|5.738218701920338|0|17549.0|0
0|2020-10-22|16542.0|0|1007.0|0|5.738218701920338|0|17549.0|0
0|2020-10-23|16542.0|0|1007.0|0|5.738218701920338|0|17549.0|0
0|2020-10-24|16542.0|0|1007.0|0|5.738218701920338|0|17549.0|0
0|2020-10-25|16542.0|0|1007.0|0|5.738218701920338|0|17549.0|0
0|2020-10-26|16542.0|0|1007.0|0|5.738218701920338|0|17549.0|0
0|2020-10-27|16542.0|0|1007.0|0|5.738218701920338|0|17549.0|0
0|2020-10-28|16542.0|0|1007.0|0|5.738218701920338|0|17549.0|0
0|2020-10-29|16542.0|0|1007.0|0|5.738218701920338|0|17549.0|0
0|2020-10-30|16542.0|0|1007.0|0|5.738218701920338|0|17549.0|0
0|2020-10-31|16542.0|0|1007.0|0|5.738218701920338|0|17549.0|0
0|2020-11-01|16201.0|0|1144.0|0|6.595560680311329|0|17345.0|0
0|2020-11-02|16201.0|0|1144.0|0|6.595560680311329|0|17345.0|0
0|2020-11-03|16201.0|0|1144.0|0|6.595560680311329|0|17345.0|0
0|2020-11-04|16201.0|0|1144.0|0|6.595560680311329|0|17345.0|0
0|2020-11-05|16201.0|0|1144.0|0|6.595560680311329|0|17345.0|0
0|2020-11-06|16201.0|0|1144.0|0|6.595560680311329|0|17345.0|0
0|2020-11-07|16201.0|0|1144.0|0|6.595560680311329|0|17345.0|0
0|2020-11-08|16201.0|0|1144.0|0|6.595560680311329|0|17345.0|0
0|2020-11-09|16201.0|0|1144.0|0|6.595560680311329|0|17345.0|0
0|2020-11-10|16201.0|0|1144.0|0|6.595560680311329|0|17345.0|0
0|2020-11-11|16201.0|0|1144.0|0|6.595560680311329|0|17345.0|0
0|2020-11-12|16201.0|0|1144.0|0|6.595560680311329|0|17345.0|0
0|2020-11-13|16201.0|0|1144.0|0|6.595560680311329|0|17345.0|0
0|2020-11-14|16201.0|0|1144.0|0|6.595560680311329|0|17345.0|0
0|2020-11-15|16201.0|0|1144.0|0|6.595560680311329|0|17345.0|0
0|2020-11-16|16201.0|0|1144.0|0|6.595560680311329|0|17345.0|0
0|2020-11-17|16201.0|0|1144.0|0|6.595560680311329|0|17345.0|0
0|2020-11-18|16201.0|0|1144.0|0|6.595560680311329|0|17345.0|0
0|2020-11-19|16201.0|0|1144.0|0|6.595560680311329|0|17345.0|0
0|2020-11-20|16201.0|0|1144.0|0|6.595560680311329|0|17345.0|0
0|2020-11-21|16201.0|0|1144.0|0|6.595560680311329|0|17345.0|0
0|2020-11-22|16201.0|0|1144.0|0|6.595560680311329|0|17345.0|0
0|2020-11-23|16201.0|0|1144.0|0|6.595560680311329|0|17345.0|0
0|2020-11-24|16201.0|0|1144.0|0|6.595560680311329|0|17345.0|0
0|2020-11-25|16201.0|0|1144.0|0|6.595560680311329|0|17345.0|0
0|2020-11-26|16201.0|0|1144.0|0|6.595560680311329|0|17345.0|0
0|2020-11-27|16201.0|0|1144.0|0|6.595560680311329|0|17345.0|0
0|2020-11-28|16201.0|0|1144.0|0|6.595560680311329|0|17345.0|0
0|2020-11-29|16201.0|0|1144.0|0|6.595560680311329|0|17345.0|0
0|2020-11-30|16201.0|0|1144.0|0|6.595560680311329|0|17345.0|0
0|2020-12-01|15962.0|0|1281.0|0|7.429101664443542|0|17243.0|0
0|2020-12-02|15962.0|0|1281.0|0|7.429101664443542|0|17243.0|0
0|2020-12-03|15962.0|0|1281.0|0|7.429101664443542|0|17243.0|0
