|dates|Bayamon_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Bayamon_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Bayamon_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Bayamon_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Bayamon_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Bayamon_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Bayamon_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Bayamon_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-08|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-11-09|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-11-10|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-11-11|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-11-12|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-11-13|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-11-14|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-11-15|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-11-16|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-11-17|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-11-18|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-11-19|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-11-20|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-11-21|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-11-22|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-11-23|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-11-24|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-11-25|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-11-26|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-11-27|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-11-28|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-11-29|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-11-30|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-12-01|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-12-02|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-12-03|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-12-04|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-12-05|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-12-06|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-12-07|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-12-08|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-12-09|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-12-10|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-12-11|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-12-12|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-12-13|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-12-14|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-12-15|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-12-16|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-12-17|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-12-18|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-12-19|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-12-20|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-12-21|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-12-22|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-12-23|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-12-24|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-12-25|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-12-26|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-12-27|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-12-28|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-12-29|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-12-30|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-12-31|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2022-01-01|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2022-01-02|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2022-01-03|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2022-01-04|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2022-01-05|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2022-01-06|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2022-01-07|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2022-01-08|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2022-01-09|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2022-01-10|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2022-01-11|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2022-01-12|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2022-01-13|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2022-01-14|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2022-01-15|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2022-01-16|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2022-01-17|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
