|dates|Penuelas_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Penuelas_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Penuelas_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Penuelas_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Penuelas_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Penuelas_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Penuelas_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Penuelas_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-26|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2021-11-27|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2021-11-28|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2021-11-29|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2021-11-30|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2021-12-01|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2021-12-02|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2021-12-03|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2021-12-04|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2021-12-05|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2021-12-06|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2021-12-07|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2021-12-08|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2021-12-09|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2021-12-10|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2021-12-11|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2021-12-12|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2021-12-13|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2021-12-14|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2021-12-15|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2021-12-16|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2021-12-17|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2021-12-18|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2021-12-19|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2021-12-20|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2021-12-21|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2021-12-22|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2021-12-23|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2021-12-24|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2021-12-25|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2021-12-26|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2021-12-27|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2021-12-28|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2021-12-29|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2021-12-30|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2021-12-31|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2022-01-01|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2022-01-02|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2022-01-03|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2022-01-04|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2022-01-05|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2022-01-06|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2022-01-07|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2022-01-08|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2022-01-09|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2022-01-10|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2022-01-11|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2022-01-12|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2022-01-13|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2022-01-14|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2022-01-15|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2022-01-16|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
0|2022-01-17|5044.0|0|637.0|0|11.212814645308924|0|5681.0|0
