|dates|Hormigueros_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Hormigueros_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Hormigueros_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Hormigueros_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Hormigueros_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Hormigueros_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Hormigueros_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Hormigueros_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-25|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-11-26|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-11-27|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-11-28|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-11-29|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-11-30|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-12-01|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-12-02|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-12-03|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-12-04|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-12-05|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-12-06|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-12-07|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-12-08|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-12-09|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-12-10|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-12-11|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-12-12|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-12-13|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-12-14|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-12-15|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-12-16|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-12-17|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-12-18|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-12-19|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-12-20|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-12-21|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-12-22|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-12-23|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-12-24|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-12-25|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-12-26|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-12-27|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-12-28|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-12-29|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-12-30|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2021-12-31|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2022-01-01|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2022-01-02|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2022-01-03|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2022-01-04|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2022-01-05|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2022-01-06|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2022-01-07|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2022-01-08|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2022-01-09|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2022-01-10|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2022-01-11|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2022-01-12|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2022-01-13|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2022-01-14|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2022-01-15|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2022-01-16|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
0|2022-01-17|4933.0|0|483.0|0|8.918020679468242|0|5416.0|0
