|dates|Arroyo_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Arroyo_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Arroyo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Arroyo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Arroyo_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Arroyo_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Arroyo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Arroyo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-10|3952.0|0|539.0|0|12.001781340458695|0|4491.0|0
0|2020-12-11|3952.0|0|539.0|0|12.001781340458695|0|4491.0|0
0|2020-12-12|3952.0|0|539.0|0|12.001781340458695|0|4491.0|0
0|2020-12-13|3952.0|0|539.0|0|12.001781340458695|0|4491.0|0
0|2020-12-14|3952.0|0|539.0|0|12.001781340458695|0|4491.0|0
0|2020-12-15|3952.0|0|539.0|0|12.001781340458695|0|4491.0|0
0|2020-12-16|3952.0|0|539.0|0|12.001781340458695|0|4491.0|0
0|2020-12-17|3952.0|0|539.0|0|12.001781340458695|0|4491.0|0
0|2020-12-18|3952.0|0|539.0|0|12.001781340458695|0|4491.0|0
0|2020-12-19|3952.0|0|539.0|0|12.001781340458695|0|4491.0|0
0|2020-12-20|3952.0|0|539.0|0|12.001781340458695|0|4491.0|0
0|2020-12-21|3952.0|0|539.0|0|12.001781340458695|0|4491.0|0
0|2020-12-22|3952.0|0|539.0|0|12.001781340458695|0|4491.0|0
0|2020-12-23|3952.0|0|539.0|0|12.001781340458695|0|4491.0|0
0|2020-12-24|3952.0|0|539.0|0|12.001781340458695|0|4491.0|0
0|2020-12-25|3952.0|0|539.0|0|12.001781340458695|0|4491.0|0
0|2020-12-26|3952.0|0|539.0|0|12.001781340458695|0|4491.0|0
0|2020-12-27|3952.0|0|539.0|0|12.001781340458695|0|4491.0|0
0|2020-12-28|3952.0|0|539.0|0|12.001781340458695|0|4491.0|0
0|2020-12-29|3952.0|0|539.0|0|12.001781340458695|0|4491.0|0
0|2020-12-30|3952.0|0|539.0|0|12.001781340458695|0|4491.0|0
0|2020-12-31|3952.0|0|539.0|0|12.001781340458695|0|4491.0|0
0|2021-01-01|4003.0|0|467.0|0|10.447427293064877|0|4470.0|0
0|2021-01-02|4003.0|0|467.0|0|10.447427293064877|0|4470.0|0
0|2021-01-03|4003.0|0|467.0|0|10.447427293064877|0|4470.0|0
0|2021-01-04|4003.0|0|467.0|0|10.447427293064877|0|4470.0|0
0|2021-01-05|4003.0|0|467.0|0|10.447427293064877|0|4470.0|0
0|2021-01-06|4003.0|0|467.0|0|10.447427293064877|0|4470.0|0
0|2021-01-07|4003.0|0|467.0|0|10.447427293064877|0|4470.0|0
0|2021-01-08|4003.0|0|467.0|0|10.447427293064877|0|4470.0|0
0|2021-01-09|4003.0|0|467.0|0|10.447427293064877|0|4470.0|0
0|2021-01-10|4003.0|0|467.0|0|10.447427293064877|0|4470.0|0
0|2021-01-11|4003.0|0|467.0|0|10.447427293064877|0|4470.0|0
0|2021-01-12|4003.0|0|467.0|0|10.447427293064877|0|4470.0|0
0|2021-01-13|4003.0|0|467.0|0|10.447427293064877|0|4470.0|0
0|2021-01-14|4003.0|0|467.0|0|10.447427293064877|0|4470.0|0
0|2021-01-15|4003.0|0|467.0|0|10.447427293064877|0|4470.0|0
0|2021-01-16|4003.0|0|467.0|0|10.447427293064877|0|4470.0|0
0|2021-01-17|4003.0|0|467.0|0|10.447427293064877|0|4470.0|0
0|2021-01-18|4003.0|0|467.0|0|10.447427293064877|0|4470.0|0
0|2021-01-19|4003.0|0|467.0|0|10.447427293064877|0|4470.0|0
0|2021-01-20|4003.0|0|467.0|0|10.447427293064877|0|4470.0|0
0|2021-01-21|4003.0|0|467.0|0|10.447427293064877|0|4470.0|0
0|2021-01-22|4003.0|0|467.0|0|10.447427293064877|0|4470.0|0
0|2021-01-23|4003.0|0|467.0|0|10.447427293064877|0|4470.0|0
0|2021-01-24|4003.0|0|467.0|0|10.447427293064877|0|4470.0|0
0|2021-01-25|4003.0|0|467.0|0|10.447427293064877|0|4470.0|0
0|2021-01-26|4003.0|0|467.0|0|10.447427293064877|0|4470.0|0
0|2021-01-27|4003.0|0|467.0|0|10.447427293064877|0|4470.0|0
0|2021-01-28|4003.0|0|467.0|0|10.447427293064877|0|4470.0|0
0|2021-01-29|4003.0|0|467.0|0|10.447427293064877|0|4470.0|0
0|2021-01-30|4003.0|0|467.0|0|10.447427293064877|0|4470.0|0
0|2021-01-31|4003.0|0|467.0|0|10.447427293064877|0|4470.0|0
0|2021-02-01|4085.0|0|409.0|0|9.101023587004896|0|4494.0|0
0|2021-02-02|4085.0|0|409.0|0|9.101023587004896|0|4494.0|0
0|2021-02-03|4085.0|0|409.0|0|9.101023587004896|0|4494.0|0
0|2021-02-04|4085.0|0|409.0|0|9.101023587004896|0|4494.0|0
0|2021-02-05|4085.0|0|409.0|0|9.101023587004896|0|4494.0|0
0|2021-02-06|4085.0|0|409.0|0|9.101023587004896|0|4494.0|0
0|2021-02-07|4085.0|0|409.0|0|9.101023587004896|0|4494.0|0
0|2021-02-08|4085.0|0|409.0|0|9.101023587004896|0|4494.0|0
0|2021-02-09|4085.0|0|409.0|0|9.101023587004896|0|4494.0|0
0|2021-02-10|4085.0|0|409.0|0|9.101023587004896|0|4494.0|0
0|2021-02-11|4085.0|0|409.0|0|9.101023587004896|0|4494.0|0
0|2021-02-12|4085.0|0|409.0|0|9.101023587004896|0|4494.0|0
0|2021-02-13|4085.0|0|409.0|0|9.101023587004896|0|4494.0|0
0|2021-02-14|4085.0|0|409.0|0|9.101023587004896|0|4494.0|0
0|2021-02-15|4085.0|0|409.0|0|9.101023587004896|0|4494.0|0
0|2021-02-16|4085.0|0|409.0|0|9.101023587004896|0|4494.0|0
0|2021-02-17|4085.0|0|409.0|0|9.101023587004896|0|4494.0|0
0|2021-02-18|4085.0|0|409.0|0|9.101023587004896|0|4494.0|0
0|2021-02-19|4085.0|0|409.0|0|9.101023587004896|0|4494.0|0
0|2021-02-20|4085.0|0|409.0|0|9.101023587004896|0|4494.0|0
0|2021-02-21|4085.0|0|409.0|0|9.101023587004896|0|4494.0|0
0|2021-02-22|4085.0|0|409.0|0|9.101023587004896|0|4494.0|0
0|2021-02-23|4085.0|0|409.0|0|9.101023587004896|0|4494.0|0
0|2021-02-24|4085.0|0|409.0|0|9.101023587004896|0|4494.0|0
0|2021-02-25|4085.0|0|409.0|0|9.101023587004896|0|4494.0|0
0|2021-02-26|4085.0|0|409.0|0|9.101023587004896|0|4494.0|0
0|2021-02-27|4085.0|0|409.0|0|9.101023587004896|0|4494.0|0
0|2021-02-28|4085.0|0|409.0|0|9.101023587004896|0|4494.0|0
0|2021-03-01|4230.0|0|411.0|0|8.855850032320621|0|4641.0|0
0|2021-03-02|4230.0|0|411.0|0|8.855850032320621|0|4641.0|0
0|2021-03-03|4230.0|0|411.0|0|8.855850032320621|0|4641.0|0
0|2021-03-04|4230.0|0|411.0|0|8.855850032320621|0|4641.0|0
0|2021-03-05|4230.0|0|411.0|0|8.855850032320621|0|4641.0|0
0|2021-03-06|4230.0|0|411.0|0|8.855850032320621|0|4641.0|0
0|2021-03-07|4230.0|0|411.0|0|8.855850032320621|0|4641.0|0
0|2021-03-08|4230.0|0|411.0|0|8.855850032320621|0|4641.0|0
0|2021-03-09|4230.0|0|411.0|0|8.855850032320621|0|4641.0|0
0|2021-03-10|4230.0|0|411.0|0|8.855850032320621|0|4641.0|0
0|2021-03-11|4230.0|0|411.0|0|8.855850032320621|0|4641.0|0
0|2021-03-12|4230.0|0|411.0|0|8.855850032320621|0|4641.0|0
0|2021-03-13|4230.0|0|411.0|0|8.855850032320621|0|4641.0|0
0|2021-03-14|4230.0|0|411.0|0|8.855850032320621|0|4641.0|0
0|2021-03-15|4230.0|0|411.0|0|8.855850032320621|0|4641.0|0
0|2021-03-16|4230.0|0|411.0|0|8.855850032320621|0|4641.0|0
0|2021-03-17|4230.0|0|411.0|0|8.855850032320621|0|4641.0|0
0|2021-03-18|4230.0|0|411.0|0|8.855850032320621|0|4641.0|0
0|2021-03-19|4230.0|0|411.0|0|8.855850032320621|0|4641.0|0
0|2021-03-20|4230.0|0|411.0|0|8.855850032320621|0|4641.0|0
0|2021-03-21|4230.0|0|411.0|0|8.855850032320621|0|4641.0|0
0|2021-03-22|4230.0|0|411.0|0|8.855850032320621|0|4641.0|0
0|2021-03-23|4230.0|0|411.0|0|8.855850032320621|0|4641.0|0
0|2021-03-24|4230.0|0|411.0|0|8.855850032320621|0|4641.0|0
0|2021-03-25|4230.0|0|411.0|0|8.855850032320621|0|4641.0|0
0|2021-03-26|4230.0|0|411.0|0|8.855850032320621|0|4641.0|0
0|2021-03-27|4230.0|0|411.0|0|8.855850032320621|0|4641.0|0
0|2021-03-28|4230.0|0|411.0|0|8.855850032320621|0|4641.0|0
0|2021-03-29|4230.0|0|411.0|0|8.855850032320621|0|4641.0|0
0|2021-03-30|4230.0|0|411.0|0|8.855850032320621|0|4641.0|0
0|2021-03-31|4230.0|0|411.0|0|8.855850032320621|0|4641.0|0
0|2021-04-01|4292.0|0|398.0|0|8.486140724946695|0|4690.0|0
0|2021-04-02|4292.0|0|398.0|0|8.486140724946695|0|4690.0|0
0|2021-04-03|4292.0|0|398.0|0|8.486140724946695|0|4690.0|0
0|2021-04-04|4292.0|0|398.0|0|8.486140724946695|0|4690.0|0
0|2021-04-05|4292.0|0|398.0|0|8.486140724946695|0|4690.0|0
0|2021-04-06|4292.0|0|398.0|0|8.486140724946695|0|4690.0|0
0|2021-04-07|4292.0|0|398.0|0|8.486140724946695|0|4690.0|0
0|2021-04-08|4292.0|0|398.0|0|8.486140724946695|0|4690.0|0
0|2021-04-09|4292.0|0|398.0|0|8.486140724946695|0|4690.0|0
0|2021-04-10|4292.0|0|398.0|0|8.486140724946695|0|4690.0|0
0|2021-04-11|4292.0|0|398.0|0|8.486140724946695|0|4690.0|0
0|2021-04-12|4292.0|0|398.0|0|8.486140724946695|0|4690.0|0
0|2021-04-13|4292.0|0|398.0|0|8.486140724946695|0|4690.0|0
0|2021-04-14|4292.0|0|398.0|0|8.486140724946695|0|4690.0|0
0|2021-04-15|4292.0|0|398.0|0|8.486140724946695|0|4690.0|0
0|2021-04-16|4292.0|0|398.0|0|8.486140724946695|0|4690.0|0
0|2021-04-17|4292.0|0|398.0|0|8.486140724946695|0|4690.0|0
0|2021-04-18|4292.0|0|398.0|0|8.486140724946695|0|4690.0|0
0|2021-04-19|4292.0|0|398.0|0|8.486140724946695|0|4690.0|0
0|2021-04-20|4292.0|0|398.0|0|8.486140724946695|0|4690.0|0
0|2021-04-21|4292.0|0|398.0|0|8.486140724946695|0|4690.0|0
0|2021-04-22|4292.0|0|398.0|0|8.486140724946695|0|4690.0|0
0|2021-04-23|4292.0|0|398.0|0|8.486140724946695|0|4690.0|0
0|2021-04-24|4292.0|0|398.0|0|8.486140724946695|0|4690.0|0
0|2021-04-25|4292.0|0|398.0|0|8.486140724946695|0|4690.0|0
0|2021-04-26|4292.0|0|398.0|0|8.486140724946695|0|4690.0|0
0|2021-04-27|4292.0|0|398.0|0|8.486140724946695|0|4690.0|0
0|2021-04-28|4292.0|0|398.0|0|8.486140724946695|0|4690.0|0
0|2021-04-29|4292.0|0|398.0|0|8.486140724946695|0|4690.0|0
0|2021-04-30|4292.0|0|398.0|0|8.486140724946695|0|4690.0|0
0|2021-05-01|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-05-02|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-05-03|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-05-04|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-05-05|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-05-06|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-05-07|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-05-08|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-05-09|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-05-10|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-05-11|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-05-12|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-05-13|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-05-14|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-05-15|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-05-16|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-05-17|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-05-18|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-05-19|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-05-20|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-05-21|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-05-22|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-05-23|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-05-24|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-05-25|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-05-26|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-05-27|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-05-28|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-05-29|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-05-30|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-05-31|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-06-01|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-06-02|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-06-03|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-06-04|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-06-05|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-06-06|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-06-07|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-06-08|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-06-09|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-06-10|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-06-11|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-06-12|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-06-13|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-06-14|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-06-15|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-06-16|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-06-17|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-06-18|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-06-19|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-06-20|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-06-21|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-06-22|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-06-23|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-06-24|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-06-25|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-06-26|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-06-27|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-06-28|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-06-29|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-06-30|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-07-01|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-07-02|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-07-03|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-07-04|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-07-05|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-07-06|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-07-07|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-07-08|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-07-09|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-07-10|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-07-11|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-07-12|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-07-13|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-07-14|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-07-15|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-07-16|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-07-17|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-07-18|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-07-19|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-07-20|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-07-21|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-07-22|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-07-23|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-07-24|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-07-25|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-07-26|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-07-27|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-07-28|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-07-29|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-07-30|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-07-31|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-08-01|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-08-02|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-08-03|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-08-04|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-08-05|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-08-06|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-08-07|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-08-08|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-08-09|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-08-10|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-08-11|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-08-12|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-08-13|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-08-14|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-08-15|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-08-16|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-08-17|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-08-18|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-08-19|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-08-20|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-08-21|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-08-22|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-08-23|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-08-24|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-08-25|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-08-26|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-08-27|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-08-28|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-08-29|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-08-30|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-08-31|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-09-01|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-09-02|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-09-03|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-09-04|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-09-05|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-09-06|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-09-07|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-09-08|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-09-09|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-09-10|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-09-11|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-09-12|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-09-13|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-09-14|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-09-15|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-09-16|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-09-17|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-09-18|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-09-19|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-09-20|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-09-21|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-09-22|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-09-23|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-09-24|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-09-25|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-09-26|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-09-27|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-09-28|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-09-29|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-09-30|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-10-01|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-10-02|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-10-03|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-10-04|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-10-05|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-10-06|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-10-07|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-10-08|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-10-09|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-10-10|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-10-11|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-10-12|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-10-13|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-10-14|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-10-15|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-10-16|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-10-17|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-10-18|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-10-19|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-10-20|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-10-21|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-10-22|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-10-23|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-10-24|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-10-25|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-10-26|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-10-27|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-10-28|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-10-29|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-10-30|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-10-31|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-11-01|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-11-02|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-11-03|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-11-04|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-11-05|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-11-06|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-11-07|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-11-08|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-11-09|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-11-10|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-11-11|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-11-12|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-11-13|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-11-14|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-11-15|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-11-16|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-11-17|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-11-18|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-11-19|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-11-20|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-11-21|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-11-22|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-11-23|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-11-24|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-11-25|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
