|dates|Anasco_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Anasco_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Anasco_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Anasco_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Anasco_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Anasco_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Anasco_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Anasco_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-24|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-11-25|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-11-26|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-11-27|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-11-28|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-11-29|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-11-30|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-12-01|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-12-02|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-12-03|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-12-04|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-12-05|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-12-06|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-12-07|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-12-08|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-12-09|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-12-10|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-12-11|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-12-12|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-12-13|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-12-14|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-12-15|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-12-16|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-12-17|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-12-18|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-12-19|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-12-20|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-12-21|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-12-22|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-12-23|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-12-24|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-12-25|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-12-26|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-12-27|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-12-28|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-12-29|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-12-30|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2021-12-31|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2022-01-01|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2022-01-02|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2022-01-03|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2022-01-04|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2022-01-05|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2022-01-06|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2022-01-07|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2022-01-08|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2022-01-09|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2022-01-10|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2022-01-11|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2022-01-12|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2022-01-13|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2022-01-14|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2022-01-15|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2022-01-16|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
0|2022-01-17|8260.0|0|698.0|0|7.791917838803304|0|8958.0|0
