|dates|Camuy_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Camuy_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Camuy_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Camuy_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Camuy_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Camuy_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Camuy_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Camuy_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-26|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-11-27|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-11-28|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-11-29|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-11-30|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-12-01|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-12-02|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-12-03|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-12-04|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-12-05|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-12-06|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-12-07|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-12-08|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-12-09|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-12-10|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-12-11|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-12-12|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-12-13|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-12-14|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-12-15|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-12-16|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-12-17|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-12-18|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-12-19|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-12-20|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-12-21|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-12-22|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-12-23|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-12-24|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-12-25|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-12-26|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-12-27|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-12-28|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-12-29|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-12-30|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-12-31|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2022-01-01|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2022-01-02|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2022-01-03|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2022-01-04|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2022-01-05|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2022-01-06|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2022-01-07|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2022-01-08|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2022-01-09|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2022-01-10|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2022-01-11|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2022-01-12|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2022-01-13|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2022-01-14|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2022-01-15|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2022-01-16|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2022-01-17|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
