|dates|Guanica_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Guanica_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Guanica_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Guanica_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Guanica_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Guanica_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Guanica_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Guanica_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-26|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2021-11-27|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2021-11-28|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2021-11-29|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2021-11-30|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2021-12-01|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2021-12-02|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2021-12-03|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2021-12-04|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2021-12-05|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2021-12-06|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2021-12-07|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2021-12-08|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2021-12-09|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2021-12-10|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2021-12-11|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2021-12-12|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2021-12-13|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2021-12-14|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2021-12-15|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2021-12-16|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2021-12-17|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2021-12-18|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2021-12-19|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2021-12-20|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2021-12-21|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2021-12-22|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2021-12-23|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2021-12-24|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2021-12-25|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2021-12-26|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2021-12-27|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2021-12-28|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2021-12-29|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2021-12-30|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2021-12-31|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2022-01-01|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2022-01-02|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2022-01-03|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2022-01-04|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2022-01-05|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2022-01-06|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2022-01-07|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2022-01-08|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2022-01-09|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2022-01-10|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2022-01-11|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2022-01-12|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2022-01-13|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2022-01-14|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2022-01-15|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2022-01-16|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
0|2022-01-17|3342.0|0|605.0|0|15.328097289080315|0|3947.0|0
