|dates|LasPiedras_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|LasPiedras_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|LasPiedras_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|LasPiedras_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|LasPiedras_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|LasPiedras_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|LasPiedras_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|LasPiedras_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-07-16|10189.0|0|751.0|0|6.864716636197441|0|10940.0|0
0|2020-07-17|10189.0|0|751.0|0|6.864716636197441|0|10940.0|0
0|2020-07-18|10189.0|0|751.0|0|6.864716636197441|0|10940.0|0
0|2020-07-19|10189.0|0|751.0|0|6.864716636197441|0|10940.0|0
0|2020-07-20|10189.0|0|751.0|0|6.864716636197441|0|10940.0|0
0|2020-07-21|10189.0|0|751.0|0|6.864716636197441|0|10940.0|0
0|2020-07-22|10189.0|0|751.0|0|6.864716636197441|0|10940.0|0
0|2020-07-23|10189.0|0|751.0|0|6.864716636197441|0|10940.0|0
0|2020-07-24|10189.0|0|751.0|0|6.864716636197441|0|10940.0|0
0|2020-07-25|10189.0|0|751.0|0|6.864716636197441|0|10940.0|0
0|2020-07-26|10189.0|0|751.0|0|6.864716636197441|0|10940.0|0
0|2020-07-27|10189.0|0|751.0|0|6.864716636197441|0|10940.0|0
0|2020-07-28|10189.0|0|751.0|0|6.864716636197441|0|10940.0|0
0|2020-07-29|10189.0|0|751.0|0|6.864716636197441|0|10940.0|0
0|2020-07-30|10189.0|0|751.0|0|6.864716636197441|0|10940.0|0
0|2020-07-31|10189.0|0|751.0|0|6.864716636197441|0|10940.0|0
0|2020-08-01|10115.0|0|886.0|0|8.053813289700937|0|11001.0|0
0|2020-08-02|10115.0|0|886.0|0|8.053813289700937|0|11001.0|0
0|2020-08-03|10115.0|0|886.0|0|8.053813289700937|0|11001.0|0
0|2020-08-04|10115.0|0|886.0|0|8.053813289700937|0|11001.0|0
0|2020-08-05|10115.0|0|886.0|0|8.053813289700937|0|11001.0|0
0|2020-08-06|10115.0|0|886.0|0|8.053813289700937|0|11001.0|0
0|2020-08-07|10115.0|0|886.0|0|8.053813289700937|0|11001.0|0
0|2020-08-08|10115.0|0|886.0|0|8.053813289700937|0|11001.0|0
0|2020-08-09|10115.0|0|886.0|0|8.053813289700937|0|11001.0|0
0|2020-08-10|10115.0|0|886.0|0|8.053813289700937|0|11001.0|0
0|2020-08-11|10115.0|0|886.0|0|8.053813289700937|0|11001.0|0
0|2020-08-12|10115.0|0|886.0|0|8.053813289700937|0|11001.0|0
0|2020-08-13|10115.0|0|886.0|0|8.053813289700937|0|11001.0|0
0|2020-08-14|10115.0|0|886.0|0|8.053813289700937|0|11001.0|0
0|2020-08-15|10115.0|0|886.0|0|8.053813289700937|0|11001.0|0
0|2020-08-16|10115.0|0|886.0|0|8.053813289700937|0|11001.0|0
0|2020-08-17|10115.0|0|886.0|0|8.053813289700937|0|11001.0|0
0|2020-08-18|10115.0|0|886.0|0|8.053813289700937|0|11001.0|0
0|2020-08-19|10115.0|0|886.0|0|8.053813289700937|0|11001.0|0
0|2020-08-20|10115.0|0|886.0|0|8.053813289700937|0|11001.0|0
0|2020-08-21|10115.0|0|886.0|0|8.053813289700937|0|11001.0|0
0|2020-08-22|10115.0|0|886.0|0|8.053813289700937|0|11001.0|0
0|2020-08-23|10115.0|0|886.0|0|8.053813289700937|0|11001.0|0
0|2020-08-24|10115.0|0|886.0|0|8.053813289700937|0|11001.0|0
0|2020-08-25|10115.0|0|886.0|0|8.053813289700937|0|11001.0|0
0|2020-08-26|10115.0|0|886.0|0|8.053813289700937|0|11001.0|0
0|2020-08-27|10115.0|0|886.0|0|8.053813289700937|0|11001.0|0
0|2020-08-28|10115.0|0|886.0|0|8.053813289700937|0|11001.0|0
0|2020-08-29|10115.0|0|886.0|0|8.053813289700937|0|11001.0|0
0|2020-08-30|10115.0|0|886.0|0|8.053813289700937|0|11001.0|0
0|2020-08-31|10115.0|0|886.0|0|8.053813289700937|0|11001.0|0
0|2020-09-01|9997.0|0|997.0|0|9.068582863380026|0|10994.0|0
0|2020-09-02|9997.0|0|997.0|0|9.068582863380026|0|10994.0|0
0|2020-09-03|9997.0|0|997.0|0|9.068582863380026|0|10994.0|0
0|2020-09-04|9997.0|0|997.0|0|9.068582863380026|0|10994.0|0
0|2020-09-05|9997.0|0|997.0|0|9.068582863380026|0|10994.0|0
0|2020-09-06|9997.0|0|997.0|0|9.068582863380026|0|10994.0|0
0|2020-09-07|9997.0|0|997.0|0|9.068582863380026|0|10994.0|0
0|2020-09-08|9997.0|0|997.0|0|9.068582863380026|0|10994.0|0
0|2020-09-09|9997.0|0|997.0|0|9.068582863380026|0|10994.0|0
0|2020-09-10|9997.0|0|997.0|0|9.068582863380026|0|10994.0|0
0|2020-09-11|9997.0|0|997.0|0|9.068582863380026|0|10994.0|0
0|2020-09-12|9997.0|0|997.0|0|9.068582863380026|0|10994.0|0
0|2020-09-13|9997.0|0|997.0|0|9.068582863380026|0|10994.0|0
0|2020-09-14|9997.0|0|997.0|0|9.068582863380026|0|10994.0|0
0|2020-09-15|9997.0|0|997.0|0|9.068582863380026|0|10994.0|0
0|2020-09-16|9997.0|0|997.0|0|9.068582863380026|0|10994.0|0
0|2020-09-17|9997.0|0|997.0|0|9.068582863380026|0|10994.0|0
0|2020-09-18|9997.0|0|997.0|0|9.068582863380026|0|10994.0|0
0|2020-09-19|9997.0|0|997.0|0|9.068582863380026|0|10994.0|0
0|2020-09-20|9997.0|0|997.0|0|9.068582863380026|0|10994.0|0
0|2020-09-21|9997.0|0|997.0|0|9.068582863380026|0|10994.0|0
0|2020-09-22|9997.0|0|997.0|0|9.068582863380026|0|10994.0|0
0|2020-09-23|9997.0|0|997.0|0|9.068582863380026|0|10994.0|0
0|2020-09-24|9997.0|0|997.0|0|9.068582863380026|0|10994.0|0
0|2020-09-25|9997.0|0|997.0|0|9.068582863380026|0|10994.0|0
0|2020-09-26|9997.0|0|997.0|0|9.068582863380026|0|10994.0|0
0|2020-09-27|9997.0|0|997.0|0|9.068582863380026|0|10994.0|0
0|2020-09-28|9997.0|0|997.0|0|9.068582863380026|0|10994.0|0
0|2020-09-29|9997.0|0|997.0|0|9.068582863380026|0|10994.0|0
0|2020-09-30|9997.0|0|997.0|0|9.068582863380026|0|10994.0|0
0|2020-10-01|9939.0|0|898.0|0|8.286426132693549|0|10837.0|0
0|2020-10-02|9939.0|0|898.0|0|8.286426132693549|0|10837.0|0
0|2020-10-03|9939.0|0|898.0|0|8.286426132693549|0|10837.0|0
0|2020-10-04|9939.0|0|898.0|0|8.286426132693549|0|10837.0|0
0|2020-10-05|9939.0|0|898.0|0|8.286426132693549|0|10837.0|0
0|2020-10-06|9939.0|0|898.0|0|8.286426132693549|0|10837.0|0
0|2020-10-07|9939.0|0|898.0|0|8.286426132693549|0|10837.0|0
0|2020-10-08|9939.0|0|898.0|0|8.286426132693549|0|10837.0|0
0|2020-10-09|9939.0|0|898.0|0|8.286426132693549|0|10837.0|0
0|2020-10-10|9939.0|0|898.0|0|8.286426132693549|0|10837.0|0
0|2020-10-11|9939.0|0|898.0|0|8.286426132693549|0|10837.0|0
0|2020-10-12|9939.0|0|898.0|0|8.286426132693549|0|10837.0|0
0|2020-10-13|9939.0|0|898.0|0|8.286426132693549|0|10837.0|0
0|2020-10-14|9939.0|0|898.0|0|8.286426132693549|0|10837.0|0
0|2020-10-15|9939.0|0|898.0|0|8.286426132693549|0|10837.0|0
0|2020-10-16|9939.0|0|898.0|0|8.286426132693549|0|10837.0|0
0|2020-10-17|9939.0|0|898.0|0|8.286426132693549|0|10837.0|0
0|2020-10-18|9939.0|0|898.0|0|8.286426132693549|0|10837.0|0
0|2020-10-19|9939.0|0|898.0|0|8.286426132693549|0|10837.0|0
0|2020-10-20|9939.0|0|898.0|0|8.286426132693549|0|10837.0|0
0|2020-10-21|9939.0|0|898.0|0|8.286426132693549|0|10837.0|0
0|2020-10-22|9939.0|0|898.0|0|8.286426132693549|0|10837.0|0
0|2020-10-23|9939.0|0|898.0|0|8.286426132693549|0|10837.0|0
0|2020-10-24|9939.0|0|898.0|0|8.286426132693549|0|10837.0|0
0|2020-10-25|9939.0|0|898.0|0|8.286426132693549|0|10837.0|0
0|2020-10-26|9939.0|0|898.0|0|8.286426132693549|0|10837.0|0
0|2020-10-27|9939.0|0|898.0|0|8.286426132693549|0|10837.0|0
0|2020-10-28|9939.0|0|898.0|0|8.286426132693549|0|10837.0|0
0|2020-10-29|9939.0|0|898.0|0|8.286426132693549|0|10837.0|0
0|2020-10-30|9939.0|0|898.0|0|8.286426132693549|0|10837.0|0
0|2020-10-31|9939.0|0|898.0|0|8.286426132693549|0|10837.0|0
0|2020-11-01|9732.0|0|986.0|0|9.199477514461654|0|10718.0|0
0|2020-11-02|9732.0|0|986.0|0|9.199477514461654|0|10718.0|0
0|2020-11-03|9732.0|0|986.0|0|9.199477514461654|0|10718.0|0
0|2020-11-04|9732.0|0|986.0|0|9.199477514461654|0|10718.0|0
0|2020-11-05|9732.0|0|986.0|0|9.199477514461654|0|10718.0|0
0|2020-11-06|9732.0|0|986.0|0|9.199477514461654|0|10718.0|0
0|2020-11-07|9732.0|0|986.0|0|9.199477514461654|0|10718.0|0
0|2020-11-08|9732.0|0|986.0|0|9.199477514461654|0|10718.0|0
0|2020-11-09|9732.0|0|986.0|0|9.199477514461654|0|10718.0|0
0|2020-11-10|9732.0|0|986.0|0|9.199477514461654|0|10718.0|0
0|2020-11-11|9732.0|0|986.0|0|9.199477514461654|0|10718.0|0
0|2020-11-12|9732.0|0|986.0|0|9.199477514461654|0|10718.0|0
0|2020-11-13|9732.0|0|986.0|0|9.199477514461654|0|10718.0|0
0|2020-11-14|9732.0|0|986.0|0|9.199477514461654|0|10718.0|0
0|2020-11-15|9732.0|0|986.0|0|9.199477514461654|0|10718.0|0
0|2020-11-16|9732.0|0|986.0|0|9.199477514461654|0|10718.0|0
0|2020-11-17|9732.0|0|986.0|0|9.199477514461654|0|10718.0|0
0|2020-11-18|9732.0|0|986.0|0|9.199477514461654|0|10718.0|0
0|2020-11-19|9732.0|0|986.0|0|9.199477514461654|0|10718.0|0
0|2020-11-20|9732.0|0|986.0|0|9.199477514461654|0|10718.0|0
0|2020-11-21|9732.0|0|986.0|0|9.199477514461654|0|10718.0|0
0|2020-11-22|9732.0|0|986.0|0|9.199477514461654|0|10718.0|0
0|2020-11-23|9732.0|0|986.0|0|9.199477514461654|0|10718.0|0
0|2020-11-24|9732.0|0|986.0|0|9.199477514461654|0|10718.0|0
0|2020-11-25|9732.0|0|986.0|0|9.199477514461654|0|10718.0|0
0|2020-11-26|9732.0|0|986.0|0|9.199477514461654|0|10718.0|0
0|2020-11-27|9732.0|0|986.0|0|9.199477514461654|0|10718.0|0
0|2020-11-28|9732.0|0|986.0|0|9.199477514461654|0|10718.0|0
0|2020-11-29|9732.0|0|986.0|0|9.199477514461654|0|10718.0|0
0|2020-11-30|9732.0|0|986.0|0|9.199477514461654|0|10718.0|0
0|2020-12-01|9583.0|0|1115.0|0|10.422508880164516|0|10698.0|0
0|2020-12-02|9583.0|0|1115.0|0|10.422508880164516|0|10698.0|0
0|2020-12-03|9583.0|0|1115.0|0|10.422508880164516|0|10698.0|0
0|2020-12-04|9583.0|0|1115.0|0|10.422508880164516|0|10698.0|0
0|2020-12-05|9583.0|0|1115.0|0|10.422508880164516|0|10698.0|0
0|2020-12-06|9583.0|0|1115.0|0|10.422508880164516|0|10698.0|0
0|2020-12-07|9583.0|0|1115.0|0|10.422508880164516|0|10698.0|0
