|dates|LasMarias_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|LasMarias_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|LasMarias_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|LasMarias_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|LasMarias_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|LasMarias_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|LasMarias_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|LasMarias_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-10|2326.0|0|294.0|0|11.221374045801527|0|2620.0|0
0|2020-12-11|2326.0|0|294.0|0|11.221374045801527|0|2620.0|0
0|2020-12-12|2326.0|0|294.0|0|11.221374045801527|0|2620.0|0
0|2020-12-13|2326.0|0|294.0|0|11.221374045801527|0|2620.0|0
0|2020-12-14|2326.0|0|294.0|0|11.221374045801527|0|2620.0|0
0|2020-12-15|2326.0|0|294.0|0|11.221374045801527|0|2620.0|0
0|2020-12-16|2326.0|0|294.0|0|11.221374045801527|0|2620.0|0
0|2020-12-17|2326.0|0|294.0|0|11.221374045801527|0|2620.0|0
0|2020-12-18|2326.0|0|294.0|0|11.221374045801527|0|2620.0|0
0|2020-12-19|2326.0|0|294.0|0|11.221374045801527|0|2620.0|0
0|2020-12-20|2326.0|0|294.0|0|11.221374045801527|0|2620.0|0
0|2020-12-21|2326.0|0|294.0|0|11.221374045801527|0|2620.0|0
0|2020-12-22|2326.0|0|294.0|0|11.221374045801527|0|2620.0|0
0|2020-12-23|2326.0|0|294.0|0|11.221374045801527|0|2620.0|0
0|2020-12-24|2326.0|0|294.0|0|11.221374045801527|0|2620.0|0
0|2020-12-25|2326.0|0|294.0|0|11.221374045801527|0|2620.0|0
0|2020-12-26|2326.0|0|294.0|0|11.221374045801527|0|2620.0|0
0|2020-12-27|2326.0|0|294.0|0|11.221374045801527|0|2620.0|0
0|2020-12-28|2326.0|0|294.0|0|11.221374045801527|0|2620.0|0
0|2020-12-29|2326.0|0|294.0|0|11.221374045801527|0|2620.0|0
0|2020-12-30|2326.0|0|294.0|0|11.221374045801527|0|2620.0|0
0|2020-12-31|2326.0|0|294.0|0|11.221374045801527|0|2620.0|0
0|2021-01-01|2297.0|0|237.0|0|9.352801894238358|0|2534.0|0
0|2021-01-02|2297.0|0|237.0|0|9.352801894238358|0|2534.0|0
0|2021-01-03|2297.0|0|237.0|0|9.352801894238358|0|2534.0|0
0|2021-01-04|2297.0|0|237.0|0|9.352801894238358|0|2534.0|0
0|2021-01-05|2297.0|0|237.0|0|9.352801894238358|0|2534.0|0
0|2021-01-06|2297.0|0|237.0|0|9.352801894238358|0|2534.0|0
0|2021-01-07|2297.0|0|237.0|0|9.352801894238358|0|2534.0|0
0|2021-01-08|2297.0|0|237.0|0|9.352801894238358|0|2534.0|0
0|2021-01-09|2297.0|0|237.0|0|9.352801894238358|0|2534.0|0
0|2021-01-10|2297.0|0|237.0|0|9.352801894238358|0|2534.0|0
0|2021-01-11|2297.0|0|237.0|0|9.352801894238358|0|2534.0|0
0|2021-01-12|2297.0|0|237.0|0|9.352801894238358|0|2534.0|0
0|2021-01-13|2297.0|0|237.0|0|9.352801894238358|0|2534.0|0
0|2021-01-14|2297.0|0|237.0|0|9.352801894238358|0|2534.0|0
0|2021-01-15|2297.0|0|237.0|0|9.352801894238358|0|2534.0|0
0|2021-01-16|2297.0|0|237.0|0|9.352801894238358|0|2534.0|0
0|2021-01-17|2297.0|0|237.0|0|9.352801894238358|0|2534.0|0
0|2021-01-18|2297.0|0|237.0|0|9.352801894238358|0|2534.0|0
0|2021-01-19|2297.0|0|237.0|0|9.352801894238358|0|2534.0|0
0|2021-01-20|2297.0|0|237.0|0|9.352801894238358|0|2534.0|0
0|2021-01-21|2297.0|0|237.0|0|9.352801894238358|0|2534.0|0
0|2021-01-22|2297.0|0|237.0|0|9.352801894238358|0|2534.0|0
0|2021-01-23|2297.0|0|237.0|0|9.352801894238358|0|2534.0|0
0|2021-01-24|2297.0|0|237.0|0|9.352801894238358|0|2534.0|0
0|2021-01-25|2297.0|0|237.0|0|9.352801894238358|0|2534.0|0
0|2021-01-26|2297.0|0|237.0|0|9.352801894238358|0|2534.0|0
0|2021-01-27|2297.0|0|237.0|0|9.352801894238358|0|2534.0|0
0|2021-01-28|2297.0|0|237.0|0|9.352801894238358|0|2534.0|0
0|2021-01-29|2297.0|0|237.0|0|9.352801894238358|0|2534.0|0
0|2021-01-30|2297.0|0|237.0|0|9.352801894238358|0|2534.0|0
0|2021-01-31|2297.0|0|237.0|0|9.352801894238358|0|2534.0|0
0|2021-02-01|2357.0|0|298.0|0|11.224105461393597|0|2655.0|0
0|2021-02-02|2357.0|0|298.0|0|11.224105461393597|0|2655.0|0
0|2021-02-03|2357.0|0|298.0|0|11.224105461393597|0|2655.0|0
0|2021-02-04|2357.0|0|298.0|0|11.224105461393597|0|2655.0|0
0|2021-02-05|2357.0|0|298.0|0|11.224105461393597|0|2655.0|0
0|2021-02-06|2357.0|0|298.0|0|11.224105461393597|0|2655.0|0
0|2021-02-07|2357.0|0|298.0|0|11.224105461393597|0|2655.0|0
0|2021-02-08|2357.0|0|298.0|0|11.224105461393597|0|2655.0|0
0|2021-02-09|2357.0|0|298.0|0|11.224105461393597|0|2655.0|0
0|2021-02-10|2357.0|0|298.0|0|11.224105461393597|0|2655.0|0
0|2021-02-11|2357.0|0|298.0|0|11.224105461393597|0|2655.0|0
0|2021-02-12|2357.0|0|298.0|0|11.224105461393597|0|2655.0|0
0|2021-02-13|2357.0|0|298.0|0|11.224105461393597|0|2655.0|0
0|2021-02-14|2357.0|0|298.0|0|11.224105461393597|0|2655.0|0
0|2021-02-15|2357.0|0|298.0|0|11.224105461393597|0|2655.0|0
0|2021-02-16|2357.0|0|298.0|0|11.224105461393597|0|2655.0|0
0|2021-02-17|2357.0|0|298.0|0|11.224105461393597|0|2655.0|0
0|2021-02-18|2357.0|0|298.0|0|11.224105461393597|0|2655.0|0
0|2021-02-19|2357.0|0|298.0|0|11.224105461393597|0|2655.0|0
0|2021-02-20|2357.0|0|298.0|0|11.224105461393597|0|2655.0|0
0|2021-02-21|2357.0|0|298.0|0|11.224105461393597|0|2655.0|0
0|2021-02-22|2357.0|0|298.0|0|11.224105461393597|0|2655.0|0
0|2021-02-23|2357.0|0|298.0|0|11.224105461393597|0|2655.0|0
0|2021-02-24|2357.0|0|298.0|0|11.224105461393597|0|2655.0|0
0|2021-02-25|2357.0|0|298.0|0|11.224105461393597|0|2655.0|0
0|2021-02-26|2357.0|0|298.0|0|11.224105461393597|0|2655.0|0
0|2021-02-27|2357.0|0|298.0|0|11.224105461393597|0|2655.0|0
0|2021-02-28|2357.0|0|298.0|0|11.224105461393597|0|2655.0|0
0|2021-03-01|2459.0|0|295.0|0|10.711692084241104|0|2754.0|0
0|2021-03-02|2459.0|0|295.0|0|10.711692084241104|0|2754.0|0
0|2021-03-03|2459.0|0|295.0|0|10.711692084241104|0|2754.0|0
0|2021-03-04|2459.0|0|295.0|0|10.711692084241104|0|2754.0|0
0|2021-03-05|2459.0|0|295.0|0|10.711692084241104|0|2754.0|0
0|2021-03-06|2459.0|0|295.0|0|10.711692084241104|0|2754.0|0
0|2021-03-07|2459.0|0|295.0|0|10.711692084241104|0|2754.0|0
0|2021-03-08|2459.0|0|295.0|0|10.711692084241104|0|2754.0|0
0|2021-03-09|2459.0|0|295.0|0|10.711692084241104|0|2754.0|0
0|2021-03-10|2459.0|0|295.0|0|10.711692084241104|0|2754.0|0
0|2021-03-11|2459.0|0|295.0|0|10.711692084241104|0|2754.0|0
0|2021-03-12|2459.0|0|295.0|0|10.711692084241104|0|2754.0|0
0|2021-03-13|2459.0|0|295.0|0|10.711692084241104|0|2754.0|0
0|2021-03-14|2459.0|0|295.0|0|10.711692084241104|0|2754.0|0
0|2021-03-15|2459.0|0|295.0|0|10.711692084241104|0|2754.0|0
0|2021-03-16|2459.0|0|295.0|0|10.711692084241104|0|2754.0|0
0|2021-03-17|2459.0|0|295.0|0|10.711692084241104|0|2754.0|0
0|2021-03-18|2459.0|0|295.0|0|10.711692084241104|0|2754.0|0
0|2021-03-19|2459.0|0|295.0|0|10.711692084241104|0|2754.0|0
0|2021-03-20|2459.0|0|295.0|0|10.711692084241104|0|2754.0|0
0|2021-03-21|2459.0|0|295.0|0|10.711692084241104|0|2754.0|0
0|2021-03-22|2459.0|0|295.0|0|10.711692084241104|0|2754.0|0
0|2021-03-23|2459.0|0|295.0|0|10.711692084241104|0|2754.0|0
0|2021-03-24|2459.0|0|295.0|0|10.711692084241104|0|2754.0|0
0|2021-03-25|2459.0|0|295.0|0|10.711692084241104|0|2754.0|0
0|2021-03-26|2459.0|0|295.0|0|10.711692084241104|0|2754.0|0
0|2021-03-27|2459.0|0|295.0|0|10.711692084241104|0|2754.0|0
0|2021-03-28|2459.0|0|295.0|0|10.711692084241104|0|2754.0|0
0|2021-03-29|2459.0|0|295.0|0|10.711692084241104|0|2754.0|0
0|2021-03-30|2459.0|0|295.0|0|10.711692084241104|0|2754.0|0
0|2021-03-31|2459.0|0|295.0|0|10.711692084241104|0|2754.0|0
0|2021-04-01|2417.0|0|292.0|0|10.77888519748985|0|2709.0|0
0|2021-04-02|2417.0|0|292.0|0|10.77888519748985|0|2709.0|0
0|2021-04-03|2417.0|0|292.0|0|10.77888519748985|0|2709.0|0
0|2021-04-04|2417.0|0|292.0|0|10.77888519748985|0|2709.0|0
0|2021-04-05|2417.0|0|292.0|0|10.77888519748985|0|2709.0|0
0|2021-04-06|2417.0|0|292.0|0|10.77888519748985|0|2709.0|0
0|2021-04-07|2417.0|0|292.0|0|10.77888519748985|0|2709.0|0
0|2021-04-08|2417.0|0|292.0|0|10.77888519748985|0|2709.0|0
0|2021-04-09|2417.0|0|292.0|0|10.77888519748985|0|2709.0|0
0|2021-04-10|2417.0|0|292.0|0|10.77888519748985|0|2709.0|0
0|2021-04-11|2417.0|0|292.0|0|10.77888519748985|0|2709.0|0
0|2021-04-12|2417.0|0|292.0|0|10.77888519748985|0|2709.0|0
0|2021-04-13|2417.0|0|292.0|0|10.77888519748985|0|2709.0|0
0|2021-04-14|2417.0|0|292.0|0|10.77888519748985|0|2709.0|0
0|2021-04-15|2417.0|0|292.0|0|10.77888519748985|0|2709.0|0
0|2021-04-16|2417.0|0|292.0|0|10.77888519748985|0|2709.0|0
0|2021-04-17|2417.0|0|292.0|0|10.77888519748985|0|2709.0|0
0|2021-04-18|2417.0|0|292.0|0|10.77888519748985|0|2709.0|0
0|2021-04-19|2417.0|0|292.0|0|10.77888519748985|0|2709.0|0
0|2021-04-20|2417.0|0|292.0|0|10.77888519748985|0|2709.0|0
0|2021-04-21|2417.0|0|292.0|0|10.77888519748985|0|2709.0|0
0|2021-04-22|2417.0|0|292.0|0|10.77888519748985|0|2709.0|0
0|2021-04-23|2417.0|0|292.0|0|10.77888519748985|0|2709.0|0
0|2021-04-24|2417.0|0|292.0|0|10.77888519748985|0|2709.0|0
0|2021-04-25|2417.0|0|292.0|0|10.77888519748985|0|2709.0|0
0|2021-04-26|2417.0|0|292.0|0|10.77888519748985|0|2709.0|0
0|2021-04-27|2417.0|0|292.0|0|10.77888519748985|0|2709.0|0
0|2021-04-28|2417.0|0|292.0|0|10.77888519748985|0|2709.0|0
0|2021-04-29|2417.0|0|292.0|0|10.77888519748985|0|2709.0|0
0|2021-04-30|2417.0|0|292.0|0|10.77888519748985|0|2709.0|0
0|2021-05-01|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-05-02|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-05-03|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-05-04|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-05-05|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-05-06|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-05-07|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-05-08|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-05-09|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-05-10|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-05-11|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-05-12|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-05-13|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-05-14|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-05-15|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-05-16|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-05-17|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-05-18|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-05-19|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-05-20|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-05-21|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-05-22|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-05-23|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-05-24|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-05-25|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-05-26|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-05-27|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-05-28|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-05-29|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-05-30|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-05-31|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-06-01|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-06-02|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-06-03|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-06-04|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-06-05|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-06-06|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-06-07|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-06-08|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-06-09|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-06-10|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-06-11|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-06-12|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-06-13|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-06-14|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-06-15|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-06-16|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-06-17|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-06-18|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-06-19|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-06-20|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-06-21|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-06-22|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-06-23|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-06-24|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-06-25|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-06-26|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-06-27|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-06-28|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-06-29|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-06-30|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-07-01|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-07-02|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-07-03|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-07-04|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-07-05|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-07-06|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-07-07|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-07-08|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-07-09|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-07-10|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-07-11|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-07-12|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-07-13|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-07-14|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-07-15|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-07-16|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-07-17|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-07-18|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-07-19|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-07-20|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-07-21|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-07-22|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-07-23|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-07-24|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-07-25|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-07-26|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-07-27|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-07-28|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-07-29|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-07-30|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-07-31|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-08-01|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-08-02|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-08-03|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-08-04|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-08-05|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-08-06|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-08-07|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-08-08|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-08-09|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-08-10|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-08-11|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-08-12|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-08-13|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-08-14|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-08-15|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-08-16|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-08-17|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-08-18|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-08-19|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-08-20|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-08-21|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-08-22|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-08-23|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-08-24|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-08-25|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-08-26|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-08-27|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-08-28|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-08-29|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-08-30|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-08-31|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-09-01|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-09-02|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-09-03|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-09-04|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-09-05|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-09-06|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-09-07|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-09-08|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-09-09|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-09-10|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-09-11|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-09-12|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-09-13|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-09-14|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-09-15|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-09-16|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-09-17|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-09-18|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-09-19|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-09-20|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-09-21|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-09-22|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-09-23|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-09-24|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-09-25|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-09-26|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-09-27|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-09-28|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-09-29|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-09-30|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-10-01|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-10-02|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-10-03|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-10-04|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-10-05|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-10-06|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-10-07|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-10-08|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-10-09|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-10-10|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-10-11|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-10-12|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-10-13|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-10-14|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-10-15|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-10-16|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-10-17|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-10-18|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-10-19|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-10-20|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-10-21|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-10-22|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-10-23|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-10-24|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-10-25|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-10-26|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-10-27|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-10-28|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-10-29|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-10-30|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-10-31|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-11-01|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-11-02|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-11-03|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-11-04|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-11-05|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-11-06|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-11-07|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-11-08|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-11-09|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-11-10|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-11-11|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-11-12|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-11-13|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-11-14|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-11-15|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-11-16|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-11-17|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-11-18|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-11-19|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-11-20|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-11-21|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-11-22|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-11-23|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-11-24|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-11-25|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
