|dates|Maunabo_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Maunabo_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Maunabo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Maunabo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Maunabo_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Maunabo_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Maunabo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Maunabo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-08-01|2410.0|0|239.0|0|9.02227255568139|0|2649.0|0
0|2020-08-02|2410.0|0|239.0|0|9.02227255568139|0|2649.0|0
0|2020-08-03|2410.0|0|239.0|0|9.02227255568139|0|2649.0|0
0|2020-08-04|2410.0|0|239.0|0|9.02227255568139|0|2649.0|0
0|2020-08-05|2410.0|0|239.0|0|9.02227255568139|0|2649.0|0
0|2020-08-06|2410.0|0|239.0|0|9.02227255568139|0|2649.0|0
0|2020-08-07|2410.0|0|239.0|0|9.02227255568139|0|2649.0|0
0|2020-08-08|2410.0|0|239.0|0|9.02227255568139|0|2649.0|0
0|2020-08-09|2410.0|0|239.0|0|9.02227255568139|0|2649.0|0
0|2020-08-10|2410.0|0|239.0|0|9.02227255568139|0|2649.0|0
0|2020-08-11|2410.0|0|239.0|0|9.02227255568139|0|2649.0|0
0|2020-08-12|2410.0|0|239.0|0|9.02227255568139|0|2649.0|0
0|2020-08-13|2410.0|0|239.0|0|9.02227255568139|0|2649.0|0
0|2020-08-14|2410.0|0|239.0|0|9.02227255568139|0|2649.0|0
0|2020-08-15|2410.0|0|239.0|0|9.02227255568139|0|2649.0|0
0|2020-08-16|2410.0|0|239.0|0|9.02227255568139|0|2649.0|0
0|2020-08-17|2410.0|0|239.0|0|9.02227255568139|0|2649.0|0
0|2020-08-18|2410.0|0|239.0|0|9.02227255568139|0|2649.0|0
0|2020-08-19|2410.0|0|239.0|0|9.02227255568139|0|2649.0|0
0|2020-08-20|2410.0|0|239.0|0|9.02227255568139|0|2649.0|0
0|2020-08-21|2410.0|0|239.0|0|9.02227255568139|0|2649.0|0
0|2020-08-22|2410.0|0|239.0|0|9.02227255568139|0|2649.0|0
0|2020-08-23|2410.0|0|239.0|0|9.02227255568139|0|2649.0|0
0|2020-08-24|2410.0|0|239.0|0|9.02227255568139|0|2649.0|0
0|2020-08-25|2410.0|0|239.0|0|9.02227255568139|0|2649.0|0
0|2020-08-26|2410.0|0|239.0|0|9.02227255568139|0|2649.0|0
0|2020-08-27|2410.0|0|239.0|0|9.02227255568139|0|2649.0|0
0|2020-08-28|2410.0|0|239.0|0|9.02227255568139|0|2649.0|0
0|2020-08-29|2410.0|0|239.0|0|9.02227255568139|0|2649.0|0
0|2020-08-30|2410.0|0|239.0|0|9.02227255568139|0|2649.0|0
0|2020-08-31|2410.0|0|239.0|0|9.02227255568139|0|2649.0|0
0|2020-09-01|2381.0|0|248.0|0|9.433244579688095|0|2629.0|0
0|2020-09-02|2381.0|0|248.0|0|9.433244579688095|0|2629.0|0
0|2020-09-03|2381.0|0|248.0|0|9.433244579688095|0|2629.0|0
0|2020-09-04|2381.0|0|248.0|0|9.433244579688095|0|2629.0|0
0|2020-09-05|2381.0|0|248.0|0|9.433244579688095|0|2629.0|0
0|2020-09-06|2381.0|0|248.0|0|9.433244579688095|0|2629.0|0
0|2020-09-07|2381.0|0|248.0|0|9.433244579688095|0|2629.0|0
0|2020-09-08|2381.0|0|248.0|0|9.433244579688095|0|2629.0|0
0|2020-09-09|2381.0|0|248.0|0|9.433244579688095|0|2629.0|0
0|2020-09-10|2381.0|0|248.0|0|9.433244579688095|0|2629.0|0
0|2020-09-11|2381.0|0|248.0|0|9.433244579688095|0|2629.0|0
0|2020-09-12|2381.0|0|248.0|0|9.433244579688095|0|2629.0|0
0|2020-09-13|2381.0|0|248.0|0|9.433244579688095|0|2629.0|0
0|2020-09-14|2381.0|0|248.0|0|9.433244579688095|0|2629.0|0
0|2020-09-15|2381.0|0|248.0|0|9.433244579688095|0|2629.0|0
0|2020-09-16|2381.0|0|248.0|0|9.433244579688095|0|2629.0|0
0|2020-09-17|2381.0|0|248.0|0|9.433244579688095|0|2629.0|0
0|2020-09-18|2381.0|0|248.0|0|9.433244579688095|0|2629.0|0
0|2020-09-19|2381.0|0|248.0|0|9.433244579688095|0|2629.0|0
0|2020-09-20|2381.0|0|248.0|0|9.433244579688095|0|2629.0|0
0|2020-09-21|2381.0|0|248.0|0|9.433244579688095|0|2629.0|0
0|2020-09-22|2381.0|0|248.0|0|9.433244579688095|0|2629.0|0
0|2020-09-23|2381.0|0|248.0|0|9.433244579688095|0|2629.0|0
0|2020-09-24|2381.0|0|248.0|0|9.433244579688095|0|2629.0|0
0|2020-09-25|2381.0|0|248.0|0|9.433244579688095|0|2629.0|0
0|2020-09-26|2381.0|0|248.0|0|9.433244579688095|0|2629.0|0
0|2020-09-27|2381.0|0|248.0|0|9.433244579688095|0|2629.0|0
0|2020-09-28|2381.0|0|248.0|0|9.433244579688095|0|2629.0|0
0|2020-09-29|2381.0|0|248.0|0|9.433244579688095|0|2629.0|0
0|2020-09-30|2381.0|0|248.0|0|9.433244579688095|0|2629.0|0
0|2020-10-01|2363.0|0|231.0|0|8.905165767154973|0|2594.0|0
0|2020-10-02|2363.0|0|231.0|0|8.905165767154973|0|2594.0|0
0|2020-10-03|2363.0|0|231.0|0|8.905165767154973|0|2594.0|0
0|2020-10-04|2363.0|0|231.0|0|8.905165767154973|0|2594.0|0
0|2020-10-05|2363.0|0|231.0|0|8.905165767154973|0|2594.0|0
0|2020-10-06|2363.0|0|231.0|0|8.905165767154973|0|2594.0|0
0|2020-10-07|2363.0|0|231.0|0|8.905165767154973|0|2594.0|0
0|2020-10-08|2363.0|0|231.0|0|8.905165767154973|0|2594.0|0
0|2020-10-09|2363.0|0|231.0|0|8.905165767154973|0|2594.0|0
0|2020-10-10|2363.0|0|231.0|0|8.905165767154973|0|2594.0|0
0|2020-10-11|2363.0|0|231.0|0|8.905165767154973|0|2594.0|0
0|2020-10-12|2363.0|0|231.0|0|8.905165767154973|0|2594.0|0
0|2020-10-13|2363.0|0|231.0|0|8.905165767154973|0|2594.0|0
0|2020-10-14|2363.0|0|231.0|0|8.905165767154973|0|2594.0|0
0|2020-10-15|2363.0|0|231.0|0|8.905165767154973|0|2594.0|0
0|2020-10-16|2363.0|0|231.0|0|8.905165767154973|0|2594.0|0
0|2020-10-17|2363.0|0|231.0|0|8.905165767154973|0|2594.0|0
0|2020-10-18|2363.0|0|231.0|0|8.905165767154973|0|2594.0|0
0|2020-10-19|2363.0|0|231.0|0|8.905165767154973|0|2594.0|0
0|2020-10-20|2363.0|0|231.0|0|8.905165767154973|0|2594.0|0
0|2020-10-21|2363.0|0|231.0|0|8.905165767154973|0|2594.0|0
0|2020-10-22|2363.0|0|231.0|0|8.905165767154973|0|2594.0|0
0|2020-10-23|2363.0|0|231.0|0|8.905165767154973|0|2594.0|0
0|2020-10-24|2363.0|0|231.0|0|8.905165767154973|0|2594.0|0
0|2020-10-25|2363.0|0|231.0|0|8.905165767154973|0|2594.0|0
0|2020-10-26|2363.0|0|231.0|0|8.905165767154973|0|2594.0|0
0|2020-10-27|2363.0|0|231.0|0|8.905165767154973|0|2594.0|0
0|2020-10-28|2363.0|0|231.0|0|8.905165767154973|0|2594.0|0
0|2020-10-29|2363.0|0|231.0|0|8.905165767154973|0|2594.0|0
0|2020-10-30|2363.0|0|231.0|0|8.905165767154973|0|2594.0|0
0|2020-10-31|2363.0|0|231.0|0|8.905165767154973|0|2594.0|0
0|2020-11-01|2315.0|0|248.0|0|9.676160749122122|0|2563.0|0
0|2020-11-02|2315.0|0|248.0|0|9.676160749122122|0|2563.0|0
0|2020-11-03|2315.0|0|248.0|0|9.676160749122122|0|2563.0|0
0|2020-11-04|2315.0|0|248.0|0|9.676160749122122|0|2563.0|0
0|2020-11-05|2315.0|0|248.0|0|9.676160749122122|0|2563.0|0
0|2020-11-06|2315.0|0|248.0|0|9.676160749122122|0|2563.0|0
0|2020-11-07|2315.0|0|248.0|0|9.676160749122122|0|2563.0|0
0|2020-11-08|2315.0|0|248.0|0|9.676160749122122|0|2563.0|0
0|2020-11-09|2315.0|0|248.0|0|9.676160749122122|0|2563.0|0
0|2020-11-10|2315.0|0|248.0|0|9.676160749122122|0|2563.0|0
0|2020-11-11|2315.0|0|248.0|0|9.676160749122122|0|2563.0|0
0|2020-11-12|2315.0|0|248.0|0|9.676160749122122|0|2563.0|0
0|2020-11-13|2315.0|0|248.0|0|9.676160749122122|0|2563.0|0
0|2020-11-14|2315.0|0|248.0|0|9.676160749122122|0|2563.0|0
0|2020-11-15|2315.0|0|248.0|0|9.676160749122122|0|2563.0|0
0|2020-11-16|2315.0|0|248.0|0|9.676160749122122|0|2563.0|0
0|2020-11-17|2315.0|0|248.0|0|9.676160749122122|0|2563.0|0
0|2020-11-18|2315.0|0|248.0|0|9.676160749122122|0|2563.0|0
0|2020-11-19|2315.0|0|248.0|0|9.676160749122122|0|2563.0|0
0|2020-11-20|2315.0|0|248.0|0|9.676160749122122|0|2563.0|0
0|2020-11-21|2315.0|0|248.0|0|9.676160749122122|0|2563.0|0
0|2020-11-22|2315.0|0|248.0|0|9.676160749122122|0|2563.0|0
0|2020-11-23|2315.0|0|248.0|0|9.676160749122122|0|2563.0|0
0|2020-11-24|2315.0|0|248.0|0|9.676160749122122|0|2563.0|0
0|2020-11-25|2315.0|0|248.0|0|9.676160749122122|0|2563.0|0
0|2020-11-26|2315.0|0|248.0|0|9.676160749122122|0|2563.0|0
0|2020-11-27|2315.0|0|248.0|0|9.676160749122122|0|2563.0|0
0|2020-11-28|2315.0|0|248.0|0|9.676160749122122|0|2563.0|0
0|2020-11-29|2315.0|0|248.0|0|9.676160749122122|0|2563.0|0
0|2020-11-30|2315.0|0|248.0|0|9.676160749122122|0|2563.0|0
0|2020-12-01|2282.0|0|328.0|0|12.567049808429118|0|2610.0|0
0|2020-12-02|2282.0|0|328.0|0|12.567049808429118|0|2610.0|0
0|2020-12-03|2282.0|0|328.0|0|12.567049808429118|0|2610.0|0
0|2020-12-04|2282.0|0|328.0|0|12.567049808429118|0|2610.0|0
0|2020-12-05|2282.0|0|328.0|0|12.567049808429118|0|2610.0|0
0|2020-12-06|2282.0|0|328.0|0|12.567049808429118|0|2610.0|0
0|2020-12-07|2282.0|0|328.0|0|12.567049808429118|0|2610.0|0
0|2020-12-08|2282.0|0|328.0|0|12.567049808429118|0|2610.0|0
0|2020-12-09|2282.0|0|328.0|0|12.567049808429118|0|2610.0|0
