|dates|Quebradillas_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Quebradillas_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Quebradillas_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Quebradillas_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Quebradillas_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Quebradillas_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Quebradillas_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Quebradillas_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-25|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-11-26|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-11-27|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-11-28|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-11-29|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-11-30|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-12-01|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-12-02|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-12-03|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-12-04|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-12-05|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-12-06|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-12-07|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-12-08|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-12-09|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-12-10|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-12-11|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-12-12|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-12-13|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-12-14|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-12-15|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-12-16|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-12-17|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-12-18|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-12-19|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-12-20|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-12-21|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-12-22|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-12-23|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-12-24|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-12-25|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-12-26|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-12-27|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-12-28|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-12-29|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-12-30|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-12-31|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2022-01-01|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2022-01-02|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2022-01-03|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2022-01-04|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2022-01-05|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2022-01-06|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2022-01-07|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2022-01-08|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2022-01-09|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2022-01-10|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2022-01-11|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2022-01-12|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2022-01-13|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2022-01-14|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2022-01-15|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2022-01-16|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2022-01-17|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
