|dates|Mayaguez_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Mayaguez_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Mayaguez_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Mayaguez_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Mayaguez_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Mayaguez_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Mayaguez_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Mayaguez_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-01|18408.0|0|2226.0|0|10.78801977318988|0|20634.0|0
0|2020-12-02|18408.0|0|2226.0|0|10.78801977318988|0|20634.0|0
0|2020-12-03|18408.0|0|2226.0|0|10.78801977318988|0|20634.0|0
0|2020-12-04|18408.0|0|2226.0|0|10.78801977318988|0|20634.0|0
0|2020-12-05|18408.0|0|2226.0|0|10.78801977318988|0|20634.0|0
0|2020-12-06|18408.0|0|2226.0|0|10.78801977318988|0|20634.0|0
0|2020-12-07|18408.0|0|2226.0|0|10.78801977318988|0|20634.0|0
0|2020-12-08|18408.0|0|2226.0|0|10.78801977318988|0|20634.0|0
0|2020-12-09|18408.0|0|2226.0|0|10.78801977318988|0|20634.0|0
0|2020-12-10|18408.0|0|2226.0|0|10.78801977318988|0|20634.0|0
0|2020-12-11|18408.0|0|2226.0|0|10.78801977318988|0|20634.0|0
0|2020-12-12|18408.0|0|2226.0|0|10.78801977318988|0|20634.0|0
0|2020-12-13|18408.0|0|2226.0|0|10.78801977318988|0|20634.0|0
0|2020-12-14|18408.0|0|2226.0|0|10.78801977318988|0|20634.0|0
0|2020-12-15|18408.0|0|2226.0|0|10.78801977318988|0|20634.0|0
0|2020-12-16|18408.0|0|2226.0|0|10.78801977318988|0|20634.0|0
0|2020-12-17|18408.0|0|2226.0|0|10.78801977318988|0|20634.0|0
0|2020-12-18|18408.0|0|2226.0|0|10.78801977318988|0|20634.0|0
0|2020-12-19|18408.0|0|2226.0|0|10.78801977318988|0|20634.0|0
0|2020-12-20|18408.0|0|2226.0|0|10.78801977318988|0|20634.0|0
0|2020-12-21|18408.0|0|2226.0|0|10.78801977318988|0|20634.0|0
0|2020-12-22|18408.0|0|2226.0|0|10.78801977318988|0|20634.0|0
0|2020-12-23|18408.0|0|2226.0|0|10.78801977318988|0|20634.0|0
0|2020-12-24|18408.0|0|2226.0|0|10.78801977318988|0|20634.0|0
0|2020-12-25|18408.0|0|2226.0|0|10.78801977318988|0|20634.0|0
0|2020-12-26|18408.0|0|2226.0|0|10.78801977318988|0|20634.0|0
0|2020-12-27|18408.0|0|2226.0|0|10.78801977318988|0|20634.0|0
0|2020-12-28|18408.0|0|2226.0|0|10.78801977318988|0|20634.0|0
0|2020-12-29|18408.0|0|2226.0|0|10.78801977318988|0|20634.0|0
0|2020-12-30|18408.0|0|2226.0|0|10.78801977318988|0|20634.0|0
0|2020-12-31|18408.0|0|2226.0|0|10.78801977318988|0|20634.0|0
0|2021-01-01|18459.0|0|1978.0|0|9.678524245241475|0|20437.0|0
0|2021-01-02|18459.0|0|1978.0|0|9.678524245241475|0|20437.0|0
0|2021-01-03|18459.0|0|1978.0|0|9.678524245241475|0|20437.0|0
0|2021-01-04|18459.0|0|1978.0|0|9.678524245241475|0|20437.0|0
0|2021-01-05|18459.0|0|1978.0|0|9.678524245241475|0|20437.0|0
0|2021-01-06|18459.0|0|1978.0|0|9.678524245241475|0|20437.0|0
0|2021-01-07|18459.0|0|1978.0|0|9.678524245241475|0|20437.0|0
0|2021-01-08|18459.0|0|1978.0|0|9.678524245241475|0|20437.0|0
0|2021-01-09|18459.0|0|1978.0|0|9.678524245241475|0|20437.0|0
0|2021-01-10|18459.0|0|1978.0|0|9.678524245241475|0|20437.0|0
0|2021-01-11|18459.0|0|1978.0|0|9.678524245241475|0|20437.0|0
0|2021-01-12|18459.0|0|1978.0|0|9.678524245241475|0|20437.0|0
0|2021-01-13|18459.0|0|1978.0|0|9.678524245241475|0|20437.0|0
0|2021-01-14|18459.0|0|1978.0|0|9.678524245241475|0|20437.0|0
0|2021-01-15|18459.0|0|1978.0|0|9.678524245241475|0|20437.0|0
0|2021-01-16|18459.0|0|1978.0|0|9.678524245241475|0|20437.0|0
0|2021-01-17|18459.0|0|1978.0|0|9.678524245241475|0|20437.0|0
0|2021-01-18|18459.0|0|1978.0|0|9.678524245241475|0|20437.0|0
0|2021-01-19|18459.0|0|1978.0|0|9.678524245241475|0|20437.0|0
0|2021-01-20|18459.0|0|1978.0|0|9.678524245241475|0|20437.0|0
0|2021-01-21|18459.0|0|1978.0|0|9.678524245241475|0|20437.0|0
0|2021-01-22|18459.0|0|1978.0|0|9.678524245241475|0|20437.0|0
0|2021-01-23|18459.0|0|1978.0|0|9.678524245241475|0|20437.0|0
0|2021-01-24|18459.0|0|1978.0|0|9.678524245241475|0|20437.0|0
0|2021-01-25|18459.0|0|1978.0|0|9.678524245241475|0|20437.0|0
0|2021-01-26|18459.0|0|1978.0|0|9.678524245241475|0|20437.0|0
0|2021-01-27|18459.0|0|1978.0|0|9.678524245241475|0|20437.0|0
0|2021-01-28|18459.0|0|1978.0|0|9.678524245241475|0|20437.0|0
0|2021-01-29|18459.0|0|1978.0|0|9.678524245241475|0|20437.0|0
0|2021-01-30|18459.0|0|1978.0|0|9.678524245241475|0|20437.0|0
0|2021-01-31|18459.0|0|1978.0|0|9.678524245241475|0|20437.0|0
0|2021-02-01|18896.0|0|1720.0|0|8.343034536282499|0|20616.0|0
0|2021-02-02|18896.0|0|1720.0|0|8.343034536282499|0|20616.0|0
0|2021-02-03|18896.0|0|1720.0|0|8.343034536282499|0|20616.0|0
0|2021-02-04|18896.0|0|1720.0|0|8.343034536282499|0|20616.0|0
0|2021-02-05|18896.0|0|1720.0|0|8.343034536282499|0|20616.0|0
0|2021-02-06|18896.0|0|1720.0|0|8.343034536282499|0|20616.0|0
0|2021-02-07|18896.0|0|1720.0|0|8.343034536282499|0|20616.0|0
0|2021-02-08|18896.0|0|1720.0|0|8.343034536282499|0|20616.0|0
0|2021-02-09|18896.0|0|1720.0|0|8.343034536282499|0|20616.0|0
0|2021-02-10|18896.0|0|1720.0|0|8.343034536282499|0|20616.0|0
0|2021-02-11|18896.0|0|1720.0|0|8.343034536282499|0|20616.0|0
0|2021-02-12|18896.0|0|1720.0|0|8.343034536282499|0|20616.0|0
0|2021-02-13|18896.0|0|1720.0|0|8.343034536282499|0|20616.0|0
0|2021-02-14|18896.0|0|1720.0|0|8.343034536282499|0|20616.0|0
0|2021-02-15|18896.0|0|1720.0|0|8.343034536282499|0|20616.0|0
0|2021-02-16|18896.0|0|1720.0|0|8.343034536282499|0|20616.0|0
0|2021-02-17|18896.0|0|1720.0|0|8.343034536282499|0|20616.0|0
0|2021-02-18|18896.0|0|1720.0|0|8.343034536282499|0|20616.0|0
0|2021-02-19|18896.0|0|1720.0|0|8.343034536282499|0|20616.0|0
0|2021-02-20|18896.0|0|1720.0|0|8.343034536282499|0|20616.0|0
0|2021-02-21|18896.0|0|1720.0|0|8.343034536282499|0|20616.0|0
0|2021-02-22|18896.0|0|1720.0|0|8.343034536282499|0|20616.0|0
0|2021-02-23|18896.0|0|1720.0|0|8.343034536282499|0|20616.0|0
0|2021-02-24|18896.0|0|1720.0|0|8.343034536282499|0|20616.0|0
0|2021-02-25|18896.0|0|1720.0|0|8.343034536282499|0|20616.0|0
0|2021-02-26|18896.0|0|1720.0|0|8.343034536282499|0|20616.0|0
0|2021-02-27|18896.0|0|1720.0|0|8.343034536282499|0|20616.0|0
0|2021-02-28|18896.0|0|1720.0|0|8.343034536282499|0|20616.0|0
0|2021-03-01|19416.0|0|1715.0|0|8.116038048364961|0|21131.0|0
0|2021-03-02|19416.0|0|1715.0|0|8.116038048364961|0|21131.0|0
0|2021-03-03|19416.0|0|1715.0|0|8.116038048364961|0|21131.0|0
0|2021-03-04|19416.0|0|1715.0|0|8.116038048364961|0|21131.0|0
0|2021-03-05|19416.0|0|1715.0|0|8.116038048364961|0|21131.0|0
0|2021-03-06|19416.0|0|1715.0|0|8.116038048364961|0|21131.0|0
0|2021-03-07|19416.0|0|1715.0|0|8.116038048364961|0|21131.0|0
0|2021-03-08|19416.0|0|1715.0|0|8.116038048364961|0|21131.0|0
0|2021-03-09|19416.0|0|1715.0|0|8.116038048364961|0|21131.0|0
0|2021-03-10|19416.0|0|1715.0|0|8.116038048364961|0|21131.0|0
0|2021-03-11|19416.0|0|1715.0|0|8.116038048364961|0|21131.0|0
0|2021-03-12|19416.0|0|1715.0|0|8.116038048364961|0|21131.0|0
0|2021-03-13|19416.0|0|1715.0|0|8.116038048364961|0|21131.0|0
0|2021-03-14|19416.0|0|1715.0|0|8.116038048364961|0|21131.0|0
0|2021-03-15|19416.0|0|1715.0|0|8.116038048364961|0|21131.0|0
0|2021-03-16|19416.0|0|1715.0|0|8.116038048364961|0|21131.0|0
0|2021-03-17|19416.0|0|1715.0|0|8.116038048364961|0|21131.0|0
0|2021-03-18|19416.0|0|1715.0|0|8.116038048364961|0|21131.0|0
0|2021-03-19|19416.0|0|1715.0|0|8.116038048364961|0|21131.0|0
0|2021-03-20|19416.0|0|1715.0|0|8.116038048364961|0|21131.0|0
0|2021-03-21|19416.0|0|1715.0|0|8.116038048364961|0|21131.0|0
0|2021-03-22|19416.0|0|1715.0|0|8.116038048364961|0|21131.0|0
0|2021-03-23|19416.0|0|1715.0|0|8.116038048364961|0|21131.0|0
0|2021-03-24|19416.0|0|1715.0|0|8.116038048364961|0|21131.0|0
0|2021-03-25|19416.0|0|1715.0|0|8.116038048364961|0|21131.0|0
0|2021-03-26|19416.0|0|1715.0|0|8.116038048364961|0|21131.0|0
0|2021-03-27|19416.0|0|1715.0|0|8.116038048364961|0|21131.0|0
0|2021-03-28|19416.0|0|1715.0|0|8.116038048364961|0|21131.0|0
0|2021-03-29|19416.0|0|1715.0|0|8.116038048364961|0|21131.0|0
0|2021-03-30|19416.0|0|1715.0|0|8.116038048364961|0|21131.0|0
0|2021-03-31|19416.0|0|1715.0|0|8.116038048364961|0|21131.0|0
0|2021-04-01|19782.0|0|1656.0|0|7.724601175482787|0|21438.0|0
0|2021-04-02|19782.0|0|1656.0|0|7.724601175482787|0|21438.0|0
0|2021-04-03|19782.0|0|1656.0|0|7.724601175482787|0|21438.0|0
0|2021-04-04|19782.0|0|1656.0|0|7.724601175482787|0|21438.0|0
0|2021-04-05|19782.0|0|1656.0|0|7.724601175482787|0|21438.0|0
0|2021-04-06|19782.0|0|1656.0|0|7.724601175482787|0|21438.0|0
0|2021-04-07|19782.0|0|1656.0|0|7.724601175482787|0|21438.0|0
0|2021-04-08|19782.0|0|1656.0|0|7.724601175482787|0|21438.0|0
0|2021-04-09|19782.0|0|1656.0|0|7.724601175482787|0|21438.0|0
0|2021-04-10|19782.0|0|1656.0|0|7.724601175482787|0|21438.0|0
0|2021-04-11|19782.0|0|1656.0|0|7.724601175482787|0|21438.0|0
0|2021-04-12|19782.0|0|1656.0|0|7.724601175482787|0|21438.0|0
0|2021-04-13|19782.0|0|1656.0|0|7.724601175482787|0|21438.0|0
0|2021-04-14|19782.0|0|1656.0|0|7.724601175482787|0|21438.0|0
0|2021-04-15|19782.0|0|1656.0|0|7.724601175482787|0|21438.0|0
0|2021-04-16|19782.0|0|1656.0|0|7.724601175482787|0|21438.0|0
0|2021-04-17|19782.0|0|1656.0|0|7.724601175482787|0|21438.0|0
0|2021-04-18|19782.0|0|1656.0|0|7.724601175482787|0|21438.0|0
0|2021-04-19|19782.0|0|1656.0|0|7.724601175482787|0|21438.0|0
0|2021-04-20|19782.0|0|1656.0|0|7.724601175482787|0|21438.0|0
0|2021-04-21|19782.0|0|1656.0|0|7.724601175482787|0|21438.0|0
0|2021-04-22|19782.0|0|1656.0|0|7.724601175482787|0|21438.0|0
0|2021-04-23|19782.0|0|1656.0|0|7.724601175482787|0|21438.0|0
0|2021-04-24|19782.0|0|1656.0|0|7.724601175482787|0|21438.0|0
0|2021-04-25|19782.0|0|1656.0|0|7.724601175482787|0|21438.0|0
0|2021-04-26|19782.0|0|1656.0|0|7.724601175482787|0|21438.0|0
0|2021-04-27|19782.0|0|1656.0|0|7.724601175482787|0|21438.0|0
0|2021-04-28|19782.0|0|1656.0|0|7.724601175482787|0|21438.0|0
0|2021-04-29|19782.0|0|1656.0|0|7.724601175482787|0|21438.0|0
0|2021-04-30|19782.0|0|1656.0|0|7.724601175482787|0|21438.0|0
0|2021-05-01|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-05-02|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-05-03|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-05-04|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-05-05|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-05-06|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-05-07|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-05-08|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-05-09|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-05-10|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-05-11|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-05-12|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-05-13|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-05-14|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-05-15|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-05-16|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-05-17|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-05-18|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-05-19|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-05-20|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-05-21|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-05-22|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-05-23|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-05-24|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-05-25|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-05-26|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-05-27|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-05-28|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-05-29|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-05-30|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-05-31|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-06-01|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-06-02|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-06-03|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-06-04|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-06-05|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-06-06|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-06-07|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-06-08|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-06-09|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-06-10|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-06-11|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-06-12|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-06-13|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-06-14|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-06-15|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-06-16|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-06-17|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-06-18|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-06-19|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-06-20|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-06-21|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-06-22|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-06-23|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-06-24|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-06-25|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-06-26|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-06-27|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-06-28|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-06-29|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-06-30|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-07-01|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-07-02|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-07-03|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-07-04|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-07-05|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-07-06|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-07-07|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-07-08|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-07-09|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-07-10|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-07-11|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-07-12|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-07-13|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-07-14|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-07-15|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-07-16|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-07-17|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-07-18|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-07-19|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-07-20|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-07-21|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-07-22|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-07-23|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-07-24|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-07-25|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-07-26|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-07-27|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-07-28|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-07-29|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-07-30|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-07-31|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-08-01|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-08-02|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-08-03|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-08-04|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-08-05|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-08-06|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-08-07|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-08-08|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-08-09|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-08-10|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-08-11|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-08-12|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-08-13|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-08-14|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-08-15|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-08-16|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-08-17|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-08-18|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-08-19|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-08-20|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-08-21|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-08-22|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-08-23|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-08-24|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-08-25|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-08-26|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-08-27|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-08-28|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-08-29|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-08-30|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-08-31|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-09-01|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-09-02|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-09-03|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-09-04|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-09-05|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-09-06|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-09-07|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-09-08|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-09-09|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-09-10|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-09-11|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-09-12|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-09-13|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-09-14|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-09-15|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-09-16|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-09-17|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-09-18|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-09-19|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-09-20|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-09-21|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-09-22|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-09-23|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-09-24|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-09-25|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-09-26|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-09-27|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-09-28|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-09-29|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-09-30|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-10-01|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-10-02|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-10-03|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-10-04|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-10-05|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-10-06|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-10-07|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-10-08|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-10-09|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-10-10|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-10-11|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-10-12|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-10-13|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-10-14|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-10-15|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-10-16|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-10-17|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-10-18|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-10-19|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-10-20|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-10-21|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-10-22|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-10-23|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-10-24|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-10-25|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-10-26|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-10-27|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-10-28|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-10-29|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-10-30|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-10-31|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-11-01|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-11-02|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-11-03|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-11-04|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-11-05|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-11-06|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-11-07|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
