|dates|Yauco_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Yauco_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Yauco_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Yauco_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Yauco_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Yauco_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Yauco_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Yauco_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-11|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-11-12|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-11-13|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-11-14|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-11-15|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-11-16|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-11-17|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-11-18|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-11-19|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-11-20|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-11-21|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-11-22|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-11-23|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-11-24|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-11-25|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-11-26|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-11-27|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-11-28|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-11-29|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-11-30|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-12-01|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-12-02|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-12-03|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-12-04|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-12-05|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-12-06|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-12-07|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-12-08|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-12-09|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-12-10|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-12-11|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-12-12|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-12-13|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-12-14|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-12-15|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-12-16|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-12-17|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-12-18|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-12-19|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-12-20|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-12-21|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-12-22|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-12-23|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-12-24|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-12-25|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-12-26|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-12-27|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-12-28|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-12-29|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-12-30|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2021-12-31|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2022-01-01|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2022-01-02|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2022-01-03|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2022-01-04|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2022-01-05|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2022-01-06|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2022-01-07|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2022-01-08|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2022-01-09|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2022-01-10|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2022-01-11|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2022-01-12|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2022-01-13|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2022-01-14|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2022-01-15|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2022-01-16|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
0|2022-01-17|8306.0|0|1119.0|0|11.872679045092838|0|9425.0|0
