|dates|Ciales_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Ciales_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Ciales_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Ciales_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Ciales_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Ciales_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Ciales_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Ciales_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-26|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2021-11-27|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2021-11-28|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2021-11-29|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2021-11-30|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2021-12-01|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2021-12-02|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2021-12-03|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2021-12-04|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2021-12-05|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2021-12-06|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2021-12-07|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2021-12-08|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2021-12-09|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2021-12-10|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2021-12-11|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2021-12-12|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2021-12-13|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2021-12-14|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2021-12-15|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2021-12-16|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2021-12-17|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2021-12-18|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2021-12-19|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2021-12-20|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2021-12-21|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2021-12-22|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2021-12-23|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2021-12-24|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2021-12-25|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2021-12-26|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2021-12-27|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2021-12-28|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2021-12-29|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2021-12-30|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2021-12-31|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2022-01-01|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2022-01-02|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2022-01-03|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2022-01-04|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2022-01-05|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2022-01-06|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2022-01-07|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2022-01-08|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2022-01-09|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2022-01-10|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2022-01-11|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2022-01-12|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2022-01-13|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2022-01-14|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2022-01-15|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2022-01-16|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
0|2022-01-17|3205.0|0|474.0|0|12.883935852133732|0|3679.0|0
