|dates|Arecibo_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Arecibo_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Arecibo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Arecibo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Arecibo_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Arecibo_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Arecibo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Arecibo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-01|20519.0|0|2481.0|0|10.78695652173913|0|23000.0|0
0|2020-12-02|20519.0|0|2481.0|0|10.78695652173913|0|23000.0|0
0|2020-12-03|20519.0|0|2481.0|0|10.78695652173913|0|23000.0|0
0|2020-12-04|20519.0|0|2481.0|0|10.78695652173913|0|23000.0|0
0|2020-12-05|20519.0|0|2481.0|0|10.78695652173913|0|23000.0|0
0|2020-12-06|20519.0|0|2481.0|0|10.78695652173913|0|23000.0|0
0|2020-12-07|20519.0|0|2481.0|0|10.78695652173913|0|23000.0|0
0|2020-12-08|20519.0|0|2481.0|0|10.78695652173913|0|23000.0|0
0|2020-12-09|20519.0|0|2481.0|0|10.78695652173913|0|23000.0|0
0|2020-12-10|20519.0|0|2481.0|0|10.78695652173913|0|23000.0|0
0|2020-12-11|20519.0|0|2481.0|0|10.78695652173913|0|23000.0|0
0|2020-12-12|20519.0|0|2481.0|0|10.78695652173913|0|23000.0|0
0|2020-12-13|20519.0|0|2481.0|0|10.78695652173913|0|23000.0|0
0|2020-12-14|20519.0|0|2481.0|0|10.78695652173913|0|23000.0|0
0|2020-12-15|20519.0|0|2481.0|0|10.78695652173913|0|23000.0|0
0|2020-12-16|20519.0|0|2481.0|0|10.78695652173913|0|23000.0|0
0|2020-12-17|20519.0|0|2481.0|0|10.78695652173913|0|23000.0|0
0|2020-12-18|20519.0|0|2481.0|0|10.78695652173913|0|23000.0|0
0|2020-12-19|20519.0|0|2481.0|0|10.78695652173913|0|23000.0|0
0|2020-12-20|20519.0|0|2481.0|0|10.78695652173913|0|23000.0|0
0|2020-12-21|20519.0|0|2481.0|0|10.78695652173913|0|23000.0|0
0|2020-12-22|20519.0|0|2481.0|0|10.78695652173913|0|23000.0|0
0|2020-12-23|20519.0|0|2481.0|0|10.78695652173913|0|23000.0|0
0|2020-12-24|20519.0|0|2481.0|0|10.78695652173913|0|23000.0|0
0|2020-12-25|20519.0|0|2481.0|0|10.78695652173913|0|23000.0|0
0|2020-12-26|20519.0|0|2481.0|0|10.78695652173913|0|23000.0|0
0|2020-12-27|20519.0|0|2481.0|0|10.78695652173913|0|23000.0|0
0|2020-12-28|20519.0|0|2481.0|0|10.78695652173913|0|23000.0|0
0|2020-12-29|20519.0|0|2481.0|0|10.78695652173913|0|23000.0|0
0|2020-12-30|20519.0|0|2481.0|0|10.78695652173913|0|23000.0|0
0|2020-12-31|20519.0|0|2481.0|0|10.78695652173913|0|23000.0|0
0|2021-01-01|20785.0|0|2120.0|0|9.255621043440296|0|22905.0|0
0|2021-01-02|20785.0|0|2120.0|0|9.255621043440296|0|22905.0|0
0|2021-01-03|20785.0|0|2120.0|0|9.255621043440296|0|22905.0|0
0|2021-01-04|20785.0|0|2120.0|0|9.255621043440296|0|22905.0|0
0|2021-01-05|20785.0|0|2120.0|0|9.255621043440296|0|22905.0|0
0|2021-01-06|20785.0|0|2120.0|0|9.255621043440296|0|22905.0|0
0|2021-01-07|20785.0|0|2120.0|0|9.255621043440296|0|22905.0|0
0|2021-01-08|20785.0|0|2120.0|0|9.255621043440296|0|22905.0|0
0|2021-01-09|20785.0|0|2120.0|0|9.255621043440296|0|22905.0|0
0|2021-01-10|20785.0|0|2120.0|0|9.255621043440296|0|22905.0|0
0|2021-01-11|20785.0|0|2120.0|0|9.255621043440296|0|22905.0|0
0|2021-01-12|20785.0|0|2120.0|0|9.255621043440296|0|22905.0|0
0|2021-01-13|20785.0|0|2120.0|0|9.255621043440296|0|22905.0|0
0|2021-01-14|20785.0|0|2120.0|0|9.255621043440296|0|22905.0|0
0|2021-01-15|20785.0|0|2120.0|0|9.255621043440296|0|22905.0|0
0|2021-01-16|20785.0|0|2120.0|0|9.255621043440296|0|22905.0|0
0|2021-01-17|20785.0|0|2120.0|0|9.255621043440296|0|22905.0|0
0|2021-01-18|20785.0|0|2120.0|0|9.255621043440296|0|22905.0|0
0|2021-01-19|20785.0|0|2120.0|0|9.255621043440296|0|22905.0|0
0|2021-01-20|20785.0|0|2120.0|0|9.255621043440296|0|22905.0|0
0|2021-01-21|20785.0|0|2120.0|0|9.255621043440296|0|22905.0|0
0|2021-01-22|20785.0|0|2120.0|0|9.255621043440296|0|22905.0|0
0|2021-01-23|20785.0|0|2120.0|0|9.255621043440296|0|22905.0|0
0|2021-01-24|20785.0|0|2120.0|0|9.255621043440296|0|22905.0|0
0|2021-01-25|20785.0|0|2120.0|0|9.255621043440296|0|22905.0|0
0|2021-01-26|20785.0|0|2120.0|0|9.255621043440296|0|22905.0|0
0|2021-01-27|20785.0|0|2120.0|0|9.255621043440296|0|22905.0|0
0|2021-01-28|20785.0|0|2120.0|0|9.255621043440296|0|22905.0|0
0|2021-01-29|20785.0|0|2120.0|0|9.255621043440296|0|22905.0|0
0|2021-01-30|20785.0|0|2120.0|0|9.255621043440296|0|22905.0|0
0|2021-01-31|20785.0|0|2120.0|0|9.255621043440296|0|22905.0|0
0|2021-02-01|21125.0|0|1869.0|0|8.128207358441333|0|22994.0|0
0|2021-02-02|21125.0|0|1869.0|0|8.128207358441333|0|22994.0|0
0|2021-02-03|21125.0|0|1869.0|0|8.128207358441333|0|22994.0|0
0|2021-02-04|21125.0|0|1869.0|0|8.128207358441333|0|22994.0|0
0|2021-02-05|21125.0|0|1869.0|0|8.128207358441333|0|22994.0|0
0|2021-02-06|21125.0|0|1869.0|0|8.128207358441333|0|22994.0|0
0|2021-02-07|21125.0|0|1869.0|0|8.128207358441333|0|22994.0|0
0|2021-02-08|21125.0|0|1869.0|0|8.128207358441333|0|22994.0|0
0|2021-02-09|21125.0|0|1869.0|0|8.128207358441333|0|22994.0|0
0|2021-02-10|21125.0|0|1869.0|0|8.128207358441333|0|22994.0|0
0|2021-02-11|21125.0|0|1869.0|0|8.128207358441333|0|22994.0|0
0|2021-02-12|21125.0|0|1869.0|0|8.128207358441333|0|22994.0|0
0|2021-02-13|21125.0|0|1869.0|0|8.128207358441333|0|22994.0|0
0|2021-02-14|21125.0|0|1869.0|0|8.128207358441333|0|22994.0|0
0|2021-02-15|21125.0|0|1869.0|0|8.128207358441333|0|22994.0|0
0|2021-02-16|21125.0|0|1869.0|0|8.128207358441333|0|22994.0|0
0|2021-02-17|21125.0|0|1869.0|0|8.128207358441333|0|22994.0|0
0|2021-02-18|21125.0|0|1869.0|0|8.128207358441333|0|22994.0|0
0|2021-02-19|21125.0|0|1869.0|0|8.128207358441333|0|22994.0|0
0|2021-02-20|21125.0|0|1869.0|0|8.128207358441333|0|22994.0|0
0|2021-02-21|21125.0|0|1869.0|0|8.128207358441333|0|22994.0|0
0|2021-02-22|21125.0|0|1869.0|0|8.128207358441333|0|22994.0|0
0|2021-02-23|21125.0|0|1869.0|0|8.128207358441333|0|22994.0|0
0|2021-02-24|21125.0|0|1869.0|0|8.128207358441333|0|22994.0|0
0|2021-02-25|21125.0|0|1869.0|0|8.128207358441333|0|22994.0|0
0|2021-02-26|21125.0|0|1869.0|0|8.128207358441333|0|22994.0|0
0|2021-02-27|21125.0|0|1869.0|0|8.128207358441333|0|22994.0|0
0|2021-02-28|21125.0|0|1869.0|0|8.128207358441333|0|22994.0|0
0|2021-03-01|21640.0|0|1853.0|0|7.887455837909164|0|23493.0|0
0|2021-03-02|21640.0|0|1853.0|0|7.887455837909164|0|23493.0|0
0|2021-03-03|21640.0|0|1853.0|0|7.887455837909164|0|23493.0|0
0|2021-03-04|21640.0|0|1853.0|0|7.887455837909164|0|23493.0|0
0|2021-03-05|21640.0|0|1853.0|0|7.887455837909164|0|23493.0|0
0|2021-03-06|21640.0|0|1853.0|0|7.887455837909164|0|23493.0|0
0|2021-03-07|21640.0|0|1853.0|0|7.887455837909164|0|23493.0|0
0|2021-03-08|21640.0|0|1853.0|0|7.887455837909164|0|23493.0|0
0|2021-03-09|21640.0|0|1853.0|0|7.887455837909164|0|23493.0|0
0|2021-03-10|21640.0|0|1853.0|0|7.887455837909164|0|23493.0|0
0|2021-03-11|21640.0|0|1853.0|0|7.887455837909164|0|23493.0|0
0|2021-03-12|21640.0|0|1853.0|0|7.887455837909164|0|23493.0|0
0|2021-03-13|21640.0|0|1853.0|0|7.887455837909164|0|23493.0|0
0|2021-03-14|21640.0|0|1853.0|0|7.887455837909164|0|23493.0|0
0|2021-03-15|21640.0|0|1853.0|0|7.887455837909164|0|23493.0|0
0|2021-03-16|21640.0|0|1853.0|0|7.887455837909164|0|23493.0|0
0|2021-03-17|21640.0|0|1853.0|0|7.887455837909164|0|23493.0|0
0|2021-03-18|21640.0|0|1853.0|0|7.887455837909164|0|23493.0|0
0|2021-03-19|21640.0|0|1853.0|0|7.887455837909164|0|23493.0|0
0|2021-03-20|21640.0|0|1853.0|0|7.887455837909164|0|23493.0|0
0|2021-03-21|21640.0|0|1853.0|0|7.887455837909164|0|23493.0|0
0|2021-03-22|21640.0|0|1853.0|0|7.887455837909164|0|23493.0|0
0|2021-03-23|21640.0|0|1853.0|0|7.887455837909164|0|23493.0|0
0|2021-03-24|21640.0|0|1853.0|0|7.887455837909164|0|23493.0|0
0|2021-03-25|21640.0|0|1853.0|0|7.887455837909164|0|23493.0|0
0|2021-03-26|21640.0|0|1853.0|0|7.887455837909164|0|23493.0|0
0|2021-03-27|21640.0|0|1853.0|0|7.887455837909164|0|23493.0|0
0|2021-03-28|21640.0|0|1853.0|0|7.887455837909164|0|23493.0|0
0|2021-03-29|21640.0|0|1853.0|0|7.887455837909164|0|23493.0|0
0|2021-03-30|21640.0|0|1853.0|0|7.887455837909164|0|23493.0|0
0|2021-03-31|21640.0|0|1853.0|0|7.887455837909164|0|23493.0|0
0|2021-04-01|22019.0|0|1790.0|0|7.518165399638792|0|23809.0|0
0|2021-04-02|22019.0|0|1790.0|0|7.518165399638792|0|23809.0|0
0|2021-04-03|22019.0|0|1790.0|0|7.518165399638792|0|23809.0|0
0|2021-04-04|22019.0|0|1790.0|0|7.518165399638792|0|23809.0|0
0|2021-04-05|22019.0|0|1790.0|0|7.518165399638792|0|23809.0|0
0|2021-04-06|22019.0|0|1790.0|0|7.518165399638792|0|23809.0|0
0|2021-04-07|22019.0|0|1790.0|0|7.518165399638792|0|23809.0|0
0|2021-04-08|22019.0|0|1790.0|0|7.518165399638792|0|23809.0|0
0|2021-04-09|22019.0|0|1790.0|0|7.518165399638792|0|23809.0|0
0|2021-04-10|22019.0|0|1790.0|0|7.518165399638792|0|23809.0|0
0|2021-04-11|22019.0|0|1790.0|0|7.518165399638792|0|23809.0|0
0|2021-04-12|22019.0|0|1790.0|0|7.518165399638792|0|23809.0|0
0|2021-04-13|22019.0|0|1790.0|0|7.518165399638792|0|23809.0|0
0|2021-04-14|22019.0|0|1790.0|0|7.518165399638792|0|23809.0|0
0|2021-04-15|22019.0|0|1790.0|0|7.518165399638792|0|23809.0|0
0|2021-04-16|22019.0|0|1790.0|0|7.518165399638792|0|23809.0|0
0|2021-04-17|22019.0|0|1790.0|0|7.518165399638792|0|23809.0|0
0|2021-04-18|22019.0|0|1790.0|0|7.518165399638792|0|23809.0|0
0|2021-04-19|22019.0|0|1790.0|0|7.518165399638792|0|23809.0|0
0|2021-04-20|22019.0|0|1790.0|0|7.518165399638792|0|23809.0|0
0|2021-04-21|22019.0|0|1790.0|0|7.518165399638792|0|23809.0|0
0|2021-04-22|22019.0|0|1790.0|0|7.518165399638792|0|23809.0|0
0|2021-04-23|22019.0|0|1790.0|0|7.518165399638792|0|23809.0|0
0|2021-04-24|22019.0|0|1790.0|0|7.518165399638792|0|23809.0|0
0|2021-04-25|22019.0|0|1790.0|0|7.518165399638792|0|23809.0|0
0|2021-04-26|22019.0|0|1790.0|0|7.518165399638792|0|23809.0|0
0|2021-04-27|22019.0|0|1790.0|0|7.518165399638792|0|23809.0|0
0|2021-04-28|22019.0|0|1790.0|0|7.518165399638792|0|23809.0|0
0|2021-04-29|22019.0|0|1790.0|0|7.518165399638792|0|23809.0|0
0|2021-04-30|22019.0|0|1790.0|0|7.518165399638792|0|23809.0|0
0|2021-05-01|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-05-02|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-05-03|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-05-04|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-05-05|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-05-06|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-05-07|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-05-08|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-05-09|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-05-10|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-05-11|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-05-12|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-05-13|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-05-14|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-05-15|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-05-16|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-05-17|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-05-18|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-05-19|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-05-20|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-05-21|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-05-22|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-05-23|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-05-24|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-05-25|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-05-26|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-05-27|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-05-28|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-05-29|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-05-30|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-05-31|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-06-01|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-06-02|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-06-03|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-06-04|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-06-05|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-06-06|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-06-07|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-06-08|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-06-09|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-06-10|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-06-11|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-06-12|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-06-13|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-06-14|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-06-15|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-06-16|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-06-17|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-06-18|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-06-19|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-06-20|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-06-21|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-06-22|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-06-23|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-06-24|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-06-25|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-06-26|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-06-27|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-06-28|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-06-29|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-06-30|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-07-01|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-07-02|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-07-03|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-07-04|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-07-05|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-07-06|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-07-07|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-07-08|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-07-09|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-07-10|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-07-11|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-07-12|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-07-13|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-07-14|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-07-15|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-07-16|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-07-17|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-07-18|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-07-19|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-07-20|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-07-21|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-07-22|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-07-23|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-07-24|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-07-25|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-07-26|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-07-27|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-07-28|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-07-29|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-07-30|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-07-31|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-08-01|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-08-02|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-08-03|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-08-04|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-08-05|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-08-06|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-08-07|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-08-08|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-08-09|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-08-10|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-08-11|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-08-12|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-08-13|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-08-14|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-08-15|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-08-16|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-08-17|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-08-18|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-08-19|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-08-20|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-08-21|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-08-22|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-08-23|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-08-24|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-08-25|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-08-26|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-08-27|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-08-28|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-08-29|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-08-30|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-08-31|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-09-01|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-09-02|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-09-03|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-09-04|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-09-05|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-09-06|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-09-07|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-09-08|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-09-09|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-09-10|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-09-11|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-09-12|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-09-13|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-09-14|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-09-15|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-09-16|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-09-17|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-09-18|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-09-19|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-09-20|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-09-21|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-09-22|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-09-23|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-09-24|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-09-25|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-09-26|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-09-27|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-09-28|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-09-29|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-09-30|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-10-01|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-10-02|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-10-03|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-10-04|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-10-05|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-10-06|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-10-07|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-10-08|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-10-09|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-10-10|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-10-11|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-10-12|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-10-13|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-10-14|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-10-15|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-10-16|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-10-17|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-10-18|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-10-19|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-10-20|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-10-21|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-10-22|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-10-23|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-10-24|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-10-25|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-10-26|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-10-27|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-10-28|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-10-29|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-10-30|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-10-31|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-11-01|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-11-02|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-11-03|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-11-04|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-11-05|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-11-06|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
0|2021-11-07|21984.0|0|2132.0|0|8.84060374854868|0|24116.0|0
