|dates|Maricao_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Maricao_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Maricao_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Maricao_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Maricao_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Maricao_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Maricao_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Maricao_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-07-04|1739.0|0|116.0|0|6.2533692722371965|0|1855.0|0
0|2020-07-05|1739.0|0|116.0|0|6.2533692722371965|0|1855.0|0
0|2020-07-06|1739.0|0|116.0|0|6.2533692722371965|0|1855.0|0
0|2020-07-07|1739.0|0|116.0|0|6.2533692722371965|0|1855.0|0
0|2020-07-08|1739.0|0|116.0|0|6.2533692722371965|0|1855.0|0
0|2020-07-09|1739.0|0|116.0|0|6.2533692722371965|0|1855.0|0
0|2020-07-10|1739.0|0|116.0|0|6.2533692722371965|0|1855.0|0
0|2020-07-11|1739.0|0|116.0|0|6.2533692722371965|0|1855.0|0
0|2020-07-12|1739.0|0|116.0|0|6.2533692722371965|0|1855.0|0
0|2020-07-13|1739.0|0|116.0|0|6.2533692722371965|0|1855.0|0
0|2020-07-14|1739.0|0|116.0|0|6.2533692722371965|0|1855.0|0
0|2020-07-15|1739.0|0|116.0|0|6.2533692722371965|0|1855.0|0
0|2020-07-16|1739.0|0|116.0|0|6.2533692722371965|0|1855.0|0
0|2020-07-17|1739.0|0|116.0|0|6.2533692722371965|0|1855.0|0
0|2020-07-18|1739.0|0|116.0|0|6.2533692722371965|0|1855.0|0
0|2020-07-19|1739.0|0|116.0|0|6.2533692722371965|0|1855.0|0
0|2020-07-20|1739.0|0|116.0|0|6.2533692722371965|0|1855.0|0
0|2020-07-21|1739.0|0|116.0|0|6.2533692722371965|0|1855.0|0
0|2020-07-22|1739.0|0|116.0|0|6.2533692722371965|0|1855.0|0
0|2020-07-23|1739.0|0|116.0|0|6.2533692722371965|0|1855.0|0
0|2020-07-24|1739.0|0|116.0|0|6.2533692722371965|0|1855.0|0
0|2020-07-25|1739.0|0|116.0|0|6.2533692722371965|0|1855.0|0
0|2020-07-26|1739.0|0|116.0|0|6.2533692722371965|0|1855.0|0
0|2020-07-27|1739.0|0|116.0|0|6.2533692722371965|0|1855.0|0
0|2020-07-28|1739.0|0|116.0|0|6.2533692722371965|0|1855.0|0
0|2020-07-29|1739.0|0|116.0|0|6.2533692722371965|0|1855.0|0
0|2020-07-30|1739.0|0|116.0|0|6.2533692722371965|0|1855.0|0
0|2020-07-31|1739.0|0|116.0|0|6.2533692722371965|0|1855.0|0
0|2020-08-01|1782.0|0|136.0|0|7.090719499478624|0|1918.0|0
0|2020-08-02|1782.0|0|136.0|0|7.090719499478624|0|1918.0|0
0|2020-08-03|1782.0|0|136.0|0|7.090719499478624|0|1918.0|0
0|2020-08-04|1782.0|0|136.0|0|7.090719499478624|0|1918.0|0
0|2020-08-05|1782.0|0|136.0|0|7.090719499478624|0|1918.0|0
0|2020-08-06|1782.0|0|136.0|0|7.090719499478624|0|1918.0|0
0|2020-08-07|1782.0|0|136.0|0|7.090719499478624|0|1918.0|0
0|2020-08-08|1782.0|0|136.0|0|7.090719499478624|0|1918.0|0
0|2020-08-09|1782.0|0|136.0|0|7.090719499478624|0|1918.0|0
0|2020-08-10|1782.0|0|136.0|0|7.090719499478624|0|1918.0|0
0|2020-08-11|1782.0|0|136.0|0|7.090719499478624|0|1918.0|0
0|2020-08-12|1782.0|0|136.0|0|7.090719499478624|0|1918.0|0
0|2020-08-13|1782.0|0|136.0|0|7.090719499478624|0|1918.0|0
0|2020-08-14|1782.0|0|136.0|0|7.090719499478624|0|1918.0|0
0|2020-08-15|1782.0|0|136.0|0|7.090719499478624|0|1918.0|0
0|2020-08-16|1782.0|0|136.0|0|7.090719499478624|0|1918.0|0
0|2020-08-17|1782.0|0|136.0|0|7.090719499478624|0|1918.0|0
0|2020-08-18|1782.0|0|136.0|0|7.090719499478624|0|1918.0|0
0|2020-08-19|1782.0|0|136.0|0|7.090719499478624|0|1918.0|0
0|2020-08-20|1782.0|0|136.0|0|7.090719499478624|0|1918.0|0
0|2020-08-21|1782.0|0|136.0|0|7.090719499478624|0|1918.0|0
0|2020-08-22|1782.0|0|136.0|0|7.090719499478624|0|1918.0|0
0|2020-08-23|1782.0|0|136.0|0|7.090719499478624|0|1918.0|0
0|2020-08-24|1782.0|0|136.0|0|7.090719499478624|0|1918.0|0
0|2020-08-25|1782.0|0|136.0|0|7.090719499478624|0|1918.0|0
0|2020-08-26|1782.0|0|136.0|0|7.090719499478624|0|1918.0|0
0|2020-08-27|1782.0|0|136.0|0|7.090719499478624|0|1918.0|0
0|2020-08-28|1782.0|0|136.0|0|7.090719499478624|0|1918.0|0
0|2020-08-29|1782.0|0|136.0|0|7.090719499478624|0|1918.0|0
0|2020-08-30|1782.0|0|136.0|0|7.090719499478624|0|1918.0|0
0|2020-08-31|1782.0|0|136.0|0|7.090719499478624|0|1918.0|0
0|2020-09-01|1790.0|0|151.0|0|7.779495105615662|0|1941.0|0
0|2020-09-02|1790.0|0|151.0|0|7.779495105615662|0|1941.0|0
0|2020-09-03|1790.0|0|151.0|0|7.779495105615662|0|1941.0|0
0|2020-09-04|1790.0|0|151.0|0|7.779495105615662|0|1941.0|0
0|2020-09-05|1790.0|0|151.0|0|7.779495105615662|0|1941.0|0
0|2020-09-06|1790.0|0|151.0|0|7.779495105615662|0|1941.0|0
0|2020-09-07|1790.0|0|151.0|0|7.779495105615662|0|1941.0|0
0|2020-09-08|1790.0|0|151.0|0|7.779495105615662|0|1941.0|0
0|2020-09-09|1790.0|0|151.0|0|7.779495105615662|0|1941.0|0
0|2020-09-10|1790.0|0|151.0|0|7.779495105615662|0|1941.0|0
0|2020-09-11|1790.0|0|151.0|0|7.779495105615662|0|1941.0|0
0|2020-09-12|1790.0|0|151.0|0|7.779495105615662|0|1941.0|0
0|2020-09-13|1790.0|0|151.0|0|7.779495105615662|0|1941.0|0
0|2020-09-14|1790.0|0|151.0|0|7.779495105615662|0|1941.0|0
0|2020-09-15|1790.0|0|151.0|0|7.779495105615662|0|1941.0|0
0|2020-09-16|1790.0|0|151.0|0|7.779495105615662|0|1941.0|0
0|2020-09-17|1790.0|0|151.0|0|7.779495105615662|0|1941.0|0
0|2020-09-18|1790.0|0|151.0|0|7.779495105615662|0|1941.0|0
0|2020-09-19|1790.0|0|151.0|0|7.779495105615662|0|1941.0|0
0|2020-09-20|1790.0|0|151.0|0|7.779495105615662|0|1941.0|0
0|2020-09-21|1790.0|0|151.0|0|7.779495105615662|0|1941.0|0
0|2020-09-22|1790.0|0|151.0|0|7.779495105615662|0|1941.0|0
0|2020-09-23|1790.0|0|151.0|0|7.779495105615662|0|1941.0|0
0|2020-09-24|1790.0|0|151.0|0|7.779495105615662|0|1941.0|0
0|2020-09-25|1790.0|0|151.0|0|7.779495105615662|0|1941.0|0
0|2020-09-26|1790.0|0|151.0|0|7.779495105615662|0|1941.0|0
0|2020-09-27|1790.0|0|151.0|0|7.779495105615662|0|1941.0|0
0|2020-09-28|1790.0|0|151.0|0|7.779495105615662|0|1941.0|0
0|2020-09-29|1790.0|0|151.0|0|7.779495105615662|0|1941.0|0
0|2020-09-30|1790.0|0|151.0|0|7.779495105615662|0|1941.0|0
0|2020-10-01|1791.0|0|128.0|0|6.670140698280354|0|1919.0|0
0|2020-10-02|1791.0|0|128.0|0|6.670140698280354|0|1919.0|0
0|2020-10-03|1791.0|0|128.0|0|6.670140698280354|0|1919.0|0
0|2020-10-04|1791.0|0|128.0|0|6.670140698280354|0|1919.0|0
0|2020-10-05|1791.0|0|128.0|0|6.670140698280354|0|1919.0|0
0|2020-10-06|1791.0|0|128.0|0|6.670140698280354|0|1919.0|0
0|2020-10-07|1791.0|0|128.0|0|6.670140698280354|0|1919.0|0
0|2020-10-08|1791.0|0|128.0|0|6.670140698280354|0|1919.0|0
0|2020-10-09|1791.0|0|128.0|0|6.670140698280354|0|1919.0|0
0|2020-10-10|1791.0|0|128.0|0|6.670140698280354|0|1919.0|0
0|2020-10-11|1791.0|0|128.0|0|6.670140698280354|0|1919.0|0
0|2020-10-12|1791.0|0|128.0|0|6.670140698280354|0|1919.0|0
0|2020-10-13|1791.0|0|128.0|0|6.670140698280354|0|1919.0|0
0|2020-10-14|1791.0|0|128.0|0|6.670140698280354|0|1919.0|0
0|2020-10-15|1791.0|0|128.0|0|6.670140698280354|0|1919.0|0
0|2020-10-16|1791.0|0|128.0|0|6.670140698280354|0|1919.0|0
0|2020-10-17|1791.0|0|128.0|0|6.670140698280354|0|1919.0|0
0|2020-10-18|1791.0|0|128.0|0|6.670140698280354|0|1919.0|0
0|2020-10-19|1791.0|0|128.0|0|6.670140698280354|0|1919.0|0
0|2020-10-20|1791.0|0|128.0|0|6.670140698280354|0|1919.0|0
0|2020-10-21|1791.0|0|128.0|0|6.670140698280354|0|1919.0|0
0|2020-10-22|1791.0|0|128.0|0|6.670140698280354|0|1919.0|0
0|2020-10-23|1791.0|0|128.0|0|6.670140698280354|0|1919.0|0
0|2020-10-24|1791.0|0|128.0|0|6.670140698280354|0|1919.0|0
0|2020-10-25|1791.0|0|128.0|0|6.670140698280354|0|1919.0|0
0|2020-10-26|1791.0|0|128.0|0|6.670140698280354|0|1919.0|0
0|2020-10-27|1791.0|0|128.0|0|6.670140698280354|0|1919.0|0
0|2020-10-28|1791.0|0|128.0|0|6.670140698280354|0|1919.0|0
0|2020-10-29|1791.0|0|128.0|0|6.670140698280354|0|1919.0|0
0|2020-10-30|1791.0|0|128.0|0|6.670140698280354|0|1919.0|0
0|2020-10-31|1791.0|0|128.0|0|6.670140698280354|0|1919.0|0
0|2020-11-01|1751.0|0|143.0|0|7.550158394931362|0|1894.0|0
0|2020-11-02|1751.0|0|143.0|0|7.550158394931362|0|1894.0|0
0|2020-11-03|1751.0|0|143.0|0|7.550158394931362|0|1894.0|0
0|2020-11-04|1751.0|0|143.0|0|7.550158394931362|0|1894.0|0
0|2020-11-05|1751.0|0|143.0|0|7.550158394931362|0|1894.0|0
0|2020-11-06|1751.0|0|143.0|0|7.550158394931362|0|1894.0|0
0|2020-11-07|1751.0|0|143.0|0|7.550158394931362|0|1894.0|0
0|2020-11-08|1751.0|0|143.0|0|7.550158394931362|0|1894.0|0
0|2020-11-09|1751.0|0|143.0|0|7.550158394931362|0|1894.0|0
0|2020-11-10|1751.0|0|143.0|0|7.550158394931362|0|1894.0|0
0|2020-11-11|1751.0|0|143.0|0|7.550158394931362|0|1894.0|0
0|2020-11-12|1751.0|0|143.0|0|7.550158394931362|0|1894.0|0
0|2020-11-13|1751.0|0|143.0|0|7.550158394931362|0|1894.0|0
0|2020-11-14|1751.0|0|143.0|0|7.550158394931362|0|1894.0|0
0|2020-11-15|1751.0|0|143.0|0|7.550158394931362|0|1894.0|0
0|2020-11-16|1751.0|0|143.0|0|7.550158394931362|0|1894.0|0
0|2020-11-17|1751.0|0|143.0|0|7.550158394931362|0|1894.0|0
0|2020-11-18|1751.0|0|143.0|0|7.550158394931362|0|1894.0|0
0|2020-11-19|1751.0|0|143.0|0|7.550158394931362|0|1894.0|0
0|2020-11-20|1751.0|0|143.0|0|7.550158394931362|0|1894.0|0
0|2020-11-21|1751.0|0|143.0|0|7.550158394931362|0|1894.0|0
0|2020-11-22|1751.0|0|143.0|0|7.550158394931362|0|1894.0|0
0|2020-11-23|1751.0|0|143.0|0|7.550158394931362|0|1894.0|0
0|2020-11-24|1751.0|0|143.0|0|7.550158394931362|0|1894.0|0
0|2020-11-25|1751.0|0|143.0|0|7.550158394931362|0|1894.0|0
0|2020-11-26|1751.0|0|143.0|0|7.550158394931362|0|1894.0|0
0|2020-11-27|1751.0|0|143.0|0|7.550158394931362|0|1894.0|0
0|2020-11-28|1751.0|0|143.0|0|7.550158394931362|0|1894.0|0
0|2020-11-29|1751.0|0|143.0|0|7.550158394931362|0|1894.0|0
0|2020-11-30|1751.0|0|143.0|0|7.550158394931362|0|1894.0|0
0|2020-12-01|1682.0|0|187.0|0|10.005350454788656|0|1869.0|0
0|2020-12-02|1682.0|0|187.0|0|10.005350454788656|0|1869.0|0
0|2020-12-03|1682.0|0|187.0|0|10.005350454788656|0|1869.0|0
0|2020-12-04|1682.0|0|187.0|0|10.005350454788656|0|1869.0|0
0|2020-12-05|1682.0|0|187.0|0|10.005350454788656|0|1869.0|0
0|2020-12-06|1682.0|0|187.0|0|10.005350454788656|0|1869.0|0
0|2020-12-07|1682.0|0|187.0|0|10.005350454788656|0|1869.0|0
0|2020-12-08|1682.0|0|187.0|0|10.005350454788656|0|1869.0|0
