|dates|NewYork_NewYork_UnitedStates.BLS_EmployedPopulation.data|NewYork_NewYork_UnitedStates.BLS_EmployedPopulation.missing|NewYork_NewYork_UnitedStates.BLS_UnemployedPopulation.data|NewYork_NewYork_UnitedStates.BLS_UnemployedPopulation.missing|NewYork_NewYork_UnitedStates.BLS_UnemploymentRate.data|NewYork_NewYork_UnitedStates.BLS_UnemploymentRate.missing|NewYork_NewYork_UnitedStates.BLS_LaborForcePopulation.data|NewYork_NewYork_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-09|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-11-10|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-11-11|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-11-12|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-11-13|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-11-14|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-11-15|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-11-16|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-11-17|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-11-18|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-11-19|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-11-20|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-11-21|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-11-22|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-11-23|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-11-24|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-11-25|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-11-26|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-11-27|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-11-28|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-11-29|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-11-30|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-12-01|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-12-02|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-12-03|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-12-04|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-12-05|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-12-06|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-12-07|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-12-08|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-12-09|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-12-10|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-12-11|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-12-12|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-12-13|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-12-14|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-12-15|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-12-16|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-12-17|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-12-18|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-12-19|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-12-20|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-12-21|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-12-22|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-12-23|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-12-24|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-12-25|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-12-26|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-12-27|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-12-28|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-12-29|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-12-30|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2021-12-31|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2022-01-01|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2022-01-02|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2022-01-03|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2022-01-04|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2022-01-05|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2022-01-06|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2022-01-07|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2022-01-08|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2022-01-09|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2022-01-10|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2022-01-11|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2022-01-12|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2022-01-13|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2022-01-14|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2022-01-15|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2022-01-16|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
0|2022-01-17|815934.0|0|65934.0|0|7.476629155383799|0|881868.0|0
