|dates|AguasBuenas_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|AguasBuenas_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|AguasBuenas_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|AguasBuenas_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|AguasBuenas_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|AguasBuenas_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|AguasBuenas_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|AguasBuenas_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-25|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-11-26|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-11-27|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-11-28|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-11-29|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-11-30|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-12-01|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-12-02|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-12-03|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-12-04|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-12-05|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-12-06|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-12-07|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-12-08|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-12-09|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-12-10|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-12-11|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-12-12|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-12-13|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-12-14|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-12-15|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-12-16|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-12-17|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-12-18|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-12-19|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-12-20|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-12-21|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-12-22|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-12-23|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-12-24|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-12-25|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-12-26|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-12-27|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-12-28|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-12-29|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-12-30|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2021-12-31|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2022-01-01|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2022-01-02|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2022-01-03|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2022-01-04|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2022-01-05|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2022-01-06|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2022-01-07|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2022-01-08|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2022-01-09|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2022-01-10|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2022-01-11|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2022-01-12|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2022-01-13|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2022-01-14|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2022-01-15|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2022-01-16|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
0|2022-01-17|5883.0|0|597.0|0|9.212962962962964|0|6480.0|0
