|dates|Loiza_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Loiza_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Loiza_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Loiza_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Loiza_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Loiza_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Loiza_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Loiza_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-26|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-11-27|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-11-28|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-11-29|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-11-30|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-12-01|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-12-02|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-12-03|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-12-04|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-12-05|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-12-06|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-12-07|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-12-08|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-12-09|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-12-10|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-12-11|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-12-12|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-12-13|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-12-14|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-12-15|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-12-16|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-12-17|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-12-18|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-12-19|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-12-20|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-12-21|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-12-22|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-12-23|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-12-24|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-12-25|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-12-26|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-12-27|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-12-28|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-12-29|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-12-30|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-12-31|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2022-01-01|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2022-01-02|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2022-01-03|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2022-01-04|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2022-01-05|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2022-01-06|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2022-01-07|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2022-01-08|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2022-01-09|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2022-01-10|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2022-01-11|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2022-01-12|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2022-01-13|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2022-01-14|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2022-01-15|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2022-01-16|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2022-01-17|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
