|dates|SanLorenzo_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|SanLorenzo_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|SanLorenzo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|SanLorenzo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|SanLorenzo_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|SanLorenzo_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|SanLorenzo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|SanLorenzo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-21|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-11-22|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-11-23|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-11-24|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-11-25|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-11-26|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-11-27|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-11-28|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-11-29|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-11-30|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-12-01|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-12-02|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-12-03|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-12-04|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-12-05|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-12-06|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-12-07|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-12-08|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-12-09|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-12-10|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-12-11|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-12-12|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-12-13|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-12-14|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-12-15|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-12-16|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-12-17|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-12-18|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-12-19|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-12-20|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-12-21|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-12-22|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-12-23|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-12-24|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-12-25|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-12-26|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-12-27|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-12-28|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-12-29|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-12-30|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2021-12-31|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2022-01-01|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2022-01-02|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2022-01-03|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2022-01-04|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2022-01-05|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2022-01-06|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2022-01-07|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2022-01-08|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2022-01-09|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2022-01-10|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2022-01-11|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2022-01-12|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2022-01-13|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2022-01-14|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2022-01-15|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2022-01-16|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
0|2022-01-17|10545.0|0|866.0|0|7.589168346332486|0|11411.0|0
