|dates|SabanaGrande_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|SabanaGrande_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|SabanaGrande_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|SabanaGrande_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|SabanaGrande_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|SabanaGrande_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|SabanaGrande_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|SabanaGrande_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-24|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-11-25|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-11-26|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-11-27|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-11-28|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-11-29|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-11-30|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-12-01|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-12-02|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-12-03|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-12-04|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-12-05|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-12-06|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-12-07|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-12-08|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-12-09|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-12-10|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-12-11|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-12-12|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-12-13|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-12-14|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-12-15|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-12-16|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-12-17|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-12-18|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-12-19|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-12-20|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-12-21|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-12-22|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-12-23|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-12-24|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-12-25|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-12-26|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-12-27|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-12-28|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-12-29|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-12-30|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2021-12-31|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2022-01-01|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2022-01-02|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2022-01-03|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2022-01-04|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2022-01-05|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2022-01-06|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2022-01-07|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2022-01-08|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2022-01-09|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2022-01-10|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2022-01-11|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2022-01-12|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2022-01-13|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2022-01-14|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2022-01-15|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2022-01-16|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
0|2022-01-17|5450.0|0|567.0|0|9.423300648163536|0|6017.0|0
