|dates|Hatillo_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Hatillo_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Hatillo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Hatillo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Hatillo_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Hatillo_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Hatillo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Hatillo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-03|11415.0|0|1300.0|0|10.224144710971293|0|12715.0|0
0|2020-12-04|11415.0|0|1300.0|0|10.224144710971293|0|12715.0|0
0|2020-12-05|11415.0|0|1300.0|0|10.224144710971293|0|12715.0|0
0|2020-12-06|11415.0|0|1300.0|0|10.224144710971293|0|12715.0|0
0|2020-12-07|11415.0|0|1300.0|0|10.224144710971293|0|12715.0|0
0|2020-12-08|11415.0|0|1300.0|0|10.224144710971293|0|12715.0|0
0|2020-12-09|11415.0|0|1300.0|0|10.224144710971293|0|12715.0|0
0|2020-12-10|11415.0|0|1300.0|0|10.224144710971293|0|12715.0|0
0|2020-12-11|11415.0|0|1300.0|0|10.224144710971293|0|12715.0|0
0|2020-12-12|11415.0|0|1300.0|0|10.224144710971293|0|12715.0|0
0|2020-12-13|11415.0|0|1300.0|0|10.224144710971293|0|12715.0|0
0|2020-12-14|11415.0|0|1300.0|0|10.224144710971293|0|12715.0|0
0|2020-12-15|11415.0|0|1300.0|0|10.224144710971293|0|12715.0|0
0|2020-12-16|11415.0|0|1300.0|0|10.224144710971293|0|12715.0|0
0|2020-12-17|11415.0|0|1300.0|0|10.224144710971293|0|12715.0|0
0|2020-12-18|11415.0|0|1300.0|0|10.224144710971293|0|12715.0|0
0|2020-12-19|11415.0|0|1300.0|0|10.224144710971293|0|12715.0|0
0|2020-12-20|11415.0|0|1300.0|0|10.224144710971293|0|12715.0|0
0|2020-12-21|11415.0|0|1300.0|0|10.224144710971293|0|12715.0|0
0|2020-12-22|11415.0|0|1300.0|0|10.224144710971293|0|12715.0|0
0|2020-12-23|11415.0|0|1300.0|0|10.224144710971293|0|12715.0|0
0|2020-12-24|11415.0|0|1300.0|0|10.224144710971293|0|12715.0|0
0|2020-12-25|11415.0|0|1300.0|0|10.224144710971293|0|12715.0|0
0|2020-12-26|11415.0|0|1300.0|0|10.224144710971293|0|12715.0|0
0|2020-12-27|11415.0|0|1300.0|0|10.224144710971293|0|12715.0|0
0|2020-12-28|11415.0|0|1300.0|0|10.224144710971293|0|12715.0|0
0|2020-12-29|11415.0|0|1300.0|0|10.224144710971293|0|12715.0|0
0|2020-12-30|11415.0|0|1300.0|0|10.224144710971293|0|12715.0|0
0|2020-12-31|11415.0|0|1300.0|0|10.224144710971293|0|12715.0|0
0|2021-01-01|11604.0|0|1134.0|0|8.902496467263306|0|12738.0|0
0|2021-01-02|11604.0|0|1134.0|0|8.902496467263306|0|12738.0|0
0|2021-01-03|11604.0|0|1134.0|0|8.902496467263306|0|12738.0|0
0|2021-01-04|11604.0|0|1134.0|0|8.902496467263306|0|12738.0|0
0|2021-01-05|11604.0|0|1134.0|0|8.902496467263306|0|12738.0|0
0|2021-01-06|11604.0|0|1134.0|0|8.902496467263306|0|12738.0|0
0|2021-01-07|11604.0|0|1134.0|0|8.902496467263306|0|12738.0|0
0|2021-01-08|11604.0|0|1134.0|0|8.902496467263306|0|12738.0|0
0|2021-01-09|11604.0|0|1134.0|0|8.902496467263306|0|12738.0|0
0|2021-01-10|11604.0|0|1134.0|0|8.902496467263306|0|12738.0|0
0|2021-01-11|11604.0|0|1134.0|0|8.902496467263306|0|12738.0|0
0|2021-01-12|11604.0|0|1134.0|0|8.902496467263306|0|12738.0|0
0|2021-01-13|11604.0|0|1134.0|0|8.902496467263306|0|12738.0|0
0|2021-01-14|11604.0|0|1134.0|0|8.902496467263306|0|12738.0|0
0|2021-01-15|11604.0|0|1134.0|0|8.902496467263306|0|12738.0|0
0|2021-01-16|11604.0|0|1134.0|0|8.902496467263306|0|12738.0|0
0|2021-01-17|11604.0|0|1134.0|0|8.902496467263306|0|12738.0|0
0|2021-01-18|11604.0|0|1134.0|0|8.902496467263306|0|12738.0|0
0|2021-01-19|11604.0|0|1134.0|0|8.902496467263306|0|12738.0|0
0|2021-01-20|11604.0|0|1134.0|0|8.902496467263306|0|12738.0|0
0|2021-01-21|11604.0|0|1134.0|0|8.902496467263306|0|12738.0|0
0|2021-01-22|11604.0|0|1134.0|0|8.902496467263306|0|12738.0|0
0|2021-01-23|11604.0|0|1134.0|0|8.902496467263306|0|12738.0|0
0|2021-01-24|11604.0|0|1134.0|0|8.902496467263306|0|12738.0|0
0|2021-01-25|11604.0|0|1134.0|0|8.902496467263306|0|12738.0|0
0|2021-01-26|11604.0|0|1134.0|0|8.902496467263306|0|12738.0|0
0|2021-01-27|11604.0|0|1134.0|0|8.902496467263306|0|12738.0|0
0|2021-01-28|11604.0|0|1134.0|0|8.902496467263306|0|12738.0|0
0|2021-01-29|11604.0|0|1134.0|0|8.902496467263306|0|12738.0|0
0|2021-01-30|11604.0|0|1134.0|0|8.902496467263306|0|12738.0|0
0|2021-01-31|11604.0|0|1134.0|0|8.902496467263306|0|12738.0|0
0|2021-02-01|11761.0|0|967.0|0|7.597423004399748|0|12728.0|0
0|2021-02-02|11761.0|0|967.0|0|7.597423004399748|0|12728.0|0
0|2021-02-03|11761.0|0|967.0|0|7.597423004399748|0|12728.0|0
0|2021-02-04|11761.0|0|967.0|0|7.597423004399748|0|12728.0|0
0|2021-02-05|11761.0|0|967.0|0|7.597423004399748|0|12728.0|0
0|2021-02-06|11761.0|0|967.0|0|7.597423004399748|0|12728.0|0
0|2021-02-07|11761.0|0|967.0|0|7.597423004399748|0|12728.0|0
0|2021-02-08|11761.0|0|967.0|0|7.597423004399748|0|12728.0|0
0|2021-02-09|11761.0|0|967.0|0|7.597423004399748|0|12728.0|0
0|2021-02-10|11761.0|0|967.0|0|7.597423004399748|0|12728.0|0
0|2021-02-11|11761.0|0|967.0|0|7.597423004399748|0|12728.0|0
0|2021-02-12|11761.0|0|967.0|0|7.597423004399748|0|12728.0|0
0|2021-02-13|11761.0|0|967.0|0|7.597423004399748|0|12728.0|0
0|2021-02-14|11761.0|0|967.0|0|7.597423004399748|0|12728.0|0
0|2021-02-15|11761.0|0|967.0|0|7.597423004399748|0|12728.0|0
0|2021-02-16|11761.0|0|967.0|0|7.597423004399748|0|12728.0|0
0|2021-02-17|11761.0|0|967.0|0|7.597423004399748|0|12728.0|0
0|2021-02-18|11761.0|0|967.0|0|7.597423004399748|0|12728.0|0
0|2021-02-19|11761.0|0|967.0|0|7.597423004399748|0|12728.0|0
0|2021-02-20|11761.0|0|967.0|0|7.597423004399748|0|12728.0|0
0|2021-02-21|11761.0|0|967.0|0|7.597423004399748|0|12728.0|0
0|2021-02-22|11761.0|0|967.0|0|7.597423004399748|0|12728.0|0
0|2021-02-23|11761.0|0|967.0|0|7.597423004399748|0|12728.0|0
0|2021-02-24|11761.0|0|967.0|0|7.597423004399748|0|12728.0|0
0|2021-02-25|11761.0|0|967.0|0|7.597423004399748|0|12728.0|0
0|2021-02-26|11761.0|0|967.0|0|7.597423004399748|0|12728.0|0
0|2021-02-27|11761.0|0|967.0|0|7.597423004399748|0|12728.0|0
0|2021-02-28|11761.0|0|967.0|0|7.597423004399748|0|12728.0|0
0|2021-03-01|12022.0|0|954.0|0|7.3520345252774355|0|12976.0|0
0|2021-03-02|12022.0|0|954.0|0|7.3520345252774355|0|12976.0|0
0|2021-03-03|12022.0|0|954.0|0|7.3520345252774355|0|12976.0|0
0|2021-03-04|12022.0|0|954.0|0|7.3520345252774355|0|12976.0|0
0|2021-03-05|12022.0|0|954.0|0|7.3520345252774355|0|12976.0|0
0|2021-03-06|12022.0|0|954.0|0|7.3520345252774355|0|12976.0|0
0|2021-03-07|12022.0|0|954.0|0|7.3520345252774355|0|12976.0|0
0|2021-03-08|12022.0|0|954.0|0|7.3520345252774355|0|12976.0|0
0|2021-03-09|12022.0|0|954.0|0|7.3520345252774355|0|12976.0|0
0|2021-03-10|12022.0|0|954.0|0|7.3520345252774355|0|12976.0|0
0|2021-03-11|12022.0|0|954.0|0|7.3520345252774355|0|12976.0|0
0|2021-03-12|12022.0|0|954.0|0|7.3520345252774355|0|12976.0|0
0|2021-03-13|12022.0|0|954.0|0|7.3520345252774355|0|12976.0|0
0|2021-03-14|12022.0|0|954.0|0|7.3520345252774355|0|12976.0|0
0|2021-03-15|12022.0|0|954.0|0|7.3520345252774355|0|12976.0|0
0|2021-03-16|12022.0|0|954.0|0|7.3520345252774355|0|12976.0|0
0|2021-03-17|12022.0|0|954.0|0|7.3520345252774355|0|12976.0|0
0|2021-03-18|12022.0|0|954.0|0|7.3520345252774355|0|12976.0|0
0|2021-03-19|12022.0|0|954.0|0|7.3520345252774355|0|12976.0|0
0|2021-03-20|12022.0|0|954.0|0|7.3520345252774355|0|12976.0|0
0|2021-03-21|12022.0|0|954.0|0|7.3520345252774355|0|12976.0|0
0|2021-03-22|12022.0|0|954.0|0|7.3520345252774355|0|12976.0|0
0|2021-03-23|12022.0|0|954.0|0|7.3520345252774355|0|12976.0|0
0|2021-03-24|12022.0|0|954.0|0|7.3520345252774355|0|12976.0|0
0|2021-03-25|12022.0|0|954.0|0|7.3520345252774355|0|12976.0|0
0|2021-03-26|12022.0|0|954.0|0|7.3520345252774355|0|12976.0|0
0|2021-03-27|12022.0|0|954.0|0|7.3520345252774355|0|12976.0|0
0|2021-03-28|12022.0|0|954.0|0|7.3520345252774355|0|12976.0|0
0|2021-03-29|12022.0|0|954.0|0|7.3520345252774355|0|12976.0|0
0|2021-03-30|12022.0|0|954.0|0|7.3520345252774355|0|12976.0|0
0|2021-03-31|12022.0|0|954.0|0|7.3520345252774355|0|12976.0|0
0|2021-04-01|12168.0|0|890.0|0|6.815745137080717|0|13058.0|0
0|2021-04-02|12168.0|0|890.0|0|6.815745137080717|0|13058.0|0
0|2021-04-03|12168.0|0|890.0|0|6.815745137080717|0|13058.0|0
0|2021-04-04|12168.0|0|890.0|0|6.815745137080717|0|13058.0|0
0|2021-04-05|12168.0|0|890.0|0|6.815745137080717|0|13058.0|0
0|2021-04-06|12168.0|0|890.0|0|6.815745137080717|0|13058.0|0
0|2021-04-07|12168.0|0|890.0|0|6.815745137080717|0|13058.0|0
0|2021-04-08|12168.0|0|890.0|0|6.815745137080717|0|13058.0|0
0|2021-04-09|12168.0|0|890.0|0|6.815745137080717|0|13058.0|0
0|2021-04-10|12168.0|0|890.0|0|6.815745137080717|0|13058.0|0
0|2021-04-11|12168.0|0|890.0|0|6.815745137080717|0|13058.0|0
0|2021-04-12|12168.0|0|890.0|0|6.815745137080717|0|13058.0|0
0|2021-04-13|12168.0|0|890.0|0|6.815745137080717|0|13058.0|0
0|2021-04-14|12168.0|0|890.0|0|6.815745137080717|0|13058.0|0
0|2021-04-15|12168.0|0|890.0|0|6.815745137080717|0|13058.0|0
0|2021-04-16|12168.0|0|890.0|0|6.815745137080717|0|13058.0|0
0|2021-04-17|12168.0|0|890.0|0|6.815745137080717|0|13058.0|0
0|2021-04-18|12168.0|0|890.0|0|6.815745137080717|0|13058.0|0
0|2021-04-19|12168.0|0|890.0|0|6.815745137080717|0|13058.0|0
0|2021-04-20|12168.0|0|890.0|0|6.815745137080717|0|13058.0|0
0|2021-04-21|12168.0|0|890.0|0|6.815745137080717|0|13058.0|0
0|2021-04-22|12168.0|0|890.0|0|6.815745137080717|0|13058.0|0
0|2021-04-23|12168.0|0|890.0|0|6.815745137080717|0|13058.0|0
0|2021-04-24|12168.0|0|890.0|0|6.815745137080717|0|13058.0|0
0|2021-04-25|12168.0|0|890.0|0|6.815745137080717|0|13058.0|0
0|2021-04-26|12168.0|0|890.0|0|6.815745137080717|0|13058.0|0
0|2021-04-27|12168.0|0|890.0|0|6.815745137080717|0|13058.0|0
0|2021-04-28|12168.0|0|890.0|0|6.815745137080717|0|13058.0|0
0|2021-04-29|12168.0|0|890.0|0|6.815745137080717|0|13058.0|0
0|2021-04-30|12168.0|0|890.0|0|6.815745137080717|0|13058.0|0
0|2021-05-01|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-05-02|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-05-03|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-05-04|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-05-05|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-05-06|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-05-07|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-05-08|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-05-09|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-05-10|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-05-11|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-05-12|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-05-13|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-05-14|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-05-15|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-05-16|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-05-17|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-05-18|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-05-19|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-05-20|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-05-21|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-05-22|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-05-23|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-05-24|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-05-25|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-05-26|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-05-27|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-05-28|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-05-29|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-05-30|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-05-31|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-06-01|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-06-02|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-06-03|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-06-04|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-06-05|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-06-06|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-06-07|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-06-08|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-06-09|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-06-10|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-06-11|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-06-12|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-06-13|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-06-14|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-06-15|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-06-16|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-06-17|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-06-18|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-06-19|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-06-20|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-06-21|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-06-22|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-06-23|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-06-24|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-06-25|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-06-26|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-06-27|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-06-28|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-06-29|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-06-30|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-07-01|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-07-02|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-07-03|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-07-04|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-07-05|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-07-06|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-07-07|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-07-08|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-07-09|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-07-10|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-07-11|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-07-12|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-07-13|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-07-14|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-07-15|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-07-16|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-07-17|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-07-18|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-07-19|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-07-20|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-07-21|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-07-22|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-07-23|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-07-24|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-07-25|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-07-26|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-07-27|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-07-28|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-07-29|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-07-30|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-07-31|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-08-01|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-08-02|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-08-03|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-08-04|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-08-05|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-08-06|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-08-07|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-08-08|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-08-09|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-08-10|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-08-11|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-08-12|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-08-13|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-08-14|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-08-15|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-08-16|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-08-17|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-08-18|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-08-19|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-08-20|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-08-21|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-08-22|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-08-23|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-08-24|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-08-25|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-08-26|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-08-27|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-08-28|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-08-29|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-08-30|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-08-31|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-09-01|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-09-02|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-09-03|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-09-04|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-09-05|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-09-06|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-09-07|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-09-08|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-09-09|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-09-10|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-09-11|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-09-12|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-09-13|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-09-14|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-09-15|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-09-16|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-09-17|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-09-18|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-09-19|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-09-20|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-09-21|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-09-22|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-09-23|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-09-24|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-09-25|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-09-26|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-09-27|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-09-28|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-09-29|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-09-30|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-10-01|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-10-02|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-10-03|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-10-04|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-10-05|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-10-06|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-10-07|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-10-08|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-10-09|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-10-10|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-10-11|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-10-12|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-10-13|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-10-14|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-10-15|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-10-16|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-10-17|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-10-18|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-10-19|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-10-20|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-10-21|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-10-22|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-10-23|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-10-24|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-10-25|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-10-26|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-10-27|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-10-28|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-10-29|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-10-30|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-10-31|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-11-01|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-11-02|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-11-03|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-11-04|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-11-05|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-11-06|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-11-07|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-11-08|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-11-09|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-11-10|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-11-11|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
