|dates|Guayama_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Guayama_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Guayama_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Guayama_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Guayama_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Guayama_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Guayama_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Guayama_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-22|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-11-23|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-11-24|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-11-25|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-11-26|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-11-27|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-11-28|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-11-29|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-11-30|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-12-01|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-12-02|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-12-03|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-12-04|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-12-05|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-12-06|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-12-07|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-12-08|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-12-09|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-12-10|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-12-11|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-12-12|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-12-13|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-12-14|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-12-15|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-12-16|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-12-17|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-12-18|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-12-19|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-12-20|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-12-21|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-12-22|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-12-23|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-12-24|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-12-25|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-12-26|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-12-27|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-12-28|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-12-29|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-12-30|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-12-31|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2022-01-01|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2022-01-02|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2022-01-03|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2022-01-04|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2022-01-05|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2022-01-06|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2022-01-07|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2022-01-08|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2022-01-09|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2022-01-10|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2022-01-11|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2022-01-12|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2022-01-13|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2022-01-14|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2022-01-15|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2022-01-16|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2022-01-17|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
