|dates|Carolina_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Carolina_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Carolina_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Carolina_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Carolina_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Carolina_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Carolina_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Carolina_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-11-29|53626.0|0|5683.0|0|9.58201959230471|0|59309.0|0
0|2020-11-30|53626.0|0|5683.0|0|9.58201959230471|0|59309.0|0
0|2020-12-01|52872.0|0|6157.0|0|10.430466380931406|0|59029.0|0
0|2020-12-02|52872.0|0|6157.0|0|10.430466380931406|0|59029.0|0
0|2020-12-03|52872.0|0|6157.0|0|10.430466380931406|0|59029.0|0
0|2020-12-04|52872.0|0|6157.0|0|10.430466380931406|0|59029.0|0
0|2020-12-05|52872.0|0|6157.0|0|10.430466380931406|0|59029.0|0
0|2020-12-06|52872.0|0|6157.0|0|10.430466380931406|0|59029.0|0
0|2020-12-07|52872.0|0|6157.0|0|10.430466380931406|0|59029.0|0
0|2020-12-08|52872.0|0|6157.0|0|10.430466380931406|0|59029.0|0
0|2020-12-09|52872.0|0|6157.0|0|10.430466380931406|0|59029.0|0
0|2020-12-10|52872.0|0|6157.0|0|10.430466380931406|0|59029.0|0
0|2020-12-11|52872.0|0|6157.0|0|10.430466380931406|0|59029.0|0
0|2020-12-12|52872.0|0|6157.0|0|10.430466380931406|0|59029.0|0
0|2020-12-13|52872.0|0|6157.0|0|10.430466380931406|0|59029.0|0
0|2020-12-14|52872.0|0|6157.0|0|10.430466380931406|0|59029.0|0
0|2020-12-15|52872.0|0|6157.0|0|10.430466380931406|0|59029.0|0
0|2020-12-16|52872.0|0|6157.0|0|10.430466380931406|0|59029.0|0
0|2020-12-17|52872.0|0|6157.0|0|10.430466380931406|0|59029.0|0
0|2020-12-18|52872.0|0|6157.0|0|10.430466380931406|0|59029.0|0
0|2020-12-19|52872.0|0|6157.0|0|10.430466380931406|0|59029.0|0
0|2020-12-20|52872.0|0|6157.0|0|10.430466380931406|0|59029.0|0
0|2020-12-21|52872.0|0|6157.0|0|10.430466380931406|0|59029.0|0
0|2020-12-22|52872.0|0|6157.0|0|10.430466380931406|0|59029.0|0
0|2020-12-23|52872.0|0|6157.0|0|10.430466380931406|0|59029.0|0
0|2020-12-24|52872.0|0|6157.0|0|10.430466380931406|0|59029.0|0
0|2020-12-25|52872.0|0|6157.0|0|10.430466380931406|0|59029.0|0
0|2020-12-26|52872.0|0|6157.0|0|10.430466380931406|0|59029.0|0
0|2020-12-27|52872.0|0|6157.0|0|10.430466380931406|0|59029.0|0
0|2020-12-28|52872.0|0|6157.0|0|10.430466380931406|0|59029.0|0
0|2020-12-29|52872.0|0|6157.0|0|10.430466380931406|0|59029.0|0
0|2020-12-30|52872.0|0|6157.0|0|10.430466380931406|0|59029.0|0
0|2020-12-31|52872.0|0|6157.0|0|10.430466380931406|0|59029.0|0
0|2021-01-01|53527.0|0|5052.0|0|8.624251011454616|0|58579.0|0
0|2021-01-02|53527.0|0|5052.0|0|8.624251011454616|0|58579.0|0
0|2021-01-03|53527.0|0|5052.0|0|8.624251011454616|0|58579.0|0
0|2021-01-04|53527.0|0|5052.0|0|8.624251011454616|0|58579.0|0
0|2021-01-05|53527.0|0|5052.0|0|8.624251011454616|0|58579.0|0
0|2021-01-06|53527.0|0|5052.0|0|8.624251011454616|0|58579.0|0
0|2021-01-07|53527.0|0|5052.0|0|8.624251011454616|0|58579.0|0
0|2021-01-08|53527.0|0|5052.0|0|8.624251011454616|0|58579.0|0
0|2021-01-09|53527.0|0|5052.0|0|8.624251011454616|0|58579.0|0
0|2021-01-10|53527.0|0|5052.0|0|8.624251011454616|0|58579.0|0
0|2021-01-11|53527.0|0|5052.0|0|8.624251011454616|0|58579.0|0
0|2021-01-12|53527.0|0|5052.0|0|8.624251011454616|0|58579.0|0
0|2021-01-13|53527.0|0|5052.0|0|8.624251011454616|0|58579.0|0
0|2021-01-14|53527.0|0|5052.0|0|8.624251011454616|0|58579.0|0
0|2021-01-15|53527.0|0|5052.0|0|8.624251011454616|0|58579.0|0
0|2021-01-16|53527.0|0|5052.0|0|8.624251011454616|0|58579.0|0
0|2021-01-17|53527.0|0|5052.0|0|8.624251011454616|0|58579.0|0
0|2021-01-18|53527.0|0|5052.0|0|8.624251011454616|0|58579.0|0
0|2021-01-19|53527.0|0|5052.0|0|8.624251011454616|0|58579.0|0
0|2021-01-20|53527.0|0|5052.0|0|8.624251011454616|0|58579.0|0
0|2021-01-21|53527.0|0|5052.0|0|8.624251011454616|0|58579.0|0
0|2021-01-22|53527.0|0|5052.0|0|8.624251011454616|0|58579.0|0
0|2021-01-23|53527.0|0|5052.0|0|8.624251011454616|0|58579.0|0
0|2021-01-24|53527.0|0|5052.0|0|8.624251011454616|0|58579.0|0
0|2021-01-25|53527.0|0|5052.0|0|8.624251011454616|0|58579.0|0
0|2021-01-26|53527.0|0|5052.0|0|8.624251011454616|0|58579.0|0
0|2021-01-27|53527.0|0|5052.0|0|8.624251011454616|0|58579.0|0
0|2021-01-28|53527.0|0|5052.0|0|8.624251011454616|0|58579.0|0
0|2021-01-29|53527.0|0|5052.0|0|8.624251011454616|0|58579.0|0
0|2021-01-30|53527.0|0|5052.0|0|8.624251011454616|0|58579.0|0
0|2021-01-31|53527.0|0|5052.0|0|8.624251011454616|0|58579.0|0
0|2021-02-01|54898.0|0|4349.0|0|7.34045605684676|0|59247.0|0
0|2021-02-02|54898.0|0|4349.0|0|7.34045605684676|0|59247.0|0
0|2021-02-03|54898.0|0|4349.0|0|7.34045605684676|0|59247.0|0
0|2021-02-04|54898.0|0|4349.0|0|7.34045605684676|0|59247.0|0
0|2021-02-05|54898.0|0|4349.0|0|7.34045605684676|0|59247.0|0
0|2021-02-06|54898.0|0|4349.0|0|7.34045605684676|0|59247.0|0
0|2021-02-07|54898.0|0|4349.0|0|7.34045605684676|0|59247.0|0
0|2021-02-08|54898.0|0|4349.0|0|7.34045605684676|0|59247.0|0
0|2021-02-09|54898.0|0|4349.0|0|7.34045605684676|0|59247.0|0
0|2021-02-10|54898.0|0|4349.0|0|7.34045605684676|0|59247.0|0
0|2021-02-11|54898.0|0|4349.0|0|7.34045605684676|0|59247.0|0
0|2021-02-12|54898.0|0|4349.0|0|7.34045605684676|0|59247.0|0
0|2021-02-13|54898.0|0|4349.0|0|7.34045605684676|0|59247.0|0
0|2021-02-14|54898.0|0|4349.0|0|7.34045605684676|0|59247.0|0
0|2021-02-15|54898.0|0|4349.0|0|7.34045605684676|0|59247.0|0
0|2021-02-16|54898.0|0|4349.0|0|7.34045605684676|0|59247.0|0
0|2021-02-17|54898.0|0|4349.0|0|7.34045605684676|0|59247.0|0
0|2021-02-18|54898.0|0|4349.0|0|7.34045605684676|0|59247.0|0
0|2021-02-19|54898.0|0|4349.0|0|7.34045605684676|0|59247.0|0
0|2021-02-20|54898.0|0|4349.0|0|7.34045605684676|0|59247.0|0
0|2021-02-21|54898.0|0|4349.0|0|7.34045605684676|0|59247.0|0
0|2021-02-22|54898.0|0|4349.0|0|7.34045605684676|0|59247.0|0
0|2021-02-23|54898.0|0|4349.0|0|7.34045605684676|0|59247.0|0
0|2021-02-24|54898.0|0|4349.0|0|7.34045605684676|0|59247.0|0
0|2021-02-25|54898.0|0|4349.0|0|7.34045605684676|0|59247.0|0
0|2021-02-26|54898.0|0|4349.0|0|7.34045605684676|0|59247.0|0
0|2021-02-27|54898.0|0|4349.0|0|7.34045605684676|0|59247.0|0
0|2021-02-28|54898.0|0|4349.0|0|7.34045605684676|0|59247.0|0
0|2021-03-01|56389.0|0|4135.0|0|6.832000528715882|0|60524.0|0
0|2021-03-02|56389.0|0|4135.0|0|6.832000528715882|0|60524.0|0
0|2021-03-03|56389.0|0|4135.0|0|6.832000528715882|0|60524.0|0
0|2021-03-04|56389.0|0|4135.0|0|6.832000528715882|0|60524.0|0
0|2021-03-05|56389.0|0|4135.0|0|6.832000528715882|0|60524.0|0
0|2021-03-06|56389.0|0|4135.0|0|6.832000528715882|0|60524.0|0
0|2021-03-07|56389.0|0|4135.0|0|6.832000528715882|0|60524.0|0
0|2021-03-08|56389.0|0|4135.0|0|6.832000528715882|0|60524.0|0
0|2021-03-09|56389.0|0|4135.0|0|6.832000528715882|0|60524.0|0
0|2021-03-10|56389.0|0|4135.0|0|6.832000528715882|0|60524.0|0
0|2021-03-11|56389.0|0|4135.0|0|6.832000528715882|0|60524.0|0
0|2021-03-12|56389.0|0|4135.0|0|6.832000528715882|0|60524.0|0
0|2021-03-13|56389.0|0|4135.0|0|6.832000528715882|0|60524.0|0
0|2021-03-14|56389.0|0|4135.0|0|6.832000528715882|0|60524.0|0
0|2021-03-15|56389.0|0|4135.0|0|6.832000528715882|0|60524.0|0
0|2021-03-16|56389.0|0|4135.0|0|6.832000528715882|0|60524.0|0
0|2021-03-17|56389.0|0|4135.0|0|6.832000528715882|0|60524.0|0
0|2021-03-18|56389.0|0|4135.0|0|6.832000528715882|0|60524.0|0
0|2021-03-19|56389.0|0|4135.0|0|6.832000528715882|0|60524.0|0
0|2021-03-20|56389.0|0|4135.0|0|6.832000528715882|0|60524.0|0
0|2021-03-21|56389.0|0|4135.0|0|6.832000528715882|0|60524.0|0
0|2021-03-22|56389.0|0|4135.0|0|6.832000528715882|0|60524.0|0
0|2021-03-23|56389.0|0|4135.0|0|6.832000528715882|0|60524.0|0
0|2021-03-24|56389.0|0|4135.0|0|6.832000528715882|0|60524.0|0
0|2021-03-25|56389.0|0|4135.0|0|6.832000528715882|0|60524.0|0
0|2021-03-26|56389.0|0|4135.0|0|6.832000528715882|0|60524.0|0
0|2021-03-27|56389.0|0|4135.0|0|6.832000528715882|0|60524.0|0
0|2021-03-28|56389.0|0|4135.0|0|6.832000528715882|0|60524.0|0
0|2021-03-29|56389.0|0|4135.0|0|6.832000528715882|0|60524.0|0
0|2021-03-30|56389.0|0|4135.0|0|6.832000528715882|0|60524.0|0
0|2021-03-31|56389.0|0|4135.0|0|6.832000528715882|0|60524.0|0
0|2021-04-01|57577.0|0|3874.0|0|6.3042098582610535|0|61451.0|0
0|2021-04-02|57577.0|0|3874.0|0|6.3042098582610535|0|61451.0|0
0|2021-04-03|57577.0|0|3874.0|0|6.3042098582610535|0|61451.0|0
0|2021-04-04|57577.0|0|3874.0|0|6.3042098582610535|0|61451.0|0
0|2021-04-05|57577.0|0|3874.0|0|6.3042098582610535|0|61451.0|0
0|2021-04-06|57577.0|0|3874.0|0|6.3042098582610535|0|61451.0|0
0|2021-04-07|57577.0|0|3874.0|0|6.3042098582610535|0|61451.0|0
0|2021-04-08|57577.0|0|3874.0|0|6.3042098582610535|0|61451.0|0
0|2021-04-09|57577.0|0|3874.0|0|6.3042098582610535|0|61451.0|0
0|2021-04-10|57577.0|0|3874.0|0|6.3042098582610535|0|61451.0|0
0|2021-04-11|57577.0|0|3874.0|0|6.3042098582610535|0|61451.0|0
0|2021-04-12|57577.0|0|3874.0|0|6.3042098582610535|0|61451.0|0
0|2021-04-13|57577.0|0|3874.0|0|6.3042098582610535|0|61451.0|0
0|2021-04-14|57577.0|0|3874.0|0|6.3042098582610535|0|61451.0|0
0|2021-04-15|57577.0|0|3874.0|0|6.3042098582610535|0|61451.0|0
0|2021-04-16|57577.0|0|3874.0|0|6.3042098582610535|0|61451.0|0
0|2021-04-17|57577.0|0|3874.0|0|6.3042098582610535|0|61451.0|0
0|2021-04-18|57577.0|0|3874.0|0|6.3042098582610535|0|61451.0|0
0|2021-04-19|57577.0|0|3874.0|0|6.3042098582610535|0|61451.0|0
0|2021-04-20|57577.0|0|3874.0|0|6.3042098582610535|0|61451.0|0
0|2021-04-21|57577.0|0|3874.0|0|6.3042098582610535|0|61451.0|0
0|2021-04-22|57577.0|0|3874.0|0|6.3042098582610535|0|61451.0|0
0|2021-04-23|57577.0|0|3874.0|0|6.3042098582610535|0|61451.0|0
0|2021-04-24|57577.0|0|3874.0|0|6.3042098582610535|0|61451.0|0
0|2021-04-25|57577.0|0|3874.0|0|6.3042098582610535|0|61451.0|0
0|2021-04-26|57577.0|0|3874.0|0|6.3042098582610535|0|61451.0|0
0|2021-04-27|57577.0|0|3874.0|0|6.3042098582610535|0|61451.0|0
0|2021-04-28|57577.0|0|3874.0|0|6.3042098582610535|0|61451.0|0
0|2021-04-29|57577.0|0|3874.0|0|6.3042098582610535|0|61451.0|0
0|2021-04-30|57577.0|0|3874.0|0|6.3042098582610535|0|61451.0|0
0|2021-05-01|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-05-02|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-05-03|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-05-04|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-05-05|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-05-06|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-05-07|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-05-08|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-05-09|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-05-10|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-05-11|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-05-12|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-05-13|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-05-14|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-05-15|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-05-16|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-05-17|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-05-18|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-05-19|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-05-20|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-05-21|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-05-22|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-05-23|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-05-24|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-05-25|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-05-26|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-05-27|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-05-28|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-05-29|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-05-30|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-05-31|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-06-01|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-06-02|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-06-03|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-06-04|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-06-05|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-06-06|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-06-07|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-06-08|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-06-09|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-06-10|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-06-11|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-06-12|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-06-13|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-06-14|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-06-15|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-06-16|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-06-17|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-06-18|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-06-19|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-06-20|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-06-21|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-06-22|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-06-23|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-06-24|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-06-25|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-06-26|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-06-27|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-06-28|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-06-29|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-06-30|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-07-01|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-07-02|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-07-03|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-07-04|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-07-05|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-07-06|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-07-07|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-07-08|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-07-09|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-07-10|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-07-11|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-07-12|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-07-13|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-07-14|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-07-15|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-07-16|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-07-17|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-07-18|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-07-19|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-07-20|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-07-21|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-07-22|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-07-23|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-07-24|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-07-25|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-07-26|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-07-27|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-07-28|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-07-29|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-07-30|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-07-31|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-08-01|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-08-02|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-08-03|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-08-04|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-08-05|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-08-06|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-08-07|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-08-08|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-08-09|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-08-10|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-08-11|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-08-12|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-08-13|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-08-14|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-08-15|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-08-16|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-08-17|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-08-18|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-08-19|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-08-20|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-08-21|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-08-22|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-08-23|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-08-24|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-08-25|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-08-26|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-08-27|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-08-28|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-08-29|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-08-30|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-08-31|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-09-01|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-09-02|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-09-03|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-09-04|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-09-05|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-09-06|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-09-07|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-09-08|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-09-09|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-09-10|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-09-11|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-09-12|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-09-13|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-09-14|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-09-15|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-09-16|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-09-17|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-09-18|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-09-19|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-09-20|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-09-21|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-09-22|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-09-23|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-09-24|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-09-25|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-09-26|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-09-27|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-09-28|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-09-29|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-09-30|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-10-01|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-10-02|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-10-03|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-10-04|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-10-05|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-10-06|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-10-07|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-10-08|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-10-09|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-10-10|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-10-11|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-10-12|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-10-13|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-10-14|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-10-15|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-10-16|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-10-17|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-10-18|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-10-19|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-10-20|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-10-21|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-10-22|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-10-23|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-10-24|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-10-25|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-10-26|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-10-27|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-10-28|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-10-29|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-10-30|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-10-31|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-11-01|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-11-02|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-11-03|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-11-04|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-11-05|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
