|dates|SanGerman_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|SanGerman_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|SanGerman_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|SanGerman_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|SanGerman_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|SanGerman_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|SanGerman_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|SanGerman_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-23|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-11-24|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-11-25|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-11-26|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-11-27|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-11-28|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-11-29|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-11-30|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-12-01|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-12-02|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-12-03|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-12-04|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-12-05|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-12-06|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-12-07|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-12-08|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-12-09|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-12-10|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-12-11|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-12-12|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-12-13|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-12-14|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-12-15|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-12-16|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-12-17|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-12-18|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-12-19|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-12-20|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-12-21|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-12-22|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-12-23|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-12-24|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-12-25|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-12-26|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-12-27|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-12-28|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-12-29|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-12-30|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2021-12-31|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2022-01-01|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2022-01-02|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2022-01-03|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2022-01-04|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2022-01-05|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2022-01-06|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2022-01-07|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2022-01-08|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2022-01-09|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2022-01-10|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2022-01-11|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2022-01-12|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2022-01-13|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2022-01-14|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2022-01-15|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2022-01-16|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
0|2022-01-17|8936.0|0|937.0|0|9.490529727539755|0|9873.0|0
