|dates|Manati_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Manati_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Manati_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Manati_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Manati_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Manati_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Manati_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Manati_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-25|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-11-26|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-11-27|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-11-28|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-11-29|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-11-30|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-12-01|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-12-02|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-12-03|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-12-04|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-12-05|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-12-06|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-12-07|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-12-08|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-12-09|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-12-10|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-12-11|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-12-12|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-12-13|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-12-14|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-12-15|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-12-16|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-12-17|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-12-18|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-12-19|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-12-20|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-12-21|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-12-22|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-12-23|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-12-24|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-12-25|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-12-26|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-12-27|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-12-28|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-12-29|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-12-30|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2021-12-31|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2022-01-01|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2022-01-02|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2022-01-03|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2022-01-04|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2022-01-05|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2022-01-06|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2022-01-07|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2022-01-08|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2022-01-09|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2022-01-10|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2022-01-11|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2022-01-12|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2022-01-13|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2022-01-14|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2022-01-15|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2022-01-16|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
0|2022-01-17|10289.0|0|883.0|0|7.903687790905836|0|11172.0|0
