|dates|Moca_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Moca_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Moca_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Moca_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Moca_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Moca_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Moca_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Moca_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-21|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-11-22|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-11-23|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-11-24|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-11-25|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-11-26|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-11-27|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-11-28|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-11-29|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-11-30|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-12-01|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-12-02|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-12-03|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-12-04|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-12-05|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-12-06|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-12-07|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-12-08|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-12-09|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-12-10|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-12-11|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-12-12|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-12-13|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-12-14|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-12-15|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-12-16|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-12-17|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-12-18|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-12-19|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-12-20|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-12-21|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-12-22|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-12-23|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-12-24|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-12-25|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-12-26|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-12-27|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-12-28|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-12-29|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-12-30|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2021-12-31|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2022-01-01|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2022-01-02|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2022-01-03|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2022-01-04|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2022-01-05|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2022-01-06|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2022-01-07|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2022-01-08|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2022-01-09|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2022-01-10|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2022-01-11|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2022-01-12|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2022-01-13|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2022-01-14|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2022-01-15|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2022-01-16|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
0|2022-01-17|9457.0|0|944.0|0|9.076050379771177|0|10401.0|0
