|dates|Corozal_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Corozal_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Corozal_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Corozal_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Corozal_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Corozal_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Corozal_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Corozal_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-20|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-11-21|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-11-22|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-11-23|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-11-24|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-11-25|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-11-26|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-11-27|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-11-28|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-11-29|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-11-30|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-12-01|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-12-02|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-12-03|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-12-04|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-12-05|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-12-06|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-12-07|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-12-08|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-12-09|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-12-10|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-12-11|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-12-12|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-12-13|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-12-14|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-12-15|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-12-16|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-12-17|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-12-18|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-12-19|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-12-20|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-12-21|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-12-22|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-12-23|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-12-24|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-12-25|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-12-26|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-12-27|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-12-28|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-12-29|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-12-30|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2021-12-31|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2022-01-01|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2022-01-02|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2022-01-03|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2022-01-04|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2022-01-05|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2022-01-06|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2022-01-07|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2022-01-08|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2022-01-09|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2022-01-10|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2022-01-11|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2022-01-12|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2022-01-13|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2022-01-14|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2022-01-15|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2022-01-16|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
0|2022-01-17|7901.0|0|944.0|0|10.672696438665913|0|8845.0|0
